"adipocyte","artery","bladder","bone","bowel","brain","heart","kidney","liver","lung","lymph_node","nerve","pancreas","salivary_gland","skin","spleen","stomach","ID"
20.5770090521329,0.00801070473881005,1.9081904029671,28.5767221542859,0.0168827034594943,2.51071566231876,0.0416977567419928,2.25016937802773,5.80054473651504,6.23608323130195,0.0648386595718804,2.89384881602404,0.675373300286604,5.24739020115784e-06,0.479897525174099,31.9178520176427,8.00680565327009,"SY16"
22.8097322404981,0.0160214094776201,0.0693442252530287,28.6134881399067,2.11227736606017,2.05612492348533,0.509515836165405,0.502296759305322,3.94865957701248,7.21182327655208,0.0648386595718804,4.21914761565509,0.28131741206404,5.24739020115784e-06,0.357192133619444,32.9110602994276,7.22103010618575,"SY17"
20.8100099651649,0.00801070473881005,0.155123125883302,35.0423934079635,1.53822987087567,1.329093683529,1.5772789982539,4.47778410432066,4.17901337998859,10.0191467040581,0.0648386595718804,4.49312865181983,0.835262418362896,5.24739020115784e-06,0.37076672604282,37.1475217185459,7.47312767740956,"SY18"
20.6464135924813,4.41746418553875,0.0693442252530287,51.1473040683195,1.18034680208787,2.66507726049393,8.04852236211266,0.00420298530814435,3.6915534063652,5.7697561238327,0.0648386595718804,0.0681418760564689,1.00363956726191,5.24739020115784e-06,0.433718462761414,32.0120689367581,12.9306039491832,"SY20"
36.1401302618869,0.00801070473881005,0.0693442252530287,30.1873568918756,5.07022686494758,3.29349112608727,0.0416977567419928,0.00420298530814435,5.1145850879959,0.590076547570959,0.0648386595718804,3.94353795835871,0.00247790989209343,5.24739020115784e-06,0.00809153875220557,36.8864096351168,6.59728683392157,"SY21"
28.704422196548,0.563861475181676,0.0693442252530287,39.0614540364272,3.98555540569805,2.42458722875176,1.07923039951571,0.00420298530814435,5.78681528839423,9.00573869814331,0.0648386595718804,4.14739915966457,0.00247790989209343,5.24739020115784e-06,0.00809153875220557,38.3505184982192,5.50114883010728,"SY23"
13.0098773061546,0.00801070473881005,4.47217202755478,27.7687611034148,3.17726591823538,1.69700141786643,0.0416977567419928,0.386728839861468,7.91283901815296,16.4725624432599,3.28354792655788,0.235171286066094,0.00247790989209343,5.24739020115784e-06,0.00809153875220557,39.6193550521006,0.0494195531550099,"SY24"
14.8158156942387,0.00801070473881005,6.50547909703787,27.44599707915,0.0337654069189886,3.12469315736109,0.0416977567419928,0.00420298530814435,5.13304399128001,16.6688544408837,2.90365961229341,1.18503383867307,0.00247790989209343,5.24739020115784e-06,0.00809153875220557,36.8049892949886,3.05123560426563,"SY27"
25.9669334102966,1.21683454761725,0.0693442252530287,31.5006918273869,1.03976697146459,2.14547096933033,0.414567584180065,0.765115605262728,4.00507052172012,7.18647303119427,0.0648386595718804,4.81564619931508,0.128665367868446,5.24739020115784e-06,0.307710845518992,34.0283573059032,9.53105597023096,"SY29"
12.8194989531635,0.00801070473881005,4.1139586332346,33.1392553248614,1.9201529719843,1.87986481124726,2.53547945090518,3.210904902539,3.36156623742629,18.2394630641423,0.0648386595718804,1.00270264211121,1.11423500302262,5.24739020115784e-06,0.00809153875220557,31.274555763136,4.16507536514261,"SY33"
13.5191204445984,0.00801070473881005,3.23952369663278,30.0367933979326,0.256695783987335,0.900261380129094,0.29705989861418,3.69376868391437,4.98961526748164,11.3688834967939,0.0648386595718804,5.03692790008849,0.55072391774907,5.24739020115784e-06,0.585913321754326,33.5408729361171,6.39345007422827,"SY34"
33.3848407147278,5.11237889787054,0.0693442252530287,37.45646817207,0.0168827034594943,0.071872492421621,0.0416977567419928,0.575171412492376,2.93699153420226,3.99044049824568,0.0648386595718804,0.0340709380282344,0.00495581978418686,0.0237561514225152,0.895371660249881,31.2908176427631,16.1701928932138,"SY36"
22.0361870874511,0.00801070473881005,0.0693442252530287,25.9586124743767,3.81222680819707,1.87563715010373,0.283246246912048,0.00420298530814435,8.46606672723128,7.20182596896769,7.20413668819935,2.50958059670926,0.00247790989209343,5.24739020115784e-06,0.00809153875220557,37.7000970450773,3.65556913869252,"SY38"
16.9283483469769,0.00801070473881005,3.79222512672428,25.0600668855328,2.02560264821523,0.724082228352238,0.0416977567419928,2.76181946656358,3.65376186795527,17.3638610046037,0.0648386595718804,3.37233971055564,1.18673593928008,5.24739020115784e-06,0.362855395814229,30.5989378291256,6.26836909067064,"SY42"
19.1387343731958,0.00801070473881005,3.38284697834008,27.8063960820809,1.72839214661839,1.08221463231746,0.0416977567419928,1.65164228209825,3.93229476620928,13.7927865679351,0.0648386595718804,4.96074787122075,1.13954200425438,5.24739020115784e-06,0.40853035555486,32.9130849699121,7.04077966142919,"SY44"
9.78478109947274,0.00801070473881005,2.09471994859408,40.0206974065133,0.256079979170433,0.453097584805419,6.22547709638229,0.00420298530814435,3.13800944729406,21.2736673344011,0.0648386595718804,0.676802830572812,0.281467187442522,5.24739020115784e-06,0.00809153875220557,32.338856560215,10.3259719684323,"SY45"
17.0883517266526,0.00801070473881005,3.54345390844031,28.9891077439077,1.51623987947163,1.40471511156665,0.0416977567419928,3.51205999463181,4.78176643571641,15.8502511840542,0.0648386595718804,1.44125190869363,0.469602741479955,5.24739020115784e-06,0.519187873954116,35.2269225559156,5.53770557882999,"SY46"
21.1302601738427,0.00801070473881005,0.243517516151911,35.9413554881838,1.3247266167555,1.88693850828277,1.57138083976871,2.37918863618129,3.60333389953622,11.8349214041998,0.0648386595718804,3.89796810847779,0.809438344742236,5.24739020115784e-06,0.259595080533788,34.5705973727641,8.76270479395793,"SY47"
22.3302672156401,0.00801070473881005,2.32881532086035,30.3266887053444,1.47170008928663,1.39463678203367,0.376090666241012,4.82995718234451,3.12822535721413,11.5748910765786,0.0648386595718804,2.91436853301355,2.30486306525023,5.24739020115784e-06,0.619582340414826,33.4145403714044,6.88131012808927,"SY48"
20.6898332853247,0.00801070473881005,2.94981455225398,33.5611150218231,1.29246750464953,1.13728495410867,0.0416977567419928,4.67944258040503,4.48345969638202,14.6057198768085,0.0648386595718804,2.30185509514016,0.344009008930041,5.24739020115784e-06,0.953783748819026,39.6128955278541,7.62341883729505,"SY53"
26.1554345200674,3.73724415623588,0.0693442252530287,39.8887438882475,0.182475589436216,2.66028902484475,0.798425639905176,0.00420298530814435,4.10670162710748,5.97618331126953,0.0648386595718804,0.0340709380282344,0.260871922028253,5.24739020115784e-06,0.558745966663543,30.1989246507019,13.8485021211924,"SY59"
32.1378077521402,3.84501864693048,0.0693442252530287,35.4079720977927,1.10508274578211,2.26589062685693,0.233613460631813,2.87580598284133,5.20723254633846,0.0255331315668276,0.0648386595718804,4.46255797356673,0.00247790989209343,5.24739020115784e-06,0.280309401436782,38.7844046341136,6.87427338971987,"SY60"
31.8685412192982,1.6133285828765,0.0693442252530287,43.8216302772504,2.19232881600757,3.78830572932941,1.23540204162609,0.580474151244413,4.01961579189678,3.60989304097228,0.0648386595718804,3.61233192164757,0.00247790989209343,1.53204050455421,0.0813187855262238,32.6079256941209,10.725148106918,"SY61"
14.0194912798886,0.00801070473881005,0.676209450253204,33.775984023518,2.65172482980091,0.307117092191566,1.36383651261735,0.577473801614939,4.04315363788291,18.720156305846,0.0648386595718804,2.64538400935971,0.421056452304717,5.24739020115784e-06,0.158041993945259,36.6063165915362,9.75928625110505,"SY63"
15.8309636949104,0.00801070473881005,1.21418728577023,31.0513477707582,0.907863703368644,1.54912609727314,1.99223800901118,0.447403829192883,3.80198324932987,12.2971250087283,0.0648386595718804,4.99604978852329,0.364512756185435,5.24739020115784e-06,0.189550778283321,32.0239141456496,6.74273347218356,"SY64"
19.7315412516747,0.00801070473881005,5.30536947811266,28.8371561113869,1.83693110872414,0.850196542312689,0.0416977567419928,4.57447121178992,3.25179219389762,19.179137392276,0.0648386595718804,2.35732759325813,2.82635443568952,5.24739020115784e-06,0.538863813533309,33.7294686974372,5.6675461836672,"SY65"
28.6745419905644,2.22850924377937,0.307609832048757,31.6478598234188,2.4061564020866,1.27335030680533,0.0416977567419928,5.31922340636944,3.12830335919746,7.23150348331984,0.0648386595718804,4.91201376610284,1.76310741042703,5.24739020115784e-06,1.11135290410217,34.7588989156205,8.3982059145945,"SY69"
28.4129034432062,2.1925362635622,0.0693442252530287,31.6903457174871,3.24001183644089,2.08792056472154,0.0416977567419928,4.28355718340553,4.2434746168997,6.36342794824755,0.0648386595718804,3.09661463982889,0.00247790989209343,5.24739020115784e-06,0.220403118366423,43.5901930826878,3.31721145644332,"SY70"
18.8217611719671,0.00801070473881005,0.0693442252530287,33.6280117846054,2.54293605280529,0.680704766810051,0.0416977567419928,0.100249868056024,4.39889263323397,17.6667956214515,0.0648386595718804,2.54485177008354,0.00247790989209343,5.24739020115784e-06,0.522138089908713,40.6528597527928,10.812829095102,"SY71"
14.7235376218853,0.00801070473881005,6.62345763873728,39.0433973982095,0.0168827034594943,1.85017310052939,0.0416977567419928,0.00420298530814435,11.6309968643096,9.0051312558041,0.0648386595718804,0.355736426054788,0.00247790989209343,0.429771677506703,0.370134098344988,43.3038219384921,8.24694484232918,"SY78"
26.4721828520029,0.0241209975070475,1.19116284586911,31.0145222814106,1.52027872531162,1.94269809867665,0.0416977567419928,1.87986864898748,5.04499732560191,9.30066331157091,0.0648386595718804,3.44029629782835,0.00247790989209343,5.24739020115784e-06,0.888119985960849,35.0875828956349,9.81510582517165,"SY81"
33.0164234261018,6.02197096125615,0.0693442252530287,41.9590943239411,1.72581715630978,2.56547702441856,1.05130293023139,3.01288695159128,3.44634396025906,0.0255331315668276,0.0648386595718804,5.52940344753633,0.00247790989209343,0.358311271795019,0.226541097837465,32.1984154912116,11.4097218772824,"SY83"
30.8581451049925,3.58903654216972,0.0693442252530287,33.8542292129967,0.0168827034594943,2.64794769933319,0.0416977567419928,0.00420298530814435,6.36878087958856,0.0255331315668276,0.0648386595718804,0.504982184338925,0.00247790989209343,1.6448446262296,0.340631097704446,38.2371400804941,11.2458828313393,"SY85"
28.3677082488353,3.66125350098412,0.0693442252530287,36.3333085750581,2.28351951604053,2.41487352119332,0.816678939558861,4.09266519299978,3.30304463063653,3.02592946046134,0.0648386595718804,3.29555230635233,0.00247790989209343,0.41509316440585,0.366451787481576,33.0940512402715,8.86269531437008,"SY86"
16.5588677125286,0.134832058636199,1.5117608705769,28.547660995901,2.68341419078461,0.485684228076532,0.377572086813873,3.43530398378681,4.19813613601819,12.5958243680987,0.0648386595718804,7.76505398003349,0.719434260527113,5.24739020115784e-06,0.48065903773295,34.9515664031348,4.72138572959856,"SY87"
27.8901252269066,5.17949639227298,0.0693442252530287,39.3343679950432,1.95389953099029,3.1440760153341,1.77789617206622,1.23290711917841,3.52867549802198,0.427649969225208,0.0648386595718804,5.90146118540813,0.00247790989209343,0.965301884803898,0.00809153875220557,30.50797849029,9.67853595605446,"SY88"
19.00150128481,0.00801070473881005,2.38419916396431,32.5130196860115,1.29067123264769,1.41012281063061,1.11444531683691,3.19243333272301,3.84937593268788,18.7147176779737,0.0648386595718804,3.08375911046082,2.06017473931119,5.24739020115784e-06,0.469045389679459,35.309244615725,8.07039122528704,"SY90"
24.0103201906035,0.829840115798652,0.0693442252530287,35.0074985069711,1.4943024537668,2.60262934887415,1.14694632255193,4.40332333485055,2.9705021234933,8.01741772736989,0.0648386595718804,2.98503188345644,0.565757576739246,5.24739020115784e-06,0.508851880066263,32.6445730151608,7.113007786847,"SY91"
29.5110978310601,4.04813062389166,0.0693442252530287,44.8428245033213,0.524642641495519,2.47216906434931,2.1153768343778,0.00420298530814435,3.39696243617351,0.0255331315668276,0.0648386595718804,5.58517843422013,0.00247790989209343,5.24739020115784e-06,0.00809153875220557,30.3939191267698,11.4610658048403,"SY93"
42.7639818682403,5.70990794152191,0.0693442252530287,35.2914772921226,2.06543691996209,3.044694609893,0.0416977567419928,0.00420298530814435,4.14650808679081,0.0255331315668276,0.0648386595718804,5.15877212223853,0.00247790989209343,1.09463825298259,0.728590064927295,32.8505937194281,12.7955955010637,"SY94"
20.3119879420047,3.57629623974599,0.0693442252530287,49.3413830332213,1.38353952651554,1.94536320770189,4.57810475735575,4.22704969959922,2.82143175227861,1.41233232875987,0.0648386595718804,10.8062570096333,0.263467548028264,0.161113800110697,0.00809153875220557,25.0154512350373,9.13016144136859,"SY95"
16.0503319332957,0.00801070473881005,4.47768985468563,32.1140680555835,0.0168827034594943,0.888166100929544,0.0416977567419928,2.9097530173565,7.20297463903942,11.3272213984608,0.0648386595718804,2.21538485855991,0.00247790989209343,5.24739020115784e-06,0.603871824562441,36.3373515277209,7.54678369485508,"SY96"
29.4734351587398,2.31245833011022,0.0693442252530287,39.3020451020013,1.42842118956098,1.90734511980608,0.727448507243338,3.99441358418074,3.25513306241598,6.91574122661597,0.0648386595718804,4.06411635049443,0.380288458786522,5.24739020115784e-06,0.648460542655218,37.0284104580176,8.40904961881339,"SY98"
31.8662910000904,3.82336669820685,0.0693442252530287,36.8546165413872,1.78778370165283,2.77394570045613,0.205348334559877,1.22188523300579,3.43087625869575,2.1602384016085,0.0648386595718804,5.10659556761635,0.00247790989209343,0.633624469351605,0.490302399598147,33.839998512384,10.0946964655199,"SY99"
30.052647714605,3.79685712805883,0.0693442252530287,31.2959276921458,3.26209420139769,2.25943279644388,0.0416977567419928,2.55438228448276,3.62179744862652,4.78242342056961,0.0648386595718804,4.35493476217281,0.0898461424804715,5.24739020115784e-06,0.843676270342535,36.6859546043454,7.8957730769767,"SY103"
25.0775252465033,0.00801070473881005,0.138688450506057,35.0231224984355,1.6963875950572,0.317994428406343,0.682263905148017,5.32585500573116,3.74645241780685,9.90499903599114,0.0648386595718804,8.55117435902321,2.6250582815896,5.24739020115784e-06,0.855638934121825,36.7163935034232,9.14863143700568,"SY104"
32.3359059175827,5.68897572461751,0.0693442252530287,37.2692081260316,3.34320355252567,2.18473904567592,0.209167424653698,2.05510179553598,3.23496778156369,0.0510662631336552,0.0648386595718804,4.70353688758845,0.00247790989209343,0.900825343349898,0.348496305531875,29.2363796581435,9.59834670186083,"SY105"
17.1606909343808,0.00801070473881005,4.06157513145598,27.5043464755679,2.35356044446366,0.323859603076039,0.0416977567419928,4.42715097637763,3.51998448190953,17.1470323845695,0.0648386595718804,5.70232059670301,2.35315749790038,5.24739020115784e-06,0.534351294496086,32.7207131543945,3.7414427725268,"SY106"
17.7239459009625,0.00801070473881005,4.31005687635484,36.9096370906061,0.0168827034594943,0.963336702399925,1.03729601595135,2.20769368594998,7.25505869878273,12.7288776639418,0.0648386595718804,2.71364493466805,0.00247790989209343,5.24739020115784e-06,0.819744734580829,41.0742208180045,8.8351215926704,"SY109"
17.2506470760636,6.67620017904781,0.0693442252530287,23.218806476511,0.0168827034594943,2.76615987556925,0.0416977567419928,0.00420298530814435,5.43161398359979,0.0255331315668276,35.3116533351814,0.0340709380282344,0.00247790989209343,5.24739020115784e-06,0.00809153875220557,35.385295226828,3.29664423308685,"SY111"
22.5628941213575,0.00801070473881005,2.53146897523907,29.5790271621808,2.57366622261054,2.6478294686835,0.0416977567419928,4.76350283762874,3.09729060015427,15.4608670594825,0.0648386595718804,0.680489458840887,2.53452630329133,5.24739020115784e-06,0.697996996317722,32.4027225948141,6.08338205253777,"SY113"
29.0251899756264,2.70053409798154,1.51490551066799,34.0580376802396,1.86144790394708,1.67191535705049,0.0416977567419928,1.82621037451119,4.60382261497168,4.62689201191699,0.0648386595718804,4.45395984617418,0.00247790989209343,5.24739020115784e-06,0.216574482614223,45.8670929107354,3.88757642680642,"SY115"
25.9641637369948,0.753689677362838,0.0693442252530287,28.7891421834411,2.89823564640098,1.42087990625285,0.0416977567419928,0.523324818164354,4.39073953269559,8.96012541373855,0.0648386595718804,5.07860607413416,0.408028171085701,5.24739020115784e-06,0.762110327301686,31.4308954675235,9.22032944706713,"SY117"
21.942407802503,0.00801070473881005,3.06183904372233,31.5531561321913,0.973380383158155,1.11648517401532,0.0416977567419928,4.23992541158953,4.6394000451959,14.3056907281683,0.0648386595718804,1.8158719384042,0.282996167408414,5.24739020115784e-06,0.953694588130084,38.3705762754243,8.55617259348285,"SY118"
31.9404307194876,5.25532911876221,0.0693442252530287,33.6560958664333,5.24125946943558,2.24271469930148,0.166718607889506,0.00420298530814435,4.81096288514016,0.0255331315668276,0.129677319143761,7.64325270910973,0.00247790989209343,5.24739020115784e-06,0.00809153875220557,41.8582582414956,5.72044311527677,"SY119"
28.4584572609895,6.58553956539565,0.0693442252530287,40.368725933,1.15213109040657,2.01802041998152,1.43361356592748,0.719956872773865,3.87425925445899,1.89650594751622,0.0648386595718804,6.55383885025202,0.00247790989209343,0.44408396224506,0.355349691589066,37.4591329860774,12.097306807603,"SY120"
27.8326276312686,4.33658019452122,0.0693442252530287,37.1351696278022,1.25926866320418,2.55500369137941,0.894678831834963,2.06062518537404,3.97609145938441,5.68323270831943,0.0648386595718804,5.03170868535158,0.00247790989209343,5.24739020115784e-06,0.513411311062015,36.5006262007004,10.2616035872042,"SY121"
13.3299892016561,0.00801070473881005,0.0693442252530287,41.7899365044464,1.41486559169072,0.293127389973023,4.07124710987535,4.81425535415101,2.63200320470581,14.6193053288961,0.0648386595718804,6.65746050293671,1.81360494035141,5.24739020115784e-06,0.0936672933678732,34.527272702894,6.87927958532218,"SY122"
21.6627999920137,1.04588433783022,0.0693442252530287,44.1457667878358,0.0168827034594943,2.37894258549251,3.51629464415598,2.50045802562107,4.05338090891997,7.52210869074211,0.0648386595718804,5.78064117241664,0.00247790989209343,5.24739020115784e-06,0.00809153875220557,29.4495765992476,9.09262158625339,"SY123"
28.9832263832799,8.59678409967149,0.0693442252530287,40.2682579314976,4.44112990329517,0.071872492421621,2.42325745802836,0.00420298530814435,3.91430588879695,0.0255331315668276,0.0648386595718804,12.9103095993231,0.00247790989209343,5.24739020115784e-06,0.00809153875220557,29.1277809740333,8.3857033225479,"SY124"
21.1522439858791,0.00801070473881005,0.0693442252530287,38.464922818197,0.123852738174548,2.66071045396769,2.4640717565542,2.19153230962867,3.70195095633,8.62764401951882,0.0648386595718804,4.5636540964797,0.396447165937368,5.24739020115784e-06,0.0163290718051551,33.1865191754269,7.53508426332781,"SY125"
11.8170323798768,0.851565431686132,0.0693442252530287,55.0247775373905,0.0168827034594943,1.63860098776472,6.99513662040522,2.50513846588874,3.15725062152794,2.09394675845798,0.0648386595718804,8.08906845872196,2.87355121316992,5.24739020115784e-06,0.00809153875220557,23.4960448740288,7.75080455238415,"SY126"
25.7812329568984,0.393586083210028,0.0693442252530287,31.1239341290077,1.30812183549442,2.10199657601179,0.308880623074604,3.27062883683289,3.16461964689877,6.79240764237004,0.0648386595718804,4.15313928153773,0.986979483396525,5.24739020115784e-06,0.541187270656092,31.8059123362375,8.70409762468575,"SY127"
32.3052046117678,1.84450541423902,0.0693442252530287,42.321786113202,2.13835642223601,3.05552714762518,1.69909370268901,0.00420298530814435,3.76834617742484,0.0255331315668276,0.0648386595718804,11.7863934332821,0.345202302660347,5.24739020115784e-06,0.00809153875220557,31.8709404910615,10.649768590328,"SY128"
26.218506902025,0.821932137321187,1.63914334734535,33.6981846690288,3.0545448205863,1.3781375738806,0.0416977567419928,3.32792043597165,3.87767651878746,10.4291991879066,0.0648386595718804,8.69785604904449,2.60698729652643,5.24739020115784e-06,0.85039507868238,37.385846064851,7.07788632443336,"SY130"
20.2662200812038,1.35405557448972,0.0693442252530287,41.4148346770383,0.763840366166032,1.47922654284065,3.187818088642,2.03036816104341,3.88441254154266,9.32949669344425,0.0648386595718804,7.82924022378037,0.297292701506938,5.24739020115784e-06,0.00809153875220557,36.7672732038493,5.96350607535845,"SY135"
28.6344191818088,0.00801070473881005,0.630707077735487,36.7960961118458,1.99906126427001,1.76242782499814,0.20155586859229,1.18243116335819,3.84777804190278,10.2377180052491,0.0648386595718804,4.71481479788827,0.106660874324425,5.24739020115784e-06,0.645639823035567,37.1924212967416,9.9629145318045,"SY136"
