"miRNA","adipocyte","artery","bladder","bone","bowel","brain","esophagus","heart","kidney","liver","lung","lymph_node","muscle","nerve","pancreas","pleurae","salivary_gland","skin","spleen","stomach","testis","thyroid","vein"
"hsa-miR-1289",0.0388511604192756,0.0181867923750005,0.0222155944768506,0,0.0462766056038436,0.0345217977858249,0.0524109473562385,0.0270147279711878,0.0513149862422645,0.0498575586971921,0.03061931525618,0.00998878536843886,0.0518143493010764,0.0339952347738801,0,0.0266869369126897,0.104277216549886,0.0813551438209006,0.00720628250842241,0.0137385612096993,0.0182743053444624,0.0374634025100037,0.0330953091212491
"hsa-miR-129-1-3p",2.13752390393557,2.32091068742073,4.1486321241968,0.931751253825778,8.9671642601455,450.913932928062,3.54830748127754,1.49582160518569,21.0796517271897,2.31467352659783,1.95168111181483,2.83040814828689,1.23567608052737,36.9410854003796,56.7589238329524,3.26085856396855,7.42443665515673,2.39363435312372,38.4379267243824,28.5883406891436,39.8455117686068,4.51203872068826,1.28916835677685
"hsa-miR-129-2-3p",4.99115034397391,5.65780601057691,5.04500898906276,4.03916099434004,34.1118198499559,1594.72365635403,14.212829759038,9.08355517876221,12.0453550860153,7.10449460205001,6.69339585346975,6.28886525064249,6.70896182974622,161.107954824136,124.905708292931,7.93200719865404,3.05234844983224,9.23984907913837,61.8284914441566,81.121517770669,550.127006675273,9.529266329207,5.84915228022355
"hsa-miR-129-5p",4.22796414448327,5.58796420347451,2.8398612506273,2.21920729456088,15.5474656093649,543.388543584978,9.21363439302303,3.69989646760605,11.6167613296412,5.44047332812614,2.89047651011085,2.14084369599675,2.94319558306929,52.9054148975409,42.047277060937,4.56517589302095,1.33103428497603,8.51608956054534,35.3189563817674,29.3076909599143,393.043324514511,6.45646611878513,3.1310723612232
"hsa-miR-1290",28.9955023114527,9.5293545343768,3.61109272619936,274.645124242577,535.254542717411,4.29915876322552,9.28682701362401,7.11408470660586,67.4513519371673,40.6009011675395,97.8031328999989,62.3458223148235,7.65305260163759,11.7719162180684,35.6216334954622,54.1689793992273,0.706477934489891,67.1159223763603,181.576392221584,41.4802092175587,16.2452434607013,25.9726968531993,14.2502863457318
"hsa-miR-1291",0.44434161382728,0.154201580170238,0.0796502840297434,0.314766450680281,0.293595848655521,0.465462747575993,0.2303153385797,0.214558728559311,0.455685258180654,0.151473525244322,0.302645318678028,0.472258515289839,2.57869706221854,0.281305900911165,0.56894772022706,0.434554029195694,0.249485311296393,0.279096867999836,0.200837378575819,0.0751151335494558,0.826463817259331,0.754125951724697,0.202106363062658
"hsa-miR-1292-3p",0.0355010180114859,0.00909339618750023,0.0604079783224839,0.0120705516949759,0.00708663224166091,0.0188778639054835,0,0.0142856582065555,0.00953891763138524,0.00712846330374949,0.00673411334671791,0.0199775707368777,0.0172714497670255,0.00487536661669734,0,0.00533738738253794,0,0,0,0.0258271447880308,0,0.029024883541392,0.00823779566579752
"hsa-miR-1292-5p",1.29366501921631,1.13063771136543,0.720076710946594,1.61641378550561,0.831076633818919,1.46409701039316,1.18742966727939,0.863971076425953,1.05056406213573,0.813439517950376,0.949157433721586,1.60011476897631,1.23987796359895,1.05331605714049,1.34465899424726,1.03219381817898,1.17802904800648,0.938934142551101,0.99533048670738,0.837642244701337,0.503574866087686,1.4869541412173,1.5819910599539
"hsa-miR-1293",0.0183187105063434,0,0,0.173225986663038,0.0753255626053448,0.0166352255367046,0.853187268010286,0.0104221582442203,0.0583323564150862,0,0.0291686528909297,0.0794254774842561,0,0.00746563193873267,0,0.0124834137122596,0.0142931427499362,0.456894456060934,0.0151125787237955,0,0,0.020067754368647,0
"hsa-miR-1294",1.5370077440068,3.90347276730383,1.00711264647419,5.10918499942566,1.44697051030012,0.94349280182758,1.9924001067442,1.50833476737152,1.44197739020734,2.16131402227585,5.38779277572117,1.79487721059351,0.668773510451251,2.06875734204315,1.29843463701233,2.40414075009173,1.52497040014221,2.29737574829048,2.67036049744378,2.51861386767512,3.00030398319489,2.02892681953363,4.36376770584289
"hsa-miR-1295a",0.756698954457471,0.194369321012119,0.343927531602287,1.41137852272449,0.358947811772903,0.340129788230675,0.485206161399086,0.456897391585711,0.531513793760759,0.219037375894034,0.387891651943415,4.53945582203844,0.308929582190574,0.335758016187117,0.443498037101396,0.56962285616538,0.957974565460269,0.934568931376191,0.446610907834524,0.306829584816677,0.227661158148495,0.358315210093704,0.12916939799056
"hsa-miR-1295b-3p",0.0480040430335833,0.0771297426360914,0,0.062741510586464,0.0276696222791915,0.00838547166797475,0.0732899690852147,0.0395980476566224,0.696840657994704,4.33424289837462,0.139758736538531,0.00998878536843886,0,0.00738752288681192,0,0.106403515253871,0.0200760232887021,0.0139102554742335,0.0151125787237955,0.0640229435573966,0.0118659953603547,0.355102235646292,0.685504558413291
"hsa-miR-1295b-5p",0.00972755675377216,0,0,0.00496562290334935,0,0,0,0,0.0301639147196682,0.428085520836343,0,0,0,0,0.0186543581760861,0,0,0.00504368014683152,0,0.0110921899920592,0,0.0223356320851763,0.0221344639070772
"hsa-miR-1296-3p",2.22056112654956,8.65876389661728,7.12479487848529,3.83350186080385,4.51571431048796,43.0125044826278,4.20918566371187,4.41643654571726,3.44147972566909,4.33007578499487,3.26727250059582,1.66445617916549,8.62824948888943,9.14178265980206,4.88767079743133,2.75886778083544,8.05581943365286,2.87351100790312,7.7095484565201,6.9382370207669,5.25879033965916,5.29928944584806,2.62793070203866
"hsa-miR-1296-5p",1.93312564006984,2.81001574600006,5.00243909727954,2.60939164769634,3.24902196241062,18.8938622380669,3.38945634249835,3.05323193207798,2.34382207071879,1.97355724727592,1.2263120904182,1.98471402212484,7.29304400659478,4.33295992692834,1.84308433517507,2.70249185465895,5.47127363159328,2.01054475619765,4.924511556216,3.99122436219593,2.34355619083912,2.35431331285798,2.77417148024232
"hsa-miR-1297",0.093243138024815,1.34161249398785,1.61426186904591,0.116535767816585,0.507210500060827,0.0840810406772682,0.218861745156349,0.560318387482681,0.323853506219146,0.269206035309761,0.163154017713977,0.35013552180701,0.703421391660836,0.476010624975819,0.218508703324104,0.145290016504261,0.910875803930713,0.251335076862713,0.476833410814734,0.231206035453676,0.19494896395738,0.0918038429572307,0.355243226674177
"hsa-miR-1298-3p",0.0140627858497791,0,0,0,0,0.743707577001804,0,0.0121389641393161,0,0.00523825436967386,0,0,0,0.0162412270650091,0,0,0,0.0139102554742335,0,0.0221843799841184,0,0,0.017813578783138
"hsa-miR-1298-5p",0.406426024160932,0.195598106819821,0.35544951162961,0.176344458948146,0.0465141198578239,12.4879815296536,1.92893577443356,0.152390883605713,0.117359442438617,0.116577277609596,0.19533835681214,0.0864078713720518,0.0927144009114519,0.969137064032986,0.111048323271104,0.402425491601943,0.693805224599186,0.387310612176429,0.226688680856932,1.5735267916458,0.357685135701412,0.265012333714708,0.337467387609731
"hsa-miR-1299",4.05157398538714,2.33005871782098,6.46491982124374,2.38018754274286,2.40026251596403,8.99544604492623,2.62087884877378,9.56561597903002,4.60567951042751,6.63745844736813,4.22271004166853,4.4898900549712,4.92118074161603,5.05793404369369,10.2726113205002,2.71672234429273,8.72983457660855,4.7935584399436,3.21847334128757,3.87537110851311,16.6251954271524,2.84364250084978,2.15925802135591
"hsa-miR-1301-3p",17.9827438754643,8.38733359648471,12.7746813859974,25.3785245701947,15.8157107539532,63.8491500125155,11.2545960960444,14.0086049039368,22.851830484134,11.6123068536695,20.9929787110968,37.7548313970447,10.0548095893663,18.2205645372515,13.0825183796921,19.0832880901091,10.966603309313,6.55631631744531,48.5842171151252,16.6310184780825,41.6557623347027,18.1612850906985,11.5018622514637
"hsa-miR-1302",0.104025679410241,0.0677714883481364,0.249231929828143,0.267524769131591,0.116951706362994,0.820493413436521,0.161573711934258,0.201782186499937,0.231749355261803,0.266462264961412,0.200617587680417,0.12936940432645,0.181846305870613,0.159036600577678,0.0992806553091503,0.225554917950091,0.0907629054191666,0.33200277641058,0.146944444800751,0.100920066121722,0.323593039644706,0.199966113647551,0.163004009255297
"hsa-miR-1303",18.2986861444575,4.04164061327465,4.09195911759984,18.7142540328832,9.33562683056678,4.50205344543423,10.582671560184,17.7108451651055,12.5781388705234,29.2025589855341,7.18079091608455,6.5575950650247,37.2342158172644,5.62622329138829,15.0163762543421,10.3734144046028,9.69180843609411,9.93382948484349,12.003227102669,7.29107601419366,14.8024702566147,8.34103582048895,5.53779870095843
"hsa-miR-1304-3p",1.86230126261959,0.868585083233455,0.657083822000703,5.94883670420583,1.58975108735585,0.608424458245785,1.77180895748283,1.09956480793493,0.971707620096586,1.21395798067888,1.13078248591763,1.42305900686922,2.9903807760719,0.914348714367697,1.2577485171844,1.62149562522668,1.00540732820437,2.33388862725299,0.982652419600392,0.530234525215566,1.8820558235638,0.94515031803716,1.20422663725913
"hsa-miR-1304-5p",0.283521270870243,0.224583583260555,0.165393259383112,0.578773721886623,0.207983778524268,0.115397442134406,0.358159981728354,0.188707773147399,0.380783791865393,0.362979084884686,0.374956577838701,0.302182926709689,0.245102176578963,0.260766742056324,0.435555177411566,0.379064660146976,0.254161243021986,0.292744728039182,0.367464776398956,0.199619990885898,0.504994828756772,0.298016292002866,0.548372491927551
"hsa-miR-1305",3.60877910203084,0.430810095678348,1.22576081054247,3.28115046148658,1.52272629916718,1.31515467557702,2.98238360455253,2.52609562813413,2.14628621856187,0.539312777760955,1.34256308801229,0.994190279383454,7.81372714070707,4.03297587659119,1.06216078135135,4.9187996473053,0.726491188157795,1.10795146127105,2.4322750870609,1.14501801854807,1.74844921887521,2.05819097072808,0.287699060737263
"hsa-miR-1306-3p",0.187181675389608,0.184461045013938,0.232031441266093,0.373563779164135,0.178409573297859,0.322891863048825,0.19799319171257,0.322978043072468,0.0596393685389588,0.10185616970409,0.168273273945026,0.17082441099923,0.715633203360231,0.223671117617189,0.0527855128798992,0.164496252251948,0.148326363233666,0.079850227413446,0.0864468770190367,0.241464828593567,0.354937952754513,0.19788024338532,0.245827189836673
"hsa-miR-1306-5p",7.69863478068893,5.57770076839171,10.7386765976425,9.42565577089269,6.21251377819884,12.0802374006318,8.44792210224586,11.7218644053654,3.41723012185128,5.17932193195757,4.76754340710239,6.15461004554879,22.5161048886294,8.40933508122953,5.11453959097804,7.45152344642028,7.18519625109266,5.96127022646024,3.63752591124563,7.30680731387954,9.62224001395557,5.09810919407986,7.34850204603241
"hsa-miR-1307-3p",283.169256153011,89.1732727069909,77.2661574627546,198.797348953753,107.232117859892,143.892395110928,139.002135438864,234.103165177851,173.06784456063,124.254562363966,121.861079351935,93.1265734276303,101.433668421708,91.0922866923604,68.73609113089,181.654194086412,65.6949491067443,60.9524691483961,91.2698437341313,66.7413457546307,115.548838533273,157.921802527122,126.157687173855
"hsa-miR-1307-5p",927.703515260837,700.599286051906,576.3007992677,1127.83617121977,893.827856552056,1294.72399586249,964.945710821999,1100.48538757871,1735.57386518974,1193.18448795941,683.639462497586,675.859491089327,406.633256593622,665.634062289716,582.443541906738,713.802644126471,652.805096522398,566.795768574696,1048.89469494173,940.345636643384,729.925800828815,1300.93993222547,746.566774373252
"hsa-miR-130a-3p",4285.93655260979,7672.98378026352,6333.23352169035,2195.44866918767,5241.64665893954,2297.25584969967,5445.56423710577,6477.15384393639,8003.87976528396,5105.88250097061,6997.56967440965,4179.743614156,1864.89678882257,5367.20297986761,3901.13632479555,5739.14735889879,3810.93720508202,6218.9660034394,4016.9326762085,6437.64576217384,6610.05619362142,7397.08077335659,5694.92933719099
"hsa-miR-130a-5p",4.59944223666439,7.6250581368429,6.99479958807466,3.38356938433206,6.15848034769396,2.53682947830029,5.21183966595666,6.92037328899337,7.80734762427197,8.51643858793407,9.51448031886725,4.10192262914136,2.86562472993046,7.65573919406455,4.19945317885353,5.82192463647596,6.19543420891401,6.7356612627206,4.94186146663145,8.15549809719697,5.76461964027023,9.76104786455191,4.41386844137458
"hsa-miR-130b-3p",106.318408512138,113.412793562803,63.3296491096089,197.594518068312,128.931684829933,104.676920285937,95.6552535201752,122.283534180916,101.66541122275,333.673164182744,145.49300803698,167.965570794602,46.0948952666068,89.9935877575144,1846.11134550789,126.874418907904,105.799712089777,100.468540959219,108.417611846591,202.730099460574,50.907145416277,147.721470569293,246.579933852297
"hsa-miR-130b-5p",5.76398521895586,3.35368135228259,4.76217699696732,10.2897263746803,5.16456853476709,6.80898200210283,5.0714456855679,6.36712087169369,2.87091058687029,20.2861947805264,8.25864601145933,4.19557691135703,4.37987449496135,6.90023461406617,152.160142620018,5.7526112360811,15.2664003380654,6.19240639468318,5.33269745102741,8.1299890905186,3.3504696252018,6.66686978610787,6.23432040950569
"hsa-miR-132-3p",33.4469328586759,8.05188581020701,13.6450834135723,12.9137817546198,24.9682707542544,128.6034791277,10.6391863351463,52.8558115596031,37.6282233854162,8.50690759681527,12.256228101324,37.5943938460699,7.42246345784968,20.4144811848423,24.7658459913938,22.5529486250234,9.96439166982585,12.9510573497821,11.3625292723689,29.2401680703398,28.3523279470342,34.1352190068271,27.5719984629987
"hsa-miR-132-5p",3.31533423311366,1.68953317302545,2.89706734491681,1.55501386193006,4.25570619375712,27.3418379356232,3.2453944828829,2.55441889718678,3.94236395407788,1.60367328588459,2.55656861115434,2.48886701356869,2.26950038721739,3.6913176451378,2.55576751261093,2.24815332766075,3.51423679380395,3.0424083122084,1.94094724174658,3.78922191946475,4.73332353069643,1.86626886449258,1.12967047132421
"hsa-miR-1322",0.064367018557243,0.0181867923750005,0.0604079783224839,0.0142847628808586,0.0537394091985374,0.0301499077086254,0.129304034602622,0.0376338926040714,0.0301212417131556,0.00442002760604859,0.0350804863235858,0.117125270257313,0.0863572488351274,0.0275689413681405,0.0658555007533223,0.0470043155003124,0.105056048169103,0.00519460648836898,0.0597179286740888,0.0965546026311609,0.0301403007048171,0.0538218302430937,0.00823779566579752
"hsa-miR-1323",1.45345742038876,0.00909339618750023,0.0746351781149432,0.174879437569932,0.035832296117208,0.0513266012595309,0.257109069425067,0.353533783969608,0,0.0438918702010688,0.0901915645591599,0.654080110310682,0.851005414109082,0.0422746212857546,0.155279520240813,0.26788717085029,1.04601008920703,0.327033743543379,0.0453377361713864,0.0443687599682368,8.58099639377916,0.192285179774898,0.00823779566579752
"hsa-miR-133a-3p",931.099653764086,2695.91010098834,8793.91022064607,95221.2005976001,5354.90095805679,368.907330730852,33290.9757837204,108386.492336356,287.01196434457,347.194868231509,665.482310289161,2735.89603078334,591553.441638213,16220.9676271325,1196.78309763641,67894.6802994361,236.762054928792,2982.2036203489,317.053870675649,7188.70891484408,654.958642336876,8802.06630426845,2514.16118576009
"hsa-miR-133a-5p",3.11683231163026,22.4027100921378,61.8685938123652,674.955411922844,27.4553370373526,2.03607347187629,214.332306058428,433.206377152731,1.86262550784819,1.42158187249639,4.96276069220768,9.84429346546298,2987.88567713631,52.3041229716456,5.03493533651002,283.885417739424,1.24039397678817,14.07396090713,1.38231164467732,44.8470195020161,4.70228071202247,30.2668033829677,18.8368928029494
"hsa-miR-133b",185.802411961762,594.651222077095,2277.59249208738,22708.551250245,1490.47322843588,85.8763035173505,5556.09320912552,16757.3377092253,74.2021855779666,83.5017915590041,131.782674649774,374.556254021582,101516.907308485,3413.70546588789,256.674427485388,12339.5609344298,57.944608011085,442.43135029202,78.5265228429595,1454.76664501452,122.948466073904,1344.63168078203,427.368285867765
"hsa-miR-134-3p",1.85972521649953,2.62506205225446,1.58470089977716,0.72669712017881,1.46060564286526,13.8163614724586,1.90087876163188,1.90291433337305,1.21338219426867,1.6333618467129,2.55616050722095,0.953966680232143,2.28660972584937,3.55461633335505,6.52973020520733,1.72724823228702,4.25936349618423,5.16736395053317,2.03112628618831,2.56681309592258,13.9008419872192,0.852813521187795,1.09876756636352
"hsa-miR-134-5p",25.2262827009777,34.8315712485681,15.7440898049449,12.3593611702174,18.5152755619631,154.990983577964,16.8138271246623,27.4157167521324,28.622046804903,20.5067891912022,23.4724393642937,13.48468970501,21.4204626534539,31.3183380502968,58.8534091963598,34.6859146114673,33.4278693745173,36.8868981386483,47.1956675925541,26.2687754025819,143.372971134774,14.3036095139506,32.2117952967802
"hsa-miR-1343-3p",0.170206924437349,0.0348752498702783,0.0721963812759789,0.110135984736982,0.1104455151132,0.514602998655308,0.159142182207819,0.171852142705789,0.129888753666955,0.248060076160713,0.0931388579872838,0.1221185527611,0.209758651508368,0.156985006680996,0.0228360798541726,0.116106502098746,0.155666907010865,0.0464662309486023,0.124545958167858,0.137696307247113,0.266444316604533,0.145327912054948,0.0853044447584869
"hsa-miR-1343-5p",0.277077534992265,0.00909339618750023,0.0765308814757094,0.0984159651398077,0.162571543947033,0.153115613281236,0.0381123865800977,0.0626796178852884,0.0671160660636521,0.187536064312077,0.00686929661710789,0.0529503183228374,0.011814300921675,0.0584908731737988,0.0317243460495093,0.0918371707814745,0.0142931427499362,0.0449435932992663,0,0.0329367552934452,0.384105016597258,0.0784253400447993,0.0591466835701847
"hsa-miR-135a-2-3p",0.0171823075051425,0.0725874772492074,0.0876386787141347,0.080585686463045,0.26045037047024,3.92122694670022,0.100439448138263,0.595248659729685,3.91084074920334,0.139988282469532,0.755853493187346,0.069921497579072,0.103628698602153,0.921941144040575,1.17256572175242,0.174580321366309,2.10405680702741,0.22058629662821,1.40194123969619,0.566923051615699,1.06560647378061,30.9817476249474,0.0332394355793082
"hsa-miR-135a-3p",0.0140627858497791,0,0.0308845948763117,0.0191754804866025,0.163583812692822,0.421806264669566,0.0209399911672042,0.0237900151625323,0.0620038833789462,0.00442002760604859,0.0597435953543598,0.180549179411844,0,0.152690877140467,1.54091212830155,0.00714602632972171,0.0142931427499362,0.0340656988519483,0.0667427193935173,0.185429073981369,16.4907961405552,0.0513605156265683,0.017813578783138
"hsa-miR-135a-5p",16.6124358604083,47.1773231235121,70.4565371199943,47.7501700670264,290.424376226878,2907.30599548608,153.041863351382,451.4777491426,1030.60358387887,138.408263400845,317.549490797543,83.5592854300374,50.2791319235901,927.635407237576,854.455523374188,115.64484786777,1527.87071635754,85.2542421499258,522.057490935258,421.739141266713,1489.09886756988,19240.446667387,45.4915954478551
"hsa-miR-135b-3p",0.609979443345485,0.211870879377582,0.0376578919150064,0.142066987287145,0.266392043846341,2.16409064329708,0.985504558755346,0.302028305636188,1.87214351414717,0.128971358528889,1.64107931331845,1.85100579259861,0.276343196272408,0.0433572713940629,0.716023290828916,1.83412017726614,4.26268140061346,0.448088982625426,0.423152204266273,0.214679521030768,12.2010696701632,7.06466779094377,0.0332394355793082
"hsa-miR-135b-5p",76.0383986413451,17.7647730686083,7.01159932110597,16.9004763950036,63.090244276886,304.509460350655,185.15071449955,42.4093009428905,302.016827091467,45.2658609456366,227.207589243595,142.919817356142,25.6696446181647,14.5650665125823,171.939846349938,182.964041280214,1393.4913564388,60.0685679840656,167.909410419971,64.746122267533,906.759030301456,1404.72941148941,9.90808842505012
"hsa-miR-136-3p",21.4486045189467,53.9444115333529,44.089684841612,23.4539275989565,43.280004451946,180.00045578056,31.7749324038146,39.5107317927206,64.6266897224775,35.5287114698935,21.2292611163208,18.9198406101205,69.5268630795811,51.5693765860648,81.1090155578848,37.4297849826945,74.2665743003565,49.9326889448128,124.111550348761,54.6032371266106,122.621303496418,27.8499558948789,26.5946303068723
"hsa-miR-136-5p",298.824912237432,607.765322259717,539.469902736828,307.53151173215,506.125511279452,2863.41461353278,506.924542953649,418.01227478195,456.04909064654,527.128611789654,419.321180994255,297.140874376396,1062.55097988993,759.466881326319,1118.19040578901,421.829370057562,2428.14735202186,745.98477002666,1519.26390643017,678.458720765755,1790.65303355228,280.269970013813,274.959710903238
"hsa-miR-137-3p",13.1306535625634,28.423883416757,5.96224883852301,5.24523693244688,111.61496432562,1931.10571999541,38.3547314877494,9.50704817388465,8.44284300550333,11.6565996688789,5.8863166629657,4.23247896540519,7.84147552459097,43.5963080095311,32.6080423838185,12.9983222819322,12.6473550193876,36.5917857856463,6.44848099160003,142.622698928832,15.4359392800603,12.3509590132062,6.60316822931318
"hsa-miR-137-5p",0.00859115375257123,0,0,0,0.149456350327992,3.08789158861255,0.064431148216382,0.00550547342095464,0.00920849995970776,0.014125779152723,0.00550204838969628,0,0,0.113701533215307,0,0.0106747747650759,0.0200760232887021,0.0586944375345705,0,0.0967928084120753,0.0474639814414187,0.020067754368647,0.0288808107366766
"hsa-miR-138-1-3p",0.338937293243597,0.243475735974228,0.341351222526451,0.299015339969132,1.09605725935532,35.6450841966981,0.455862333513337,0.468388915547159,2.16015994738321,0.767766706326277,2.34879632071187,2.81550261427603,0.203500877126473,11.489839542776,0.65348915493679,0.466057062176007,5.02303940708385,0.685900553781544,2.27222943516905,1.51526857643989,0.361045597536988,84.6566446027907,0.549400046987156
"hsa-miR-138-2-3p",0.0280462672601156,0.0613984637240425,0.09874647595256,0.0393141894120079,0.204728295512742,10.0391015070959,0.0651185656446701,0.0221398844978957,0.171310480842251,0.0577879073407898,0.0480061793379353,0.00998878536843886,0.0345428995340509,1.58779453061911,0.0859125075539851,0.0106747747650759,0,0.0995069200323367,0.136013208514159,0.426688497096161,0.0992390493262738,0.197669451774555,0.0703580419817823
"hsa-miR-138-5p",36.3397965832593,38.9612711719688,26.1111842819072,24.7388198649474,133.183542816092,3775.93538963761,76.5163980489002,36.9972399523898,278.58214840115,54.4837602397513,350.889261597906,166.005358156516,28.0440173110591,709.94835467873,156.694637298685,73.2124754285658,507.786414841779,84.0081016949226,323.936015025981,178.708676253811,56.5856044467798,3162.97467918219,19.892219206986
"hsa-miR-139-3p",379.439080894137,64.6327384846845,126.774941377164,46.6543937493317,74.3311449322808,310.680119725695,88.4089648813868,108.682395151872,62.6186081820342,81.5858373742253,87.0086620746155,70.1279898546558,73.3384331298678,67.275490025015,56.6354672921994,132.091581069659,25.8811746038503,104.84280414387,838.782056533837,105.038637630943,55.2301937768887,87.4517211137142,64.2811771757577
"hsa-miR-139-5p",3688.41719528756,648.268753351298,2540.63807704591,693.887957511161,1286.13559262738,3344.87935864209,1466.86059976975,1621.66989181045,1028.13022824037,1352.82921345886,753.039245138081,791.580093250817,1054.56384918795,984.450783114465,599.059995987731,1522.620242189,424.658645152761,1322.56178076758,6752.985995722,1568.35443588018,423.510559678215,1614.62149038144,1098.78018228825
"hsa-miR-140-3p",1565.40989169746,16445.9381299661,1123.81875770015,2035.64790965685,1112.39164019418,1098.4902602813,960.154062313666,1419.64354883069,1573.94277586321,609.142859012817,3962.62831370242,2774.75909588526,919.369510490189,2492.36049463112,916.171969753609,1932.96703329749,789.376425515665,1193.14737930866,1274.7747734605,992.602749705666,1244.89758918037,1672.02898040292,3751.42523679788
"hsa-miR-140-5p",1898.51074467505,13378.8791267442,1089.92166979844,1700.97510248767,1363.99414475918,1440.28395507095,1180.84664715137,1575.56804140479,1310.17833421701,1092.58418799657,5142.15948051274,1491.21524190604,1275.20002709473,3190.76468962748,846.79367846544,1610.00659789741,1594.34667272089,1873.15029606366,1543.20877624786,1361.11860686685,1601.91425287957,1281.39012278669,2036.12440290908
"hsa-miR-141-3p",1661.34116818292,65.1439726271869,543.891562333572,455.948242055602,3904.02839141448,990.331536829932,3124.90978715567,87.2072664466942,1583.72223347759,244.736476699024,4548.70926094314,6270.24890893137,94.1354275090833,138.202214596477,26020.5589629507,588.686149097821,27020.0590200639,9016.35951689583,204.490342024951,5464.66502483892,128.132397213867,7000.1097359133,99.6304006220501
"hsa-miR-141-5p",14.6912529597259,0.695323803771448,3.76828760296791,5.3887859726612,30.4041336553498,9.59378179088866,24.8609915790256,0.847089944580019,13.8698796996232,2.81578162467289,36.1745249707039,187.151557823681,0.527044147626074,1.64979728729023,185.702798898395,4.47682948425198,166.794468900984,110.808198854602,1.14823728229867,77.4960559503114,1.79013628465233,61.8582698160976,0.770081657280803
"hsa-miR-142-3p",1711.58884353508,649.620121598096,1088.6688561442,12347.6246346478,1874.68353673564,309.685045748092,1536.13048370751,1900.36508289698,1859.54995858327,2610.89583339924,3119.21849875649,12413.5392311711,746.124897749801,866.718306062667,1807.00893277584,2733.64840750442,1953.44341232798,1078.39359171092,13284.5637784465,814.188584249251,443.047424726657,1572.14187453299,1925.72477564597
"hsa-miR-142-5p",682.733377376443,891.578018444238,1220.17817552604,6675.04017757735,1190.28987896977,148.438202600379,703.57306801495,1001.74350845089,1834.25368878227,1249.58596988083,1605.60588668747,8881.45804741453,412.893937108844,493.906605628701,1723.00896878898,1250.00178176321,762.223558961817,588.944302511062,11071.3204630337,1361.37894931514,254.079676168658,1667.74663006435,1475.00874655669
"hsa-miR-143-3p",75777.9861504483,731303.874347672,954231.299279269,16838.7345055729,468063.397906054,15177.2597896979,522439.726243728,63230.0727697857,38592.1989537234,18345.321159457,151665.699421393,86648.6685014216,23273.3687289854,178539.238094185,21428.3653752512,37927.5510344593,50387.6784203882,92126.5758523873,20661.9639700839,648318.235263106,90755.6292526037,54892.3957187366,256546.791136399
"hsa-miR-143-5p",11.7003761774044,29.1896973389641,78.0825708971129,3.26379355728295,42.5415132518682,1.5979172740046,33.7362364782226,6.62521220632962,5.72530289986627,2.44753302022702,5.8683306385552,9.67562330837831,2.54098270081102,10.9461558445022,1.89906195746747,5.45630070004756,8.01620985026295,4.92580329259502,2.8653365038064,48.0831153573616,4.81913535243142,8.95052170620117,36.5170082130546
"hsa-miR-144-3p",2528.2329565423,8962.48066932857,2884.70128459472,21914.7084292856,1979.72976270226,1063.39663581432,5928.56709979125,5269.11129195005,4845.31612701167,11702.3762050127,9764.2037898464,9250.04672511069,4239.67868750366,2915.3030336292,3358.0356839342,10685.395036458,2207.9533891599,1860.60078034871,12245.5757189555,4767.47841241848,1184.11122986402,9757.32574017744,30664.5269147742
"hsa-miR-144-5p",61.8708871911676,131.827491014089,41.0680998946299,219.975567702512,22.2234538029823,16.2732611508537,72.9574844660904,90.0851994269794,58.8380942171202,134.935897471253,203.024164919553,88.212555009422,65.4928551158044,56.4748464176248,44.1894139312531,226.508443846868,34.3786088417736,37.1566849944249,87.8288664688586,53.3322355518368,15.2438738869054,127.412180379434,405.156975712827
"hsa-miR-145-3p",301.412517324448,2270.90552251833,3347.82141313478,114.115409364372,2025.63731354849,75.8023753914171,1856.17491867431,256.351086391279,386.963654056134,134.761597043222,493.563318054721,374.398239332481,139.587306057684,550.429374774986,147.545737323626,189.26795703271,373.741844839584,373.736929397565,171.814393777446,2600.90263749556,409.685916734797,297.229642497009,888.0654728492
"hsa-miR-145-5p",10790.2051586988,72794.2467341281,118749.112452281,5146.65676273318,76594.9272044579,2939.88930018134,64417.1529674493,7652.0637836299,20179.8187507523,4575.12097941861,14488.5910466803,21282.3425813398,5389.94720818346,23386.7664466341,5763.02216655663,8078.32193269009,12605.262453638,12139.4451958349,6310.93994576844,91435.111033568,15306.6445334468,13261.5846552678,41958.7346077113
"hsa-miR-1468-3p",0.0210941787746687,0.0181867923750005,0.0111077972384253,0.0394740867570893,0.0381293975899221,0.0559178319293595,0.0209399911672042,0.0248486840319544,0.0490941796895123,0.213977412784343,0.0218494482525875,0,0.011814300921675,0.033967188969959,0.105325095604907,0.0260779702644553,0.0142931427499362,0.0139102554742335,0.0186087878264385,0.0760147538794465,0.0118659953603547,0.136475107127583,0.0221344639070772
"hsa-miR-1468-5p",4.23996895326838,6.91550094320972,3.94202535875002,2.96537822361794,4.07683478490288,6.50558139991211,3.8959641489547,3.08443308326407,6.06993661244021,7.6590939704604,5.7274974983031,3.45504792158676,2.41492353667979,10.1282720719785,22.0221090173916,3.8181509818995,9.77543675866023,8.21812000101839,3.96820526172177,10.5148927562955,10.6525686375088,5.23540818827768,4.61657375068199
