"miRNA","C10","C12","C13","C14","C17","C18","C20","C21","C22","C23","C2","C4","C5","C3","C24","C11","C26","C27","C28","C29","C30","C32","C33","C34","C35","C36","C37","C6","C7","C8","C9","C25","C38","C39","C40","C41","C42","C43","C44","C45","C46","C47","C48","C49","C50","C51","C53","C54","C55","C56","C57","C58","C59","C61","C62","C63","C64","C65","C66","C67","C68","C69","C70","C71","C72","C73","C74","C75","C76","C77","C78","C79","C80","C81","C82","C83","C84","C85","C86","C100","C101","C102","C103","C87","C88","C90","C92","C93","C94","C95","C96","C97","C98","C99","C15","C16","C19","C1","C31","C60","C91","CT13","CT14","CT15","CT17","CT3","CT8","C104","C105","C106","CQ1","CQ2","CQ3","CQ4","CT1","CT2","S4","S1","CT9","CT7","CT6","CT5","CT4","CT16","CT12","CT11","CT10","C89"
"hsa-miR-193a-5p",7.35229725005811,95.6473300117345,63.4059141215484,231.217810296763,99.1202008802373,702.398133717895,69.8593814023521,261.672330082589,195.926158356872,610.597167204861,14.0469567566799,33.2690538768362,52.3109734220512,18.7457317732191,12.8241579258605,24.9688577853658,105.660481795378,12.576639472719,104.526804118226,2.00966841531216,16.2984707734337,10.2505101553312,5.47932964580662,89.8186543388465,6.84629756249489,4.59471751397593,19.6961876338093,26.2098694407623,26.2822823024898,14.8863622093178,4.44566746531963,116.81816655215,8.61811578460299,9.63292790409199,23.0463882175281,22.2207595531362,2.08915098002635,6.03524798276541,28.1631151936793,14.4953643268878,16.9740561965616,2.76524962643694,4.88994847054259,28.4230197767862,30.5377229785628,5.32427082388796,6.0886721943461,9.57479824862119,25.9787290838107,15.8103362542393,4.34513159675733,24.6570601981981,7.47832876726226,28.8855630132145,84.3029298350836,35.6748836196997,0.907558802022191,5.63950824504194,16.058153283841,15.2219569905498,3.09875217062666,4.00181686710778,2.82678142118783,12.2823490002655,7.94056239749008,3.2503009248456,16.18228776961,42.9613036927305,1.98581360571184,41.5927982720113,11.0158548476548,142.796918103429,625.173556864598,101.448838591375,5.26796475191762,7.45819392964996,7.96473599058457,52.2531497653961,9.49084736416589,25.6816818122238,11.0399624868202,11.8448281824882,23.0124763628656,165.78018217202,44.6586148054639,14.7668493964004,4.23219034430463,18.0746175179596,20.0378642864308,8.53073759820277,42.4670803301527,36.1017942310682,74.5200882797387,9.1646642200885,18.7908905186646,31.0783337973935,17.4787941627382,47.1786959497085,4.88773570227086,44.0556025493267,20.3033056044562,25.2243671649552,22.6731574963159,18.7549722913439,50.0022300996089,39.746828596187,39.7018005921511,4.43981430414175,30.4481443358747,13.2262418205744,21.5461480109475,32.200040689001,3.32561143714464,12.5226362860666,16.0464062935823,52.6767419462055,24.3449120054914,27.2461670066647,5.58063998283598,17.9866506572337,10.1398940731816,15.376405307458,11.4640693271659,18.8381218788719,5.90919805786977,22.2727994000824,15.7038563076633,2.38527062603732
"hsa-miR-193b-5p",0.633818728453285,4.35926168954286,0,9.70543895072834,1.39605916732729,4.20912739306604,6.02847453725881,18.6908807201849,7.92348434531468,17.6607051680875,0.360178378376409,1.37902813997249,2.49099873438339,0.148775648993803,0,0.324270880329426,4.11253372257461,0.405698047507064,5.97296023532717,0.118215789136009,0.893066891695,0.157700156235865,0.31310455118895,1.42569292601344,0,0,0.358112502432897,0.379853180300903,1.82711053439769,0,0.105849225364753,16.7805101124636,0,0,0.62287535723049,0.896801955059308,0,0,1.2244832692904,0,0,0,0,0.710575494419656,0.836649944618159,0,0.119385729300904,0,1.87046849403437,0.626151930860962,0,1.30922443530255,0,1.26814666887283,9.60966039570901,1.03405459767245,0,0,0.547437043767307,0.916985360876493,0.110669720379523,0.111161579641883,0.113071256847513,0,0,0,1.09094074851303,2.03608074373131,0,1.38642660906704,0.314738709932993,2.0695205522236,69.098129969245,4.88910065500602,0.188141598282772,0.452011753312119,0.150278037558199,1.63291093016863,0.16363529938217,0.755343582712464,0.283075961200517,0.509454975590889,0.610950699899086,9.21801186708016,0,0.560766432774697,0.445493720453119,0.368869745264482,0.513791391959765,0.341229503928111,3.4432767835259,0,11.3305397384398,0,0.601308496597266,1.00252689669011,0.499394118935376,1.50799484770758,0.238426131818091,4.51852333839249,0.660270100957924,1.26121835824776,0,0,1.48942813062665,1.56148255199306,1.76452447076227,0.100904870548676,1.63699700730509,0.778014224739672,1.24304700063159,1.28800162756004,0,0.795088018162961,0.706445560094817,2.17972725294643,0.289820381017755,0.275213808148129,0.328272940166823,0.580214537330121,0.174825759882441,0.26976149662207,0.603372069850838,0.369374938801409,0,1.01239997273102,1.50998618342916,0.0822507112426663
"hsa-miR-194-3p",0,0.512854316416807,0,0,0,0.526140924133255,1.06384844775156,0,0,0.289519756853894,0,0,0.383230574520522,0.59510259597521,0,0,0,0.135232682502355,0,0.118215789136009,0,0,0.156552275594475,0,0.342314878124744,0,0,0.189926590150452,0.140546964184437,0.155066273013727,0,0,0,0,0,0.0996446616732565,0,0,0,0,0,0.212711509725919,0,0,1.25497491692724,0,0,0,0,0.156537982715241,0,0,0,0.140905185430315,0,0.258513649418114,0,0,0.182479014589102,0.183397072175299,0.110669720379523,0,0.113071256847513,0,0.149821932028115,0,0.181823458085505,0,0.152754892747065,0,0,0,1.09679571379754,0,0,0,0,0,0,0.377671791356232,0,0.127363743897722,0,0.144031435423127,0,0.186922144258232,0,0,0,0,0,0,0,0,0,0,0,0.215427835386797,0,0,0.330135050478962,0,0,0,0,1.41952959272097,0.294087411793712,0,0.163699700730509,0,0,0,0.10392535741077,0,0.201841588598519,1.08986362647322,0.144910190508878,0,0,0,0.174825759882441,0,0.603372069850838,0.369374938801409,0.227276848379607,0,0,0.0822507112426663
"hsa-miR-194-5p",126.510218199276,1267.51944302414,68.6897402983441,230.075993949619,200.194884594733,111.54187591625,162.768812505988,147.657957689461,198.087108632867,294.44159272041,93.0460810805723,89.4644505807151,114.969172356156,108.903775063463,123.196008927119,97.2812640988277,137.611705332304,115.623943539513,375.301001453057,127.791268056026,261.891865989559,117.959716864427,152.951573255802,183.914387455733,134.872061981149,92.2346997249983,117.102788295557,233.419779294905,307.938398528102,209.804667387573,144.801740298982,150.379186777077,100.955070619635,104.420938480357,79.7280457255027,278.706118700098,118.783155721498,142.972943591718,128.570743275493,94.0340301205797,109.725148984916,70.4075097192791,68.4592785875963,47.6085581261169,49.3623467324714,134.924814293161,97.6575265681393,132.320572517831,90.6138070443318,103.94122052292,116.168371219189,142.923667520529,92.363920213204,136.818935052836,124.925585144217,71.6082808888175,127.447186055402,104.949872950415,111.677156928531,223.377633909514,85.6583635737512,123.611676561774,141.225999802544,71.5105652904345,98.8824751385557,85.1097316246607,294.554002098519,156.167393044191,142.214805147517,90.1177295893578,124.321790423532,230.751541572932,937.760335296897,81.8924359713508,97.6454895087587,129.501367323922,158.693607661459,101.240477670455,111.926544777405,133.31814234875,101.058118148585,292.554519733068,116.691583680725,392.485661528022,94.8995564616108,285.430114282321,102.240808843991,153.08094428476,117.658228758786,118.747867366983,142.322107052404,18.0508971155341,89.7727379276384,110.194176932016,146.117964673136,148.373980710137,70.414570769888,102.112793973342,137.810304190857,203.710093839195,87.4857883769249,94.5913768685821,86.3925483911347,114.613719558213,99.5789093047531,433.808243535527,120.869926247216,128.350995337916,153.059220183026,284.419771586974,108.559438055159,73.4160927709223,212.735206619846,185.25550823197,158.546567844137,43.2312571834376,91.5832404016106,39.3555745651824,113.254164357554,252.973538275933,124.475941036298,104.937222185985,110.618212805987,107.118732252409,117.502130612257,143.760796127805,160.964527153549,150.518801574079
"hsa-miR-196a-5p",1.01410996552526,5.89782463879328,5.2838261767957,5.70908173572255,0.558423666930914,5.26140924133255,1.06384844775156,3.73817614403699,2.88126703465988,1.15807902741557,0.360178378376409,1.72378517496561,1.14969172356156,1.63653213893183,0.630696291435764,1.78348984181184,6.32697495780709,1.08186146001884,4.97746686277265,2.48253157185619,1.11633361461875,2.83860281224558,1.09586592916132,6.41561816706047,1.71157439062372,0,1.07433750729869,1.13955954090271,2.67039231950431,2.3259940952059,0.846793802918025,1.2908084701895,0.307789849450107,1.15595134849104,0,0.597867970039539,1.04457549001318,0.832447997622815,1.2244832692904,0.743352016763476,0,0.212711509725919,1.91345809716884,1.42115098883931,4.60157469539988,0.389580791991802,0.596928646504519,0.313927811430203,1.24697899602291,1.25230386172192,1.66137384581898,0.654612217651277,1.04959000242277,1.26814666887283,2.1840137262975,2.58513649418114,0.388953772295224,0.687744907931944,1.27735310212372,3.11775022698008,0.664018322277141,1.66742369462824,0.565356284237567,0.272941088894788,0.898931592168688,0.842670610145156,1.45458766468404,2.6469049668507,5.1936663534002,4.15927982720113,1.57369354966497,3.1042808283354,1.09679571379754,3.66682549125451,1.3169911879794,0.452011753312119,2.70500467604759,2.8575941277951,3.43634128702558,1.51068716542493,1.27384182540233,1.01890995118178,0.610950699899086,3.31272301473193,4.18674513801224,0.560766432774697,0,0,2.05516556783906,0.682459007856222,1.14775892784197,72.2035884621364,1.30736996981998,0.872825163817952,0.601308496597266,2.00505379338022,1.9975764757415,1.72342268309437,1.54976985681759,2.07098986342989,1.32054020191585,3.78365507474328,0.781833017114341,2.43120011184088,1.27665268339427,1.56148255199306,1.17634964717485,1.81628766987617,2.94659461314916,1.22259378173377,2.07174500105264,1.71733550341339,1.97458179080463,1.59017603632592,1.11012873729185,10.5353483892411,1.15928152407102,0.825641424444386,1.14895529058388,7.54278898529157,1.57343183894197,1.34880748311035,0.804496093134451,2.21624963280846,2.27276848379607,1.01239997273102,1.50998618342916,0.822507112426663
"hsa-miR-196b-5p",191.920310975655,124.880026047493,169.082437657462,87.9198587301273,124.249265892128,195.724423777571,251.422849818617,127.097988897257,174.316655596923,226.983489373453,172.645502701759,203.579029163438,159.998764862318,138.956456160212,229.993914276909,220.342063183845,163.552302659313,204.336583261058,157.287952863616,171.531110036349,203.842518029384,229.453727323184,208.371078816246,218.843864143063,237.224210540448,102.955707257609,203.049788879452,206.450203493541,252.281800711065,206.083076835243,200.055035939383,235.572545809585,183.750540121714,136.016942005779,114.60906573041,93.2674033261681,163.550676722063,150.881199569135,112.040219140072,170.970963855599,151.554073183586,156.981094177728,179.227241768148,286.006636503911,245.138433773121,160.896867092614,171.318521546797,154.923374940805,167.303015299741,197.550934186634,217.384377826007,188.310114611017,248.752830574197,220.375710013012,407.100158581854,188.714964075223,178.140827711213,188.854751718112,209.850866777468,153.503349410725,179.284947014828,181.86034429412,167.34546013432,221.355223093673,208.252485519079,232.456706884328,178.00516546571,217.453423430503,161.461921633647,177.462605960581,157.054616256564,96.2327056783975,94.3244313865884,167.451697433956,239.692396212252,212.671529933352,299.954962966166,272.287897605619,260.180126017651,179.771772685566,128.091872443234,160.223589823334,187.765515102319,213.310555861652,89.3172296109279,144.86466180013,112.264417554186,246.773859581939,192.671771984912,259.675652489292,131.992276701826,2599.32918463691,554.76065719361,141.179470247554,195.124607145813,88.2223669087299,239.459480029513,186.345077609579,204.450408034013,220.4662845524,245.950612606827,233.325396275836,250.968398493703,249.024354312844,221.712016016138,187.094000320623,229.976356022683,236.016492213354,203.642427708753,217.177113591617,171.540486087159,165.293542203539,178.231987959471,180.882524132074,205.77749957619,407.245708425492,273.155709109234,227.326605530354,194.173444108676,211.198091588164,177.448146280678,220.125381243609,165.525071162413,270.382455202632,215.231175415487,167.045995500618,179.990353064756,177.99053912913
"hsa-miR-199b-5p",37.6488324701251,12.3085035940034,0,9.13453077715609,6.42187216970551,394.079552175808,16.3123428655238,1.86908807201849,7.20316758664971,76.4332158094279,19.9298702701613,13.9626599172214,11.3053019483554,15.6214431443493,13.8753184115868,29.5086501099777,12.9702986635045,27.5874672304804,18.914374078536,67.2647840183892,45.9929449222925,52.0410515578356,44.9305030956143,16.3954686491545,46.0413511077781,28.5893534202947,13.6082750924501,22.6012642279037,26.8444701592275,34.1145800630199,63.8270828949462,4.51782964566326,20.6219199131572,15.4126846465472,8.09737964399637,21.0250236130571,37.4554925704725,22.8923199346274,24.4896653858081,16.3537443687965,6.06216292734344,17.8677668169772,20.6228261583753,11.3692079107145,6.69319955694527,74.4099312704342,33.4280042042531,18.0508491572367,11.8463004622177,22.5414695109946,53.6751550187671,18.3291420942358,30.4381100702604,31.1400459800996,9.60966039570901,14.7352780168325,69.8820277557087,39.61410669688,28.1017682467218,37.2296056515856,49.9120438911651,36.7944828614632,63.432975091455,19.1058762226352,33.5601127742977,46.8284096209237,19.4551100151491,12.0128763880147,54.9917613889433,0,8.81268387812381,28.9732877311304,15.3551399931656,3.66682549125451,40.2623020325132,22.1485759122938,34.7142266759441,16.3291093016863,23.2362125122682,24.9263382295113,21.2306970900388,54.5116823882251,9.77521119838538,28.6622556492024,4.18674513801224,45.6090031990087,29.1798386896793,10.69722261267,11.3034106231148,5.80090156677789,10.3298303505777,0,15.6884396378397,23.1298668411757,22.2484143740988,10.5265324152462,14.4824294491259,15.941659818623,54.5995841863428,14.1203854324765,33.3436400983752,6.93670097036268,23.4549905134302,27.7851441353243,11.7026495977808,17.60216694974,17.0570698840353,44.1963333003202,17.1884685767034,36.5666685627646,8.28698000421058,15.6706864686472,64.7454976669097,46.9101930716147,22.8080995116326,12.7150756421875,18.983234956663,5.50427616296257,52.3595339566082,34.2326577024771,25.349735182954,16.7252127905684,40.8281767265734,18.4687469400705,59.7738111238365,19.5730661394663,31.7097098520124,52.3937030615784
"hsa-miR-200a-3p",40.8179261123916,216.937375844309,31.7029570607742,45.6726538857804,43.8362578540768,34.7253009927948,54.6108869845798,29.9054091522959,103.725613247756,66.0105045626877,46.1028324321803,51.7135552489683,47.9038218150652,62.7833238753847,44.1487404005035,39.3989119600252,130.335684130826,42.4630623057394,42.8062150198447,55.2067735265163,40.4112768491987,50.4640499954769,43.2084280640751,39.9194019283762,45.0144064734039,48.499795980857,51.2100878479042,28.2990619324173,50.456360142213,30.3929895106905,45.7268653575734,40.0150625758746,61.5579698900213,58.953518773043,25.5378896464501,67.4594359527946,73.8664096509318,80.3312317706016,66.7343381763271,67.6450335254763,41.2227079059354,59.1337997038054,44.6473556006063,52.5825865870545,53.1272714832531,61.5537651347047,67.9304799722143,62.3146705688953,36.5780505500055,44.3002491084131,47.6686495761907,62.6245688219722,47.2315501090248,44.6669437814098,34.94421962076,36.7089382173721,108.129148698072,69.7373336642991,60.2180748144038,59.4206513847968,50.4653924930627,60.694222484468,76.5492408857666,63.1858620791435,67.1202255485954,67.2932672958774,67.274679491637,44.7937763620887,59.4216532786082,24.9556789632068,59.1708774674027,21.7299657983478,48.2590114070918,26.8900536025331,53.0559307157417,58.7615279305755,35.7661729388515,49.8037833701432,55.4723664905558,64.5818763219156,44.4429259084812,45.85094780318,50.9125583249238,63.3738315861761,37.6807062421102,57.945864720052,54.5729807555071,47.2153273938537,39.5619371809019,41.2887699753014,32.1372499795751,0,37.9137291247793,53.678747574804,39.2353794029716,33.5846510391188,25.7187971251719,37.9152990280762,40.1748032113483,35.5833712898408,51.0058652989996,30.8998497770701,50.428229603875,30.5636585488568,39.5762331852224,58.768525138648,42.9367621218819,50.0488157921434,40.2701263797052,45.9028392596406,27.7613830141054,30.6973721235143,57.5746480055666,66.588621521148,44.0014663144771,19.980833152009,39.5604820089236,36.8786502918492,50.7181692557741,59.375287653449,56.643546201911,35.6085175541133,54.1023622632918,33.9824943697296,49.3190760983746,31.3843991546616,41.6756186626449,56.9997428911678
"hsa-miR-200a-5p",0.253527491381314,2.56427158208404,0,0.570908173572255,0,0,1.41846459700207,0,0.720316758664971,1.44759878426947,0.120059459458803,0.172378517496561,0.574845861780782,0.59510259597521,0,0.486406320494139,0,0.27046536500471,0,0.236431578272018,0,0.630800624943461,0.6262091023779,2.13853938902016,0.171157439062372,0.170174722739849,0.358112502432897,0,0.562187856737749,0.310132546027454,0.317547676094259,1.93621270528426,0,0,0,0.498223308366282,0.298450140003765,0.624335998217111,0,0.371676008381738,0,0.425423019451838,0.212606455240982,0.355287747209828,0.836649944618159,0.519441055989069,0.119385729300904,0.470891717145304,0.623489498011457,0.313075965430481,0.255595976279843,0.654612217651277,0.262397500605693,0.422715556290944,0,0.258513649418114,0.388953772295224,0,0.364958029178205,0,0.110669720379523,0.889292637135063,0.791498797932594,0.272941088894788,0.599287728112459,0.240763031470044,0.181823458085505,0.610824223119391,0,0,0.629477419865986,0,0,0,0.188141598282772,0.678017629968178,0.150278037558199,0.408227732542157,0.327270598764341,0.377671791356232,0.424613941800776,0.127363743897722,0.610950699899086,0.144031435423127,0,0.186922144258232,0.222746860226559,0.368869745264482,0.513791391959765,0,0,0,0.871579979879985,0.654618872863464,0.150327124149317,0.501263448345056,0,0,0.238426131818091,0,0.660270100957924,0,0.39091650855717,0.694628603383109,0.425550894464757,0.283905918544193,0.294087411793712,0.302714611646029,0.163699700730509,0.444579556994098,0,0.214666937926674,0.41570142964308,0.993860022703702,0.10092079429926,0.363287875491072,0,0,0.164136470083411,0.580214537330121,0.349651519764883,0.26976149662207,0.402248046567226,0.738749877602818,0.227276848379607,0.674933315154012,0.301997236685832,0.246752133727999
"hsa-miR-200b-3p",24.7189304096781,84.8773893669816,10.5676523535914,11.4181634714451,16.1942863409965,8.94439571026533,16.3123428655238,5.60726421605548,13.6860184146345,7.23799392134734,27.1334378376895,26.7186702119669,24.1435261947929,36.5988096524754,15.1367109944583,22.3746907427304,67.3822833006456,23.6657194379121,18.914374078536,32.0364788558585,17.1915376651287,28.7014284349275,21.2911094808486,7.84131109307391,23.6197265906074,22.4630634016601,15.3988376046146,17.8530994741425,21.6442324844034,13.1806332061668,22.8634326787867,7.74485082113702,27.0855067516094,20.8071242728387,9.96600571568784,27.7012159451653,27.905088090352,25.5977759269016,23.2651821165177,17.4687723939417,11.5181095619525,19.3567473850586,21.4732519793392,25.5807177991076,18.8246237539086,36.8803149752239,32.234146911244,30.1370698972995,17.4577059443208,28.0202989060281,28.3711533670626,37.5311004786732,24.796563807238,31.4218563509602,17.47210981038,10.3405459767245,53.4163180618775,37.138225028325,40.6928202533698,27.8763549706454,30.9875217062666,32.236858096146,38.7834410986971,31.2517546784533,34.3092224344383,33.1049168271311,33.6373397458185,21.5824558835518,30.8564883349071,13.8642660906704,28.9559613138354,10.347602761118,19.7423228483557,7.33365098250903,36.8757532634233,28.7027463353196,24.4953201219865,17.9620202318549,33.5452363733449,40.4108816751168,28.3075961200517,26.2369312429308,35.8424410607464,32.4070729702037,9.76907198869523,34.580596687773,25.3931420658278,26.1897519137782,15.9275331507527,22.5211472592553,8.03431249489376,0,15.6884396378397,34.0401813889001,24.5033212363386,7.51895172517584,22.2230382926242,21.7582113740665,28.2534966204438,19.7685396054671,27.7313442402328,13.2427927616015,25.0186565476589,16.323772179503,17.0220357785903,39.3209697183707,22.3506432963221,33.6013218927092,22.7542584015407,32.5654525498177,12.0161210061053,18.0320227858406,38.4523822419849,31.2072047128962,36.7351691249305,18.1643937745536,23.620361052947,15.9624008725915,34.304522247433,33.4590383193703,35.3148034962531,22.1204427230098,30.9730995856764,10.3424982864395,37.7279568310147,21.2603994273514,24.1597789348666,37.9175778828692
"hsa-miR-200b-5p",0.760582474143942,12.8213579104202,0,5.70908173572255,1.39605916732729,1.57842277239976,2.12769689550311,0,4.32190055198983,4.05327659595451,0.960475675670423,1.37902813997249,1.14969172356156,0.892653893962815,1.68185677716204,0.972812640988277,2.84713873101319,1.21709414252119,1.99098674510906,1.3003736804961,0.66980016877125,0.946200937415192,0.782761377972375,1.42569292601344,1.71157439062372,0.340349445479699,0.716225004865793,1.13955954090271,2.38929839113543,1.24053018410982,0.846793802918025,5.16323388075802,1.23115939780043,0.385317116163679,0,1.09609127840582,0.298450140003765,0.416223998811407,4.28569144251642,2.23005605029043,1.81864887820303,1.06355754862959,0.637819365722947,2.48701423046879,1.67329988923632,0.779161583983604,1.19385729300904,0.627855622860406,1.03914916335243,1.40884184443716,0.383393964419765,2.40024479805468,1.44318625333131,1.83176741059409,3.494421962076,1.03405459767245,1.03721005945393,1.37548981586389,1.45983211671282,0.733588288701195,0.553348601897617,1.66742369462824,0.904570054780107,1.09176435557915,1.34839738825303,1.32419667308524,0.545470374256516,4.47937763620887,0.916529356482389,2.77285321813409,1.25895483973197,0,12.0647528517729,3.66682549125451,0.564424794848316,1.35603525993636,0.901668225349197,3.26582186033726,0.327270598764341,0.755343582712464,0.707689903001293,1.27363743897722,3.05475349949543,2.01644009592378,2.7911634253415,0.186922144258232,0.222746860226559,1.47547898105793,0.513791391959765,0,3.4432767835259,0,2.17894994969996,1.7456503276359,1.8039254897918,0,0.998788237870751,1.93885051848117,1.54976985681759,1.50617444613083,1.48560772715533,1.89182753737164,0.39091650855717,0.694628603383109,1.91497902509141,3.9746828596187,0.882262235381135,0.706334093840733,1.47329730657458,1.00030400323672,1.24304700063159,0.858667751706694,0.93532821669693,1.59017603632592,2.32117826888297,3.99616663040179,1.01437133356214,0.825641424444386,0.164136470083411,1.74064361199036,1.39860607905953,0.809284489866211,2.81573632597058,1.47749975520564,1.13638424189803,0.674933315154012,2.41597789348666,0.658005689941331
"hsa-miR-200c-3p",68.4524226729548,270.274224751657,71.3316533867419,72.5053380436764,92.1399050436008,62.6107699718573,168.797287043247,65.4180825206472,119.572581938385,27.7938966579738,85.9625729725029,87.7406654057495,111.136866610951,105.035608189625,70.6379846408056,97.4433995389924,305.592890462083,77.6235597563517,93.5763770201257,115.615041775017,99.130424978145,117.802016708191,102.698292789976,86.2544220238129,85.2364046530614,89.0013799929412,128.204275870977,57.7376834057373,48.9103435361842,62.0265092054908,71.2365286704789,61.9588065690962,130.502896166845,120.604257359232,63.53328643751,80.413241970318,86.40131553109,93.0260637343495,105.305561158975,95.8924101624884,61.8340618589031,94.0184872988561,85.4677950068748,112.981503612725,138.883890806614,123.107530269409,114.96845731677,71.2616131946561,106.408874327289,167.808717470738,128.564776068761,145.760320463684,134.872315311326,118.360355761464,126.235993379996,116.331142238151,123.687299589881,106.050264803106,127.735310212372,129.478332955761,131.696967251633,112.16203385866,108.20919280307,167.5858285814,163.305905910645,148.189645869812,159.277349282903,118.296291210789,91.3474258627447,63.775624017084,71.7604258647224,64.1551371189317,68.0013342554475,94.1151876088659,118.341065319864,129.727373200578,106.697406666322,189.417667899561,98.0175443299201,126.142378312981,84.6397123989546,83.1685247652126,69.0374290885967,111.91242532377,101.877465024965,130.658578836504,112.487164414413,92.9551758066495,83.7479968894417,53.9142616206415,39.0238035466269,613.730501928159,164.292826207377,143.361533157099,112.14403461539,21.5543282788374,149.318841561677,131.410979585946,68.5475128977011,138.568049044036,126.441724333442,87.0240667190955,148.939189760282,167.405493415329,71.2797748228468,138.12022937175,134.397947189726,88.2917617300917,99.5294180441495,105.587644786098,48.0644840244214,104.54279877029,108.601998494255,101.572494320318,118.985616478827,227.781497932902,128.535338981374,152.468449714063,120.968578451474,108.306713634956,122.203206157826,77.9610725237783,123.892398342705,116.353105722444,122.047667579849,94.4906641215617,105.09503836667,161.540396880597
"hsa-miR-203a-3p",1.01410996552526,1.79499010745882,7.92573926519355,3.99635721500579,2.79211833465457,7.89211386199882,24.8231304475363,7.47635228807397,7.20316758664971,1.73711854112336,4.32214054051691,1.89616369246217,1.91615287260261,1.78530778792563,12.6139258287153,1.94562528197655,12.3376011677238,1.35232682502355,6.9684536078817,0.827510523952064,11.609869592035,2.99630296848144,1.56552275594475,4.98992524104703,1.71157439062372,2.38244611835789,3.22301252189607,2.27911908180542,8.15172392269737,1.08546391109609,5.82170739506142,7.09944658604227,9.54148533295331,2.31190269698208,1.86862607169147,7.97157293386052,5.52132759006965,8.94881597444526,4.28569144251642,1.85838004190869,4.84973034187475,9.99744095711818,1.70085164192786,2.13172648325897,6.2748745846362,11.6874237597541,0.955085834407231,2.19749468001142,2.9096176573868,5.63536737774866,10.2238390511937,2.61844887060511,5.6415462630224,3.8044400066185,3.9312247073355,3.8777047412717,7.77907544590449,2.06323472379583,4.19701733554935,3.66794144350597,3.3200916113857,1.66742369462824,3.50520896227292,1.50117598892134,4.0451921647591,5.17640517660596,8.72752598810426,4.27576956183574,0.916529356482389,0,8.49794516819081,3.1042808283354,4.38718285519016,4.88910065500602,4.13911516222099,1.80804701324848,1.95361448825659,10.2056933135539,2.7818000894969,6.42042045305594,1.98153172840362,1.27363743897722,2.64745303289604,10.0822004796189,2.7911634253415,4.11228717368111,1.55922802158592,3.68869745264482,1.5413741758793,5.45967206284978,3.4432767835259,0,2.17894994969996,4.58233211004425,5.4117764693754,1.50379034503517,1.74787941627381,1.50799484770758,6.31829249317941,1.31790264036448,3.96162060574754,6.93670097036268,3.9091650855717,7.98822893890575,2.76608081402092,10.2206130675909,1.47043705896856,3.12805098700896,16.5336697737814,9.11388091837901,0.414349000210529,1.71733550341339,1.87065643339386,2.58403605902962,3.53222780047408,4.72274238138394,0.869461143053265,1.37606904074064,1.4772282307507,4.44831145286426,7.86715919470986,4.85570693919727,1.6089921862689,1.84687469400705,9.31835078356387,5.3994665212321,1.50998618342916,1.64501422485333
"hsa-miR-204-3p",0.380291237071971,6.41067895521009,10.5676523535914,6.85089808286707,0.837635500396371,2.63070462066627,1.41846459700207,1.86908807201849,4.32190055198983,3.18471732539283,0.360178378376409,0.689514069986243,1.72453758534235,0.892653893962815,3.36371355432408,0.648541760658851,1.58174373945177,0.676163412511774,4.97746686277265,0.118215789136009,0.893066891695,0.473100468707596,0,5.70277170405375,0.513472317187117,0.170174722739849,0,0.949632950752258,0.983828749291061,1.705729003151,0.317547676094259,16.1351058773688,0.307789849450107,0.385317116163679,0.62287535723049,0.398578646693026,0,0.624335998217111,1.2244832692904,0,0,0,0.212606455240982,0,1.67329988923632,0.129860263997267,0.119385729300904,0.470891717145304,0.415659665340971,1.87845579258289,0.255595976279843,0.872816290201703,0.131198750302847,1.26814666887283,3.0576192168165,0,0,0.412646944759166,1.45983211671282,0.550191216525896,0,0.222323159283766,0,0.409411633342182,0,0.120381515735022,0.545470374256516,1.62886459498504,0,2.77285321813409,0.314738709932993,1.0347602761118,12.0647528517729,2.44455032750301,1.88141598282772,0.452011753312119,0.601112150232798,0.816455465084315,0.327270598764341,0.377671791356232,0.424613941800776,0,2.44380279959634,0.864188612538765,0,0.186922144258232,0,0,0.513791391959765,0.341229503928111,2.29551785568393,0,0.871579979879985,0.436412581908976,0.300654248298633,4.5113710351055,0.499394118935376,0,0.476852263636182,0.376543611532707,0.660270100957924,0.63060917912388,2.34549905134302,0.347314301691554,1.70220357785903,1.56148255199306,0.294087411793712,0.504524352743381,0.491099102191527,0.889159113988196,1.65739600084212,0,0.72747750187539,0.795088018162961,0.908287148693335,1.81643937745536,0.289820381017755,1.65128284888877,0.492409410250234,1.54723876621366,0.174825759882441,0.539522993244141,1.6089921862689,0.369374938801409,0.454553696759213,0.674933315154012,0,0.0822507112426663
