"miRNA","SY16","SY17","SY18","SY20","SY21","SY23","SY24","SY27","SY29","SY33","SY34","SY36","SY38","SY42","SY44","SY45","SY46","SY47","SY48","SY53","SY59","SY60","SY61","SY63","SY64","SY65","SY69","SY70","SY71","SY78","SY81","SY83","SY85","SY86","SY87","SY88","SY90","SY91","SY93","SY94","SY95","SY96","SY98","SY99","SY103","SY104","SY105","SY106","SY109","SY111","SY113","SY115","SY117","SY118","SY119","SY120","SY121","SY122","SY123","SY124","SY125","SY126","SY127","SY128","SY130","SY135","SY136","SY137","SY138","SY140","SY141","SY142","SY145","SY147","SY149","SY150","SY152","SY153","SY156","SY159","SY163","SY164","SY165","SY166","SY168","SY170","SY171","SY173","SY174","SY180","SY181","SY182","SY183","SY184","SY187","SY190","SY193","SY194","SY196","SY197","SY199","SY204","SY205","SY206","SY208","SY209","SY210","SY211","SY212","SY213","SY214","SY215","SY216","SY218","SY220","SY221","SY222","SY223","SY225","SY226","SY227","SY228","SY230","SY231","SY232","SY234","SY238","SY239","SY240","SY241","SY243","SY244","SY246","SY249","SY252","SY253","SY254","SY255","SY257","SY258","SY259","SY261","SY262","SY263","SY265","SY266","SY269","SY272","SY275","SY10","SY100","SY5","SY6","SY13","SY28","SY39","SY51","SY74","SY75","SY80"
"hsa-miR-409-5p",43.7102364283941,69.0030039107299,37.1275529289937,65.7708472294929,41.5255684914475,26.4132347260889,33.8112791043503,45.6382978345137,71.1958764733567,62.0470766448666,42.9470084937145,102.972445399905,34.2370778877466,73.5911861432444,60.6705328607532,60.9968512550133,71.9651527917671,78.872188682147,94.5156060509761,16.4607705416313,56.1876809529549,42.6662749395507,39.9783688170025,66.8842869510024,85.651656281443,73.1997842972047,107.963914257738,64.4146697744119,15.7192163637774,42.0132560806862,95.085568967472,35.2451002394518,32.8164129823844,69.2436249790067,87.2224128362862,66.7545126164231,51.8213162233423,49.2670654940326,49.9838867742745,131.997854462681,37.1934716349738,71.1724175865844,30.0695536392875,104.744312369151,59.0695801318093,48.4328472550816,52.4947529243483,72.3227117634618,58.7344728819263,63.1399055863855,38.5830928610395,112.341180258512,69.7854318155875,49.5821082064884,23.4534100329826,61.6640584601115,47.5369743879036,32.428008398032,74.4412622933871,27.3870502935345,47.6150606582104,61.1501363327205,64.0530499014943,30.5431542005889,76.3691222421011,96.5139954975458,63.052522393003,59.49136315472,21.8070107803884,34.385373294255,47.0272384992301,16.2352213158715,40.1801647985819,64.4829283111964,27.9126944228225,40.6573206013744,62.5002974949725,45.2919895058812,82.7297051906031,32.8423470606422,42.3019514730275,102.97498341289,30.4853369386703,47.0865785856699,79.8292591911104,28.0473412947741,23.6232006709413,33.6282293393094,40.5175234204446,19.6176878433513,97.2228942629134,65.6625085964657,44.5993019437929,39.7170852511449,23.1653767824063,66.844182589343,39.2065898474773,23.3387079431958,62.6208209252484,74.8660510365665,58.4215089892179,31.1945501907084,42.5529873059791,51.8588464406974,43.599336713853,20.7238904948435,82.2672320421403,29.3326564085659,46.0781581613381,76.3543780719218,88.4221617940139,85.6547194259592,15.9094600049269,37.2167415379276,33.5377740087339,82.5277156111593,76.6627398645277,51.0384516377113,37.8509260417681,34.9411356183417,34.0391938567993,75.1998985876455,46.2918857926902,48.2388258097921,54.5681296383878,32.5530098721397,51.4816344384762,115.763083152216,27.0207238187031,93.2167617953829,66.8790422661189,85.2012508232183,40.5076142309653,30.480341702214,66.4767991034454,54.7903221508914,27.3251227593754,78.4079006812633,69.1394937102718,31.1284869859035,66.6698582803646,46.637236971336,17.4642166410925,28.7904425760336,41.9828252891883,106.670928390501,38.4086504752444,76.6785317003804,30.36142948598,81.1353953056583,35.8174214875109,38.4748577948534,40.5342525394323,23.0430756654958,55.1999148835218,46.4882139057446,23.7198055833157,36.6016044961447,33.2648616253399,28.9297477954631
"hsa-miR-616-3p",1.80558635848788,1.2595072421776,1.08617841015673,1.30454573017176,1.9048425913508,1.43125902456639,1.83093569157132,1.44374228650483,1.39991891941994,1.36503568618707,1.22124194768856,1.29220323639096,1.43711191133751,1.83671845615419,1.78166943485983,3.19169570520418,1.23192843580771,1.75271530404771,1.42128730903723,1.93656124019191,2.15645683827972,1.43657491378959,2.29605496584136,1.59248302264291,1.77823507850747,2.10407851988939,1.31663310070412,0.986854272309932,1.9982054699717,2.19581477773621,1.27631636197949,0.755252147988252,1.93037723425791,1.05059293071596,1.36734805601439,1.19204486815041,1.08412795446323,1.99731346597429,1.01318689407313,1.28402582162142,0.828823880445099,0.833121944993463,0.884398636449633,1.25039124040309,2.08358307343243,1.27935822937951,0.974380564721083,0.908291513512864,0.925762269592534,1.45149208244564,1.58560655593313,1.35350819588568,1.50796851462254,1.06941802013995,1.02715664378026,1.31901729326442,1.13408288798179,0.879403617573749,1.41425541490027,2.31906474259768,0.863485555977909,1.95904326924047,1.20854811134895,1.10264094586964,0.659166283224054,1.22734560748324,1.45906663388767,1.99041735461889,0.265939155858396,1.65314294683918,1.11486987821451,1.35293510965596,1.06383328387284,1.32726439062497,2.13074003227653,0.994336645142309,1.02291812594063,1.15920996907191,1.37392155713932,1.82992549604751,1.48950533355731,0.908068636797969,1.92828938467493,2.23041688037384,1.33366304137893,1.7140041902362,1.63654703443268,1.22415395881854,2.12133630473532,2.12833405847679,1.41870317808543,1.88685369530074,1.18931471850114,1.66878509458592,1.3237358161375,1.59574971698697,1.58410464030211,2.13092550785701,1.23188500180816,1.52787859258299,1.40774720455947,1.3456472631286,0.971529390547468,1.66987340953945,1.33740296668261,0.767551499809019,1.04990086471282,1.59512935152322,1.02623960270241,0.99750375153342,1.24101279710897,2.55262408885309,0.959364422407653,3.14824399716608,1.5782481886463,1.86640851431334,1.69420419590116,1.37675977442766,1.44883927432605,2.10089106565979,1.35479378534524,1.67768802623356,1.52275940107533,1.36676673127744,1.39918281124071,0.845532723951681,1.24052131177051,0.470581638830148,1.75676532567419,1.08301631961441,1.98026773870069,1.20393071815417,1.29441624422257,1.65464712097733,2.00651755824048,1.04032257248528,1.32370836896628,1.20363005431764,1.07074437161925,1.45914782746423,1.41850762298648,0.975674413626276,1.26130453519001,0.996209085675902,1.04521556736568,1.24943986401758,1.48397058654353,1.133579138126,0.96692450592293,1.66628773929472,1.30793954870124,1.10791475325494,1.49336719882119,1.75664702382703,4.39728135512801,2.00605801094207,2.38113878442551,1.61477666894756,1.33952462920832,1.75563113270621
"hsa-miR-3691-5p",0.75232764936995,0.0899648030126857,0.19748698366486,0.76098500926686,0.076193703654032,0.260228913557526,0.366187138314263,0.401039524029118,0.499971042649977,0.248188306579467,0.407080649229521,0.403813511372175,0.0845359947845594,0.244895794153891,0.187544151037877,0.354632856133798,0,0.276744521691744,0.473762436345745,0.753107148963522,0.838622103775446,0,0.270124113628395,0.238872453396437,0.444558769626867,0.221481949462042,0.55437183187542,0.358856099021793,0.39964109399434,0.292775303698161,0.319079090494872,0.125875357998042,0.241297154282238,0.191016896493812,0.215897061475956,0.366783036353973,0.542063977231614,0.221923718441588,0.562881607818406,0,0.41441194022255,0.119017420713352,0.126342662349948,0.288551824708406,0.312537461014864,0.365530922679861,0.243595141180271,0.227072878378216,0.617174846395023,0.414712023555898,0.739949726102127,0.290037470546932,0.418880142950705,0.486099100063612,0.513578321890129,0,0.283520721995449,0.329776356590156,0.128568674081843,0.220863308818826,0.123355079425416,0,0.40284937044965,0.441056378347855,0.376666447556602,0.223153746815135,0.312657135833073,0.110578741923271,0.265939155858396,0.330628589367836,0.202703614220819,0.491976403511257,0.24549998858604,0.221210731770828,0.319611004841479,0.66289109676154,0.920626313346567,0.248402136229696,0.0981372540813797,0.192623736426054,0,0.0908068636797969,0.275469912096418,0.578256228245069,0.381046583251124,0.31163712549749,0.640387969995396,0.720090564010908,0,0.462681317060172,0.250359384368017,0.377370739060148,0.222996509718964,0.667514037834369,0.283657674886607,0,0.49503270009441,0.507363216156431,0,0.402073313837629,0.201106743508495,0.489326277501308,0.388611756218987,0.371082979897656,0.802441780009565,0.767551499809019,0.224978756724176,0.62032808114792,0.615743761621444,0.272046477690933,0.542943098735173,0.283624898761454,0.559629246404465,0.674623713678446,0.591843070742363,0.324592785097972,0.423551048975291,0.590039903326142,0.54331472787227,0.552866069910471,0.338698446336311,0.296062592864746,0.0761379700537667,0.321592172065281,0.279836562248143,0.084553272395168,0.155065163971314,0.588227048537685,0.585588441891398,0.696224776894976,0.180024339881881,0.277830165727886,0.380710660065463,0.522520143466525,0.261719681509628,0.346774190828427,0.283651793349917,0.257920725925208,0,0.243191304577371,0.506609865352315,0.585404648175766,0.67916398048693,0.498104542837951,0.261303891841421,0.156179983002197,0.436461937218687,0.323879753750287,0.386769802369172,0.769055879674486,0.30183220354644,0.201439046046353,0.78223996128729,0.723325245105249,0.374236711074724,0.0872199135192206,0.6410758265761,0.76894127092741,0.223254104868053,0.381658941892654
"hsa-miR-491-5p",145.95156397777,119.113399188796,128.366539382159,110.234114199514,123.433799919532,92.7716076832581,112.541513841917,130.498261119075,119.493079193344,131.043425873958,150.212759565693,99.8227000112017,96.4555700491823,127.835604548331,124.52931628915,159.821207164298,140.337180979095,111.528042241773,120.335658831819,112.105378459999,100.754455610736,112.483815749725,113.452127723926,104.546510436507,102.396703270722,130.120645308949,123.278436113297,118.601940726703,105.238821418509,136.433291523343,124.866284080327,134.183131625913,117.391065558309,116.042764619991,96.9377806027042,118.837703778687,116.110103923012,122.058045142874,117.867408677174,109.655805166469,113.134459680756,121.992856231186,105.622465724556,126.481883163851,122.827222178842,116.787129796216,124.964307425479,121.824599249913,133.618354244522,85.4306768525151,130.865394416348,121.815737629711,118.79440854082,123.177511956119,113.244019976773,101.784167796904,113.313781890848,126.30434457403,119.826004244278,107.781294703587,130.139608793813,116.283211195631,117.497733047814,124.708690977856,114.694933280985,113.138949635273,115.683140258237,121.857773599445,116.481350265977,118.695663583053,84.9328143585232,94.090487171528,116.039661271668,144.340002480465,103.340891565412,149.481942319727,127.864765742579,107.144121427076,134.349900837409,152.461687381222,128.693260819351,99.4335157293776,146.641816539327,141.672775920042,133.93787401277,141.171617850363,167.995110795459,120.183115133421,128.128712806013,148.890847829963,95.3869254442146,107.456317947377,132.75725545269,100.961498222448,125.471244858176,129.787643648273,104.45189971992,129.884983336046,129.861210607277,99.9554258200345,110.105942070901,135.910373575988,107.353997655495,119.024865802173,103.336669225676,133.681886216738,132.362501872723,114.317603525831,102.52133630997,111.992466649434,118.439158824087,110.330085618206,140.466940847521,159.323633713726,150.722702015722,93.6450185007648,127.997127000333,147.608315815423,115.635484582148,137.774224621689,120.576646895727,139.248106177386,122.658269756618,116.818356502713,111.561509482926,113.04772519234,127.928760276334,102.70444267468,128.829457216108,110.235589675038,102.43384939279,113.262097561735,123.274111729197,111.29679055837,126.934045532169,136.282256995572,107.504029679619,97.9239022762708,104.550539714537,111.219489960051,129.692125530193,143.229003920337,116.719181217968,112.571626681377,114.276902031981,127.599046112795,125.962915081313,100.402723662589,93.404907272155,98.0546246584969,112.684022657338,104.446145375034,137.958684081577,92.4822991955997,145.578080608068,124.637256418966,116.126306871213,119.262791120841,129.561798858427,127.703081957282
"hsa-miR-22-5p",130.754545460497,138.095972624472,164.210426917331,175.678824996464,112.766681407967,142.475330172746,141.348235389306,80.9297759490761,132.492326302244,109.947419814704,149.602138591849,159.34481158746,124.436984322871,133.10086412264,159.600072533233,151.428229569132,163.333178447506,165.862216667252,150.301132930687,172.246363641514,154.665876567729,133.601466982431,122.366223473663,105.0242553433,123.216872314913,153.708472926657,187.239086215923,151.885843910974,164.785344423666,142.288797597306,154.54063949635,158.728826435531,127.404897461022,161.313769089024,173.941065862462,145.521169673439,160.884588442343,184.307648165739,161.096716157628,172.829875590242,155.715286538623,162.815831535865,156.033188002185,173.900566357599,160.852613268983,175.089311963654,166.862671708485,162.811253797181,179.083567928956,136.129221732224,142.281761619066,153.623180233025,151.299507633795,187.537032804541,177.698099373985,157.952320868414,159.716673390769,165.437805556062,139.239874030636,215.783452715993,146.422479277968,157.702983173858,180.073668590993,187.669488987012,142.191583952617,196.598450944134,143.301187256825,143.973521984099,165.68009409978,172.6983331798,143.919566096782,204.539189759805,163.66665905736,214.242593720047,153.306745322296,192.680345458687,135.332068061945,130.90792579305,140.434410590454,134.355056157173,158.97986926835,164.996071306191,105.504976332928,141.672775920042,128.984268430505,158.623296878222,167.639339701017,157.77184257479,143.508401015344,101.234672172766,122.759551468451,107.173289893082,121.161436947304,184.734509970662,159.793823519455,125.532311069641,114.352553721809,164.588627321146,138.176434369483,179.003039320512,140.875273827701,125.14519547096,164.868537575905,148.247650469114,143.102117435039,109.504013972753,139.561822087897,124.685944310732,132.17966082807,112.899288241737,124.954476008909,108.344711326876,128.794673708227,140.43416973073,137.998075994761,124.80592587017,121.643861265704,155.573854510326,141.714591520017,141.976006753009,148.603943330057,127.602977524706,145.118970922479,132.737169019945,131.61646311071,140.527538720769,136.147213966814,135.292221163668,138.617149744864,126.558192777798,146.719837003733,140.767283968795,159.213198039377,130.542949176053,134.087716826766,124.26075171352,140.691289501559,128.874389387296,128.030434149331,130.836921862626,116.317625084891,137.37495743858,150.192263113395,121.338266635325,141.975114567172,144.700754251536,131.200458327937,137.244045651684,118.254867074374,151.055392366064,142.062357135858,171.726786754516,171.523889693177,151.174976226997,187.024796359593,112.426468526275,75.3722007531614,108.113142692394,150.2500125762,135.946915102163
"hsa-miR-9-3p",11.3601475054862,13.4947204519028,13.9228323483727,13.8064423109845,11.886217770029,16.6546504676817,11.107676528866,13.7155517217958,14.7991428624393,9.18296734344026,15.1298307963639,18.2523707140223,16.3999829882045,8.5713527953862,18.4730988772309,9.81150901970175,13.7565341998528,16.0511822581211,11.4887390813843,14.0938623591745,13.0585441873605,9.05042195687439,16.4775709313321,13.2972332390683,15.2631844238558,9.85594675106085,15.8688936874339,17.404520802557,11.0567369338434,10.5399109331338,10.3168905926675,13.7204140217866,9.41058901700729,12.7026236168385,10.4350246380045,12.2872317178581,13.9852506125756,14.2031179802616,15.9858376620427,12.0698427232413,10.6711074607307,10.7115678642017,13.5186648714444,10.4840496310721,13.4391108236392,14.8040023685344,14.7375060414064,13.0566905067474,16.0465460062706,17.5215829952367,13.530509277296,13.0516861746119,11.6448679740296,13.4163351617557,14.4657893999053,19.8951775067383,16.1606811537406,17.1483705426881,15.4282408898212,13.9143884555861,10.8552469894366,14.8327561813922,10.0712342612412,12.7906349720878,14.7841580665966,10.1534954800886,13.0273806597114,11.2790316761737,14.6266535722118,12.2332578066099,16.4189927518864,11.8074336842702,12.5204994178881,12.830222442708,18.1112902743505,13.9207130319923,17.5941917661788,15.3181317341646,15.8000979071021,9.82381055772874,15.5901558245665,14.7107119161271,13.4980256927245,11.3173004670821,13.1461071221638,10.8293901110378,10.1038990821496,16.5620829722509,15.5918218398046,15.9162373068699,15.1884693183264,11.2267794870394,10.5551681266976,16.354093926942,13.5210158362616,12.7659977358957,14.6529679227945,15.6267870576181,13.4480779364058,12.544687391734,11.1614242647215,16.7594250044198,18.8476701766209,19.4818564446269,14.7114326335087,12.4087492469125,12.1488528631055,16.2171484071528,13.0332429543206,11.6073163814798,8.60952627994345,12.7631204442654,13.031366737704,10.2317929907898,11.9355019266377,15.9050464698006,9.40283328725146,13.4725777926136,40.4769472264841,13.9322249617439,12.4471679028594,33.5537605246712,11.5729714481725,11.0145318932359,13.4321549879109,15.8114619378964,9.14884467430752,11.5292501513386,13.886811621996,15.0075118575139,14.6719837003733,14.9102188940632,17.2081218349589,11.6696165374191,9.42190853434659,11.4435482973381,15.3171968408955,11.6924062419428,11.7017063469818,13.2133942153705,10.94277309161,16.1961952661962,15.5237481254156,15.2419990108413,12.9780932947906,10.6983288356505,15.1888754152103,15.0604085493883,12.9567883793673,13.5225658842764,13.7836706286208,13.5971356081288,17.138166424567,24.4897261557063,13.7531991319961,12.8213272873254,7.6929099189132,9.99623652205632,15.2556971659836,12.8237404475932
"hsa-miR-3143",0.225698294810985,0.359859212050743,0.493717459162151,0.65227286508588,0.076193703654032,0.260228913557526,0,0.0802079048058237,0.0999942085299954,0.248188306579467,0.474927424101108,0,0.338143979138238,0.489791588307783,0.468860377594693,0.354632856133798,0.923946326855783,0.553489043383488,0.355321827259308,0.968280620095957,0.838622103775446,0.287314982757917,0.270124113628395,0.55736905792502,0.296372513084578,0.996668772579187,0.623668310859848,0.448570123777242,0.666068489990566,0.146387651849081,0.850877574652993,0.755252147988252,0.482594308564477,0.0955084482469058,0.071965687158652,0.183391518176987,0.325238386338968,0.332885577662382,0.675457929382088,0,0.103602985055637,0.119017420713352,0.631713311749738,0.0961839415694686,0.416716614686485,0.548296384019792,0.365392711770406,0.340609317567324,0.411449897596682,0.207356011777949,0.317121311186626,0.67675409794284,0.335104114360564,0.291659460038167,0.171192773963376,0.549590538860174,0.283520721995449,0.989329069770468,0.514274696327372,0.441726617637653,0.493420317701662,0.699658310443026,0.134283123483216,0.110264094586964,0.659166283224054,0.223153746815135,0.416876181110764,0.331736225769814,1.06375662343358,0.440838119157115,0.405407228441638,0.737964605266886,0.32733331811472,0.221210731770828,0.426148006455305,0.33144554838077,0.613750875564378,0.662405696612523,0.0981372540813797,0.577871209278161,0.695102488993409,0.272420591039391,0.275469912096418,0.578256228245069,0.762093166502247,0.779092813743725,0.426925313330264,0.648081507609817,0.636400891420596,0.555217580472206,0.417265640613362,0.283028054295111,0.371660849531607,0.333757018917184,0.189105116591071,0.354611048219326,0.396026160075528,0.507363216156431,0.307971250452041,0.723731964907732,0.402213487016991,0.122331569375327,0.777223512437974,0.371082979897656,0.267480593336522,0.25585049993634,0.299971675632234,0.177236594613691,0.307871880810722,0.634775114612176,0.232689899457931,0.283624898761454,0.159894070401276,0.112437285613074,0.197281023580788,0.649185570195943,0.169420419590116,0.491699919438451,0.271657363936135,0.331719641946282,0.338698446336311,0.197375061909831,0.380689850268834,0.401990215081601,0.279836562248143,0.676426179161344,0.232597745956971,0.588227048537685,0.585588441891398,0.696224776894976,0.270036509822822,0.463050276213143,0.228426396039278,0.261260071733262,0.261719681509628,0.346774190828427,0.567303586699835,0.343894301233611,0.22944522248984,0.405318840962285,0.506609865352315,0.39026976545051,1.06725768362232,0.498104542837951,0.348405189121895,0.54662994050769,0.436461937218687,0.323879753750287,0,0.704967889701612,0.60366440709288,0.402878092092706,0.49778906627373,0.723325245105249,0.467795888843405,0.523319481115324,0.0915822609394428,0.76894127092741,0.893016419472212,0.305327153514123
"hsa-miR-556-3p",18.6577257043748,14.9341573001058,27.1544602539183,26.960611756883,15.0101596198443,21.5989998252747,19.7741054689702,22.6186291552423,23.3986447960189,20.2273469862265,22.3215889327521,25.3594885141726,24.7690464718759,18.2447366644649,24.4745117104429,20.2140727996265,24.0226044982503,18.4496347794496,17.5292101447926,21.9476940555084,23.3616157480303,30.7427031550971,28.9032801582383,28.3461978030439,21.6351934551742,30.1215451268377,30.629043711117,28.7084879217435,19.8488410017189,26.0570020291364,23.2927736061257,31.3429641415125,17.1320979540389,35.1471089548613,32.0247307856001,23.1990270493888,26.8863732706881,21.7485244072756,31.071064751576,22.3420492962126,41.2339880521437,27.9690938676377,27.9217283793384,25.873480282187,36.7752412460823,37.5583023053557,32.1545586357957,28.9517919932225,30.0358425245578,29.1335196548019,37.314607616293,29.583821995787,29.070281920779,31.499221684122,37.4056211109977,29.1282985595892,24.9498235355995,38.0342064600647,27.3851275794326,43.7309351461276,25.4111463616356,31.904418956202,20.1424685224825,35.6153025515893,40.2091432766673,33.02675452864,41.3749609752433,27.4235279969713,41.4865083139097,35.3772590623585,26.7568770771481,43.047935307235,26.7594987558784,32.0755561067701,38.4598575825913,29.277690106968,32.2219209671298,37.1775197223778,43.671078066214,27.0636349678606,37.7341351167851,31.9640160152885,22.5885327919063,18.09115914081,26.7685224733914,26.4112463859123,29.9559261520068,35.8605100877432,30.1229755272415,29.9817493454991,29.7927667397941,17.3590539967668,26.2392559769315,32.7081878538841,27.5147944640009,28.5461893816558,30.3950077857968,32.5727184772429,31.4130675461082,33.5329143740582,26.2444300278586,27.7692662481992,36.0437403893111,27.9239942372986,29.7795060581327,22.7706944943342,26.0975357800044,32.2570602196918,27.4005973921543,28.0207872021661,20.9420909512138,21.839117204632,31.9788140802551,14.7292844153127,30.6771991668125,21.7477166015641,19.5680584626584,21.5364564714042,34.7721425838253,24.3261070760607,19.7291844990901,33.9485106484909,20.3288380043557,27.8981209266631,33.3938297616117,31.8765836929784,29.0747182446213,25.411408496828,26.9370683270043,32.1810563542567,26.4635779626365,31.0243685062806,26.8020304686086,30.480341702214,26.4336878324724,27.3951610754457,22.2193904790769,28.2853062764645,34.1873381509862,27.5616811854354,22.4934780216428,18.1475440934487,25.7112078327195,31.2809652902233,30.1370488590439,26.3163271358702,35.4407093021574,30.9305164831524,21.7558013832659,29.7368273474135,28.0703949298189,38.777016363923,21.2627044022636,28.7263454484656,30.50029195259,22.5899576014781,18.3164521878886,25.7595325760682,30.8090664717913,18.4722927876044
"hsa-miR-23a-3p",12086.8960147776,13463.5026652574,13933.2991585069,13904.7180893241,14121.4362604237,13431.7153732717,12361.8674775923,9704.59502617102,12395.9820488379,10838.8797249385,13400.7557387615,13591.070589551,12879.9887013703,13227.6789775312,12722.526346032,14206.2375838638,13466.517713923,13641.0142187077,14865.4808464386,14439.1081936065,14124.6724875745,12733.081748374,13033.8936687405,10441.6723070162,11738.2779394843,10973.4339270716,13411.5712461671,14093.8938610314,14112.7923796181,9994.61692999598,11983.8661211096,14851.152362683,13417.2076152867,13765.6326458265,14014.0221917786,12154.456258698,12013.5471017934,14238.7367370715,12678.1201818587,14947.8581998235,12793.1038006402,13255.0891622667,14373.1202969171,15392.989456953,12799.7633575564,14727.0581093103,15058.0772471996,13491.0809230849,14898.6007919758,12332.1877664759,11461.9269644257,13388.4196779169,12717.5362440978,15349.4540628887,14353.1445546374,12768.0873987996,13501.1622745159,14341.7538972015,11949.3011378406,15957.594925469,11658.288556496,12341.972596215,14559.3790974208,13350.114988022,13534.4729602157,14278.4924899664,11641.6842336992,12797.3883815221,13941.0624284088,15783.7680183013,14711.8229129186,17143.4097567533,15049.9676336196,17754.9263587561,13317.1252017283,16267.3475145282,12601.22610165,12757.5197131968,12888.6599902698,16637.5862981958,12363.4900706591,14571.4141872423,9235.77156616064,12645.3898072958,11436.7321496992,12476.6260471361,11318.7150612308,11571.3513002605,12772.2476903656,9563.2526785801,11029.2488658205,10572.9846816177,10842.1646347059,16118.0442753129,13084.0884643779,9526.09389383987,10687.2609623382,12315.1258731218,10782.2787924929,15030.385032541,14547.1568450588,12876.8656555857,13290.8135215065,13194.8758284559,12169.5645550317,13969.0535207742,11831.2578515299,11453.117362234,12244.1673238027,10305.6646678879,10269.7687125758,11428.381670694,11450.7339047521,12698.7794744262,11882.9265338534,10638.3662351935,12516.272338059,11756.1517138378,12895.7561709576,12796.7486273617,11834.2930642139,11809.0486415961,12008.1760849999,11539.2899200034,11147.569293717,12376.2315870255,12673.0106558836,12478.413316859,10666.3261580684,11702.8422748276,11583.9361862095,11009.8538074647,11002.6903601559,11136.9943378455,11785.7606977416,11500.9972216187,12656.7321204689,10654.619214395,10870.1203789378,10313.9053546627,10236.761583255,11036.0484274095,12123.9502625238,11949.2291199567,11377.1714507755,10357.3098427652,11145.7539059787,11965.2516826737,11613.0533934862,13055.1080854142,13202.3418045903,13284.4014891419,13044.3491435318,14530.4675202079,14235.3095750381,14251.123329646,8459.27027845445,11996.0220853572,13452.0272527546,13354.1700450356
"hsa-miR-539-3p",13.4666649237221,27.9790537369452,23.1059770887887,31.3090975241222,12.6481548065693,11.3199577397524,14.0371736353801,25.5061137282519,36.5978803219783,25.1911131178159,16.9616937178967,55.4032137602624,16.8226629621273,19.4692156352344,26.0686369942649,17.7316428066899,32.7487642518883,31.641123646756,27.2413400898803,9.03728578756226,22.8824031173015,28.8751557671707,18.3684397267309,41.7230551932443,53.2729592269528,36.6552626359679,61.3273839012184,37.5004623477774,6.52747120190755,25.1786761180419,35.4177790449308,19.3848051316985,12.185506291253,34.478549817133,63.0419419509791,35.8530418036009,42.8230542012975,24.7444946062371,24.2039091361915,56.240330987018,23.5178776076297,34.157999744732,22.3626512359407,51.1698569149573,25.6280718032188,35.5478822306165,22.2889554179948,50.6372518783422,29.2129427293644,34.9394879845844,23.3612699240814,52.1100655415987,27.8136414919268,27.6104288836131,17.2048737833193,37.7019109658079,28.1630583848812,16.818594186098,34.5849733280158,19.1046762128285,28.8650885855472,38.621138736455,32.7650821299048,18.5243678906099,50.1908041369173,69.1776615126918,55.5487511330093,40.3612408019941,14.8925927280701,18.0743628854417,28.7839132193563,12.0534218860258,18.6579991325391,45.7906214765614,16.6197722517569,29.0567264080475,41.3258922880014,25.0886157591993,50.7369603600733,16.4693294644276,23.037682492353,59.2060751192276,12.7634392604674,15.2824860321911,36.0089021172312,12.3875757385252,8.75196892327041,13.8257388290094,19.5162940035649,9.06855381437937,42.0603765738269,23.3969858217291,19.1033676659246,26.8674400228333,13.5210158362616,27.3050507128881,24.9496480847583,17.3518219925499,25.4589567040354,53.6365800659397,19.1051406333071,21.0410299325562,29.3401875945335,23.74931071345,21.5767678624794,11.8970482470398,33.9717922653505,13.20412629872,25.9638619483709,52.1422415574288,40.9534223045959,52.470606270869,10.4730616112835,8.32035913536751,13.020547556332,44.0634705770496,26.7684262952384,24.6833359558103,20.5554072045009,10.9467481842273,9.48355649741671,38.7841996652817,22.4607011658612,16.1600066462804,27.7970985166488,16.6569946618481,25.5857520552668,63.1755850129474,12.9666012133095,53.9960993636326,34.834709767144,48.9907192233505,24.9746193002944,17.6785981872841,32.1915208256842,34.5618276858999,11.7242741251299,42.9867876542014,41.7590304931509,11.7542463879063,32.82831927483,17.3670045625477,6.11247582438237,18.9279726278421,24.9109710222155,48.9624246711888,21.1247577613844,35.4648330356564,13.9237128852902,45.9510888105505,14.9909994428065,29.2086616767212,18.3470827283746,11.0565430323231,19.1796314425796,12.4724476332485,15.0194907940686,18.6852728835361,18.6045087390044,12.2130861405649
