Mixture	bladder	lymph_node	muscle	salivary_gland	spleen	testis	adipocyte	artery	bone	esophagus	skin	stomach	kidney	liver	nerve	lung	heart	bowel	brain	pancreas	pleurae	thyroid	vein	P-value	Correlation	RMSE
SY34	0.0283151362107531	0	0	0	0.293164821359655	0	0.11816420334763	0	0.262537328336487	0	0.00512118973860655	0.0558821069580662	0.0322854756471644	0.0436118544478766	0.0440253916719274	0.0993700046431218	0.00259645931923754	0.00224365578676962	0.00786875664164201	0.00481361589106232	0	0	0	9999	0.138649245552008	1.00467138940667
SY36	0	0	0	0.000180187361889237	0.237336838872941	0	0.253219735322023	0.0387767382940838	0.284102507412747	0	0.00679127921443982	0.122648839319437	0.00436260139985817	0.0222767041271409	0	0.0302669794179454	0	0	0	3.75892574949994e-05	0	0	0	9999	0.111557405039863	1.03268773046704
SY38	0	0.0588424438781374	0	0	0.307929449507678	0	0.179988686792334	0	0.212026543052671	0.0141122036530231	0	0.0298582094143927	0	0.0691497229753684	0.0204979252630528	0.0588235702264298	0.00231351820613235	0.0311377687182855	0.0153199583124948	0	0	0	0	9999	0.159816111878116	0.990315649044524
SY42	0.0332362680004474	0	0	0	0.268178830167798	0	0.148365432869503	0	0.21963440230569	0	0.00318018017857171	0.05493798180785	0.0242054648371707	0.0320227319304944	0.0295562585719684	0.152182404415962	0	0.0177530263179948	0.00634608711025132	0.0104009314862976	0	0	0	9999	0.128111777552614	1.01534378217658
SY44	0.0284325437152146	0	0	0	0.2766317049519	0	0.160859449216584	0	0.233710415288804	0	0.00343366320370936	0.059177159592069	0.0138819141652982	0.0330506060596972	0.0416946677197476	0.115927208519455	0	0.0145269903073992	0.00909592276553687	0.00957775449458378	0	0	0	9999	0.164453014988702	1.00038742501126
SY45	0.0165108069937346	0	0	0	0.254898331121611	0	0.0771246926434093	0	0.315447423450132	0	0	0.0813904170378134	0	0.0247341265659699	0.00533463240081378	0.167681324485862	0.0490698772651072	0.00201844982374869	0.0035713636933045	0.00221855451849394	0	0	0	9999	0.157397195506314	1.00346254245733
SY46	0.0295581888687083	0	0	0	0.293850027988491	0	0.142544743304885	0	0.241816471716692	0	0.00433087423548108	0.0461935026185804	0.0292963123895281	0.0398877363964833	0.0120223931862299	0.132216964075302	0	0.0126479152504108	0.011717616666472	0.00391725330273518	0	0	0	9999	0.136651862325284	1.00482280325458
SY47	0.00189927665198205	0	0	0	0.269627949039212	0	0.164802148250602	0	0.280318961847126	0	0.00202467109232362	0.0683433409077373	0.018556108401423	0.0281036372776377	0.0304015905532815	0.0923046122358496	0.0122557382627165	0.0103319973578137	0.0147168807777739	0.00631308734452145	0	0	0	9999	0.171753523321529	0.990311514543989
SY48	0.0187965431343073	0	0	0	0.269698435843389	0	0.180234055985308	0	0.244775490467026	0	0.00500082856830394	0.0555410476239013	0.0389839837026047	0.0252488131343049	0.023522712749854	0.0934242992335865	0.00303553672422506	0.0118785177859532	0.0112565175071516	0.0186032175400849	0	0	0	9999	0.147963885462957	0.999265270329541
SY53	0.0219749868631286	0	0	0	0.295100876144885	0	0.15413132133948	0	0.250017432842677	0	0.00710532305651161	0.0567915459884348	0.034860052186193	0.0334000548794088	0.0171479374653839	0.108807010316684	0	0.00962838711809587	0.00847233664471397	0.0025627351544046	0	0	0	9999	0.140007277193241	1.00262590305784
SY59	0	0	0	0	0.235244422848932	0	0.203746331010276	0.0291124884328893	0.310726446146537	0	0.00435253486563731	0.10787744684632	0	0.0319904985113176	0	0.0465534389108238	0.00621959824794348	0.00142145341986353	0.0207231934083589	0.00203214735110118	0	0	0	9999	0.138803790792647	1.01353257239645
SY60	0	0	0	0	0.290563481919181	0	0.24076876800882	0.0288059599376607	0.265268057031939	0	0.00210001098288135	0.0515004118440047	0.0215448505032205	0.0390113406174648	0.0334324168515211	0	0.00175017616448505	0.0082790155850641	0.0169755105537572	0	0	0	0	9999	0.145924227842842	0.99722361324019
SY61	0	0	0	0.0108433654510387	0.230790017529303	0	0.225556855582544	0.0114187003311813	0.310157564597024	0	0.000575552217369121	0.0759096773839327	0.00410843795455408	0.0284497458616382	0.0255671015488426	0.0255498398156345	0.00874383919778216	0.0155167062947401	0.0268125962344157	0	0	0	0	9999	0.141548350214522	1.00196499536222
SY63	0.00537847048081906	0	0	0	0.291161256509165	0	0.111508971039589	0	0.268649207672393	0	0.00125704276810398	0.0776239270181408	0.00459314165791281	0.0321586491916472	0.0210409952115344	0.148897369076416	0.0108477549685662	0.0210914291644382	0.00244276416706215	0.00334902107421204	0	0	0	9999	0.135988187848101	1.00688603654791
SY64	0.0107062692570141	0	0	0	0.282375422247427	0	0.139591776245793	0	0.273799679771834	0	0.00167139097399661	0.059455012358892	0.00394504696111979	0.0335245285921119	0.0440533803015795	0.108431650515175	0.0175668422808437	0.00800521745767482	0.0136596399129254	0.00321414312361372	0	0	0	9999	0.18175172000234	0.988598032262565
SY65	0.0412271967898813	0	0	0	0.262106428090296	0	0.153330722300578	0	0.224089031832635	0	0.00418742645071852	0.0440416153471954	0.0355475006285896	0.0252691687639649	0.0183184241901364	0.149038078270247	0	0.0142745044659483	0.00660674441329788	0.0219631584565111	0	0	0	9999	0.109841942732487	1.02014735308308
SY69	0.00231006579374341	0	0	0	0.261029834054306	0	0.21533797591087	0.0167354955490491	0.237666780467792	0	0.00834595666674566	0.0630682318666698	0.0399459144673429	0.0234927035147213	0.0368878813264733	0.0543066153734178	0	0.0180695771713043	0.00956251290022951	0.0132404549373358	0	0	0	9999	0.128001969016759	1.00644480650849
SY70	0	0	0	0	0.328391237552247	0	0.214051552982744	0.0165176991898971	0.238742504050924	0	0.00166042973618921	0.0249905563239305	0.0322706220161946	0.0319686558470118	0.0233286673419138	0.0479395439941171	0	0.0244089649851844	0.0157295659796471	0	0	0	0	9999	0.160956280007905	0.989086565113732
SY71	0	0	0	0	0.307110645401699	0	0.142188354183923	0	0.254041670513391	0	0.00394447442949346	0.0816851493894448	0.000757334216272584	0.0332312846835444	0.0192249960842747	0.133463206241257	0	0.0192105238632967	0.00514236099340308	0	0	0	0	9999	0.138931468646849	1.00363681560484
SY78	0.0488516452191605	0	0	0.00316980264084598	0.319389518489653	0	0.108594192868187	0	0.287966542836023	0	0.00272994267376493	0.0608257568106462	0	0.0857850028416192	0.00262375191705366	0.0664177988680218	0	0	0.0136460448350247	0	0	0	0	9999	0.149493822324388	1.00629582862408
SY81	0.00933355203989582	0	0	0	0.274934516339468	0	0.207427134850341	0.000189004036070283	0.243019381195394	0	0.00695900995853259	0.0769078731040197	0.0147300194296199	0.0395309048153564	0.0269570064578478	0.0728768743292687	0	0.0119123935463999	0.015222329897786	0	0	0	0	9999	0.134874880776964	1.00473631379943
SY83	0	0	0	0.0025140820440389	0.225919374033168	0	0.231658906174276	0.0422530080830915	0.294404932045515	0	0.0015895199262273	0.0800560271393401	0.0211398456648274	0.0241811858852877	0.0387969204877554	0	0.00737644061963042	0.012109152754912	0.0180006051419304	0	0	0	0	9999	0.117361451791944	1.02003909579575
SY85	0	0	0	0.0127219739603559	0.295743374580976	0	0.238670882483583	0.0277592355558302	0.261843955123543	0	0.00263459532042056	0.0869807556653326	0	0.0492590383415511	0.00390576112610084	0	0	0	0.0204804278423066	0	0	0	0	9999	0.128534256713635	1.00718403521736
SY86	0	0	0	0.00318487045098734	0.253919541290129	0	0.217655898750502	0.0280915685652132	0.278773274989822	0	0.00281166150093585	0.0680004848146408	0.0314016455983482	0.0253431521992522	0.0252856661111444	0.0232169405612586	0.00626610324038387	0.017520678379034	0.0185285135483478	0	0	0	0	9999	0.131419534602349	1.00744588607178
SY87	0.0126860531104807	0	0	0	0.293298653454005	0	0.138954962612836	0.00113145318822912	0.239559807786132	0	0.00403348585043468	0.0396198574037018	0.0288276073532282	0.0352289697551381	0.0651610245467345	0.105698791398807	0.00316842408054122	0.0225180685677626	0.00407565510671701	0.00603718578525153	0	0	0	9999	0.164196440604191	0.993068130094036
SY88	0	0	0	0.00733945011991052	0.231960374172764	0	0.212056131002504	0.0393811055544212	0.299069789920148	0	0	0.0735885146413581	0.00937412476463857	0.026829469842322	0.0448703982523459	0.00325153785289388	0.0135178232620055	0.0148560241855667	0.0239052564291217	0	0	0	0	9999	0.137957055607916	1.01080140343891
SY90	0.0179989682910063	0	0	0	0.266559096162544	0	0.143447503998844	0	0.245449633243032	0	0.00354095128606867	0.0609255795218168	0.0241005479723812	0.0290599864305837	0.0232801366954581	0.141282496509602	0.00841325096618827	0.00974362836027212	0.0106454008283282	0.0155528197338758	0	0	0	9999	0.155793566573496	0.999133728985461
SY91	0	0	0	0	0.262627292195519	0	0.193164277978979	0.00667610700456094	0.281637150994582	0	0.00409373990979565	0.0572245185611005	0.035424965845198	0.0238978444837301	0.0240147371603045	0.0645005436940967	0.00922724297375643	0.0120217411626623	0.020938288828773	0.00455154920694235	0	0	0	9999	0.160695925100719	0.991809422963661
SY93	0	0	0	0	0.226083980743838	0	0.219517149004009	0.0301118615932085	0.333561599253544	0.000632599863649555	0	0.085252690510819	0	0.0252681724526591	0.0415451317188302	0	0.0157351479911061	0.0039025338049544	0.0183891330633827	0	0	0	0	9999	0.137160237286314	1.00973717267998
SY94	0	0	0	0.00751552885059574	0.225544451954656	0	0.293607443939951	0.039202885292769	0.242302984612862	0	0.00500232806436153	0.087851549940605	0	0.0284689495096609	0.0354189163522218	0	0	0.0141808042234639	0.0209041572588529	0	0	0	0	9999	0.129809878739201	1.01790634513123
SY95	0	0	0	0.00118237291267393	0.183581989365913	0	0.149064476964015	0.0262455221009498	0.362103772192489	0.00946082894638951	0	0.067003916295172	0.0310212350642754	0.02070576497209	0.0793043523695953	0.0103647452178027	0.0335975382168502	0.0101534422168786	0.0142765223122962	0.00193352085260979	0	0	0	9999	0.137197774835744	1.01033005626371
SY96	0.0368008341051994	0	0	0	0.298646152098861	0	0.131913022558386	0	0.263936210258043	0	0.00496304736543365	0.0620248261481443	0.0239144160390622	0.0591991592445518	0.0182076055521621	0.0930951470704058	0	0	0.00729957955975152	0	0	0	0	9999	0.143608473765585	1.00600500178062
SY98	0	0	0	0	0.264778452368164	0	0.210755213382777	0.0165356581673053	0.28103649463458	0	0.00463693625468309	0.060130454329951	0.0285627882443639	0.0232764270423151	0.0290612106816771	0.0494522782996102	0.00520175420826676	0.0102141881658859	0.013638821723844	0.00271932249657687	0	0	0	9999	0.145450080167545	0.99826660642608
SY99	0	0	0	0.004718344639344	0.251992754856369	0	0.237295354880965	0.0284710623363254	0.274441393608235	0	0.00365108326887811	0.0751711135818842	0.00909888414654527	0.0255483450947453	0.0380267476829245	0.0160864199142512	0.00152914582759139	0.0133129007054166	0.0206564494565244	0	0	0	0	9999	0.144136475098991	1.00518475223198
SY103	0	0	0	0	0.278989665368814	0	0.228544635672405	0.0288743719779029	0.237999542015574	0	0.00641599660908354	0.0600458434932724	0.0194255885244829	0.0275430766112939	0.0331184456041848	0.0363694150567	0	0.024807602240823	0.0171825541028319	0.000683262722631632	0	0	0	9999	0.128546223962939	1.00844689097096
SY104	0.000991976731939097	0	0	0	0.26261601382968	0	0.179368371687591	0	0.250504800302627	0	0.00612000430095619	0.0654360870099981	0.0380934693847195	0.0267967059421365	0.0611627425640231	0.0708460476537897	0.00487992991831123	0.0121335051080794	0.00227447255135054	0.0187758730147986	0	0	0	9999	0.141205597259474	0.998975459941791
SY105	0	0	0	0.0068681449312025	0.22290635386553	0	0.246538010906542	0.043374345621168	0.284150889814954	0	0.00265703352159338	0.0731804858011238	0.0156686721619389	0.0246643011717756	0.0358610836958512	0.000389343504693824	0.00159475107801222	0.0254895210295373	0.0166570628960768	0	0	0	0	9999	0.121715587979326	1.01966090119181
SY106	0.0334147998743701	0	0	0	0.269195089691427	0	0.141181939203152	0	0.226279756845709	0	0.00439613721039222	0.0307810535171794	0.0364224122665067	0.0289591040955905	0.0469133022020511	0.141069569569759	0	0.0193628699946749	0.002664410597841	0.0193595549313469	0	0	0	9999	0.137451071495561	1.00589806167477
SY109	0.0315573287531589	0	0	0	0.300736794622034	0	0.129770999233985	0	0.270244589628972	0	0.00600199830882892	0.0646888996299821	0.0161642682294991	0.0531200118812777	0.0198687367195694	0.0931981615610311	0.00759486297484854	0	0.0070533484568141	0	0	0	0	9999	0.150915371752181	1.00258939029486
SY111	0	0.266627650404706	0	0	0.267183698130784	0	0.1302544362393	0.0504099751567707	0.175318208900339	0.0234151448956038	0	0.0248919669023947	0	0.0410124799483597	0	0	0	0	0.0208864394217415	0	0	0	0	9999	0.151375872163772	0.998915725206106
SY113	0.020152494502586	0	0	0	0.257951290475184	0	0.179618476145909	0	0.235472442328232	0	0.0055566079492584	0.0484285308530474	0.0379212487639909	0.0246568819934384	0.00541723410892823	0.123080725645476	0	0.0204884179541454	0.0210788160287013	0.0201768332511025	0	0	0	9999	0.148375772277588	0.999453367057005
SY115	0.0111133393598563	0	0	0	0.336480767531367	0	0.212928650606863	0.0198111048328676	0.249849596562877	0	0.00158878933704312	0.0285192415066382	0.0133970703067045	0.0337736200129083	0.0326742274796275	0.0339428569951986	0	0.0136555726489736	0.0122651628190754	0	0	0	0	9999	0.170450909088589	0.988681165796993
SY117	0	0	0	0	0.26062043942946	0	0.21529109056234	0.00624948580006931	0.238715403269317	0	0.00631930861150056	0.0764536382573628	0.0043393337048021	0.0364073771812773	0.0421110670581304	0.0742960640457886	0	0.02403175081396	0.0117817306836433	0.00338331058234826	0	0	0	9999	0.145411357454419	1.0028659974267
SY118	0.0232289049678103	0	0	0	0.291101673580585	0	0.166467962009405	0	0.23938072993481	0	0.00723528593098629	0.0649121384971862	0.0321665584147371	0.0351972070440694	0.013776268474134	0.108531351804671	0	0.00738463390630211	0.00847031069720819	0.00214697473809493	0	0	0	9999	0.126636218566797	1.00890039071745
SY119	0	0.000935183252046093	0	0	0.301865756677701	0	0.230342176019919	0.0378994245740701	0.242714897187636	0	0	0.0412536489110988	0	0.0346948251714756	0.0551202166416721	0	0.00120231086617283	0.0377979596417341	0.0161736010564747	0	0	0	0	9999	0.130435952534533	1.0073877258098
SY120	0	0	0	0.00309645441700616	0.261190467688975	0	0.198431655224568	0.0459188460050384	0.281478122047492	0	0.00247773893148509	0.0843506234922531	0.00502002735582774	0.0270139617752656	0.0456978071300191	0.0132237250550031	0.00999612558862559	0.00803343896011012	0.0140710063283307	0	0	0	0	9999	0.140178577237677	1.01417675645523
SY121	0	0	0	0	0.264419445118421	0	0.201626347832533	0.0314152453835116	0.269016232581059	0	0.00371927684862388	0.0743375609950949	0.014927671791647	0.0288037769995942	0.0364509258351484	0.0411707248787926	0.00648127182728878	0.00912244955329218	0.0185090703549929	0	0	0	0	9999	0.14703350010379	1.00469695553673
SY122	0	0	0	0	0.259728507569194	0	0.100273723645987	0	0.314361285732293	0	0.000704604343465694	0.0517488026124112	0.0362148313581061	0.0197990229392859	0.0500801872046986	0.109972495871482	0.0306256142757748	0.0106432075218624	0.002205026159479	0.013642690765961	0	0	0	9999	0.169295860657353	0.989660870757202
SY123	0	0	0	0	0.22324402771379	0	0.164215967773844	0.00792837993147763	0.334649252121401	0.00582224798240621	0	0.0689270848615331	0.0189548504674658	0.0307268621304592	0.0438204472566654	0.0570217312076764	0.0266554521198062	0	0.0180336964334752	0	0	0	0	9999	0.176638352510304	0.990262987991163
SY124	0	0	0	0	0.205062614997476	0	0.204044935606924	0.0605222563853705	0.283492734313923	0.0210681830509085	0	0.0590362257065745	0	0.0275571215731226	0.0908899256426135	0	0.0170599851598178	0.0312660175632696	0	0	0	0	0	9999	0.119798391320395	1.03601716190117
SY125	0	0	0	0	0.265311820298581	0	0.16910301214864	0	0.307510366983493	0	0.000130543843465807	0.0602397290128266	0.0175203498516128	0.0295954915213656	0.0364844342110648	0.0689742701729808	0.0196991844677036	0.000990148898724632	0.0212712255267895	0.00316942306275191	0	0	0	9999	0.179857134492261	0.985740395444645
SY126	0	0	0	0	0.179580562391052	0	0.090317725044746	0.00650852515624913	0.420555057184516	0.0347416620832265	0	0.0592394953262451	0.0191468043657434	0.0241309056593689	0.0618248505578349	0.0160040610458848	0.0534639159496642	0	0.0125238476728729	0.0219625875625961	0	0	0	9999	0.174062052483551	0.994709548229364
