"y","x","P_trans","t_adj"
"BMI","bladder",0.865338063690838,""
"BMI","bone",0.0657143261734982,""
"BMI","bowel",1.86817034617429,"1"
"BMI","brain",0.361593220285509,""
"BMI","heart",0.126073378434073,""
"BMI","kidney",1.90169860124577,"1"
"BMI","liver",0.668132970081397,""
"BMI","lung",0.0364075248885985,""
"BMI","lymph node",1.25360710450988,""
"BMI","nerve",1.14532713411288,""
"BMI","pancreas",1.25555685809514,""
"BMI","pleurae",0.111620792280263,""
"BMI","salivary gland",0.211801360690972,""
"BMI","skin",0.146047271281474,""
"BMI","spleen",3.2923376092314,"111"
"BMI","stomach",0.636698695711838,""
"Waist/height","adipocyte",0.991512459018892,""
"Waist/height","artery",0.36693578560474,""
"Waist/height","bladder",0.540906822064223,""
"Waist/height","bone",0.588720910523908,""
"Waist/height","bowel",1.35694038371777,""
"Waist/height","brain",0.366497393307047,""
"Waist/height","heart",0.156079786138243,""
"Waist/height","kidney",1.17253441483631,""
"Waist/height","liver",0.248258894873045,""
"Waist/height","lung",0.482569232226424,""
"Waist/height","lymph node",0.945650871821912,""
"Waist/height","nerve",0.618795558639528,""
"Waist/height","pancreas",1.89700511700495,"1"
"Waist/height","pleurae",0.0207917658325315,""
"Waist/height","salivary gland",0.335476512003075,""
"Waist/height","skin",0.450892212981387,""
"Waist/height","spleen",2.42562298454951,"1"
"Waist/height","stomach",0.273300144082853,""
"%lymphocytes","adipocyte",0.219217028665424,""
"%lymphocytes","artery",1.05021739743213,""
"%lymphocytes","bladder",0.108374410885223,""
"%lymphocytes","bone",0.297040265597002,""
"%lymphocytes","bowel",0.380359707505727,""
"%lymphocytes","brain",0.372626364214899,""
"%lymphocytes","heart",0.0503910369025736,""
"%lymphocytes","kidney",0.361254737302524,""
"%lymphocytes","liver",0.631900007831826,""
"%lymphocytes","lung",0.345613674331861,""
"%lymphocytes","lymph node",8.94609901955046,"111"
"%lymphocytes","nerve",2.52985294308689,"11"
"%lymphocytes","pancreas",1.04823343298956,""
"%lymphocytes","pleurae",0.875717678790677,""
"%lymphocytes","salivary gland",1.68204648276337,"1"
"%lymphocytes","skin",1.81006087347257,"1"
"%lymphocytes","spleen",0.183285495659785,""
"%lymphocytes","stomach",4.46420720605429,"111"
"eGFR","adipocyte",0.227445982968691,""
"eGFR","artery",0.0863322569524762,""
"eGFR","bladder",0.0737790345699143,""
"eGFR","bone",0.0615795493543604,""
"eGFR","bowel",1.79020355297658,""
"eGFR","brain",0.274002384973734,""
"eGFR","heart",0.144387554864786,""
"eGFR","kidney",0.292527902251867,""
"eGFR","liver",0.140456723790585,""
"eGFR","lung",0.166095912251958,""
"eGFR","lymph node",0.9678459248741,""
"eGFR","nerve",0.0959203291399362,""
"eGFR","pancreas",0.517656155532072,""
"eGFR","pleurae",0.230327752304508,""
"eGFR","salivary gland",0.279600675166905,""
"eGFR","skin",0.270477868715869,""
"eGFR","spleen",0.785705087466163,""
"eGFR","stomach",1.1112555589587,""
"Diabetes","adipocyte",0.625102366003038,""
"Diabetes","artery",0.472123316348255,""
"Diabetes","bladder",1.61678716662361,""
"Diabetes","bone",0.862060755114975,""
"Diabetes","bowel",0.866842827297087,""
"Diabetes","brain",0.432585196384646,""
"Diabetes","heart",1.02700068362907,""
"Diabetes","kidney",1.00292100613906,""
"Diabetes","liver",0.10924861516885,""
"Diabetes","lung",0.0314796024678488,""
"Diabetes","lymph node",0.13396300771922,""
"Diabetes","nerve",0.573125092037317,""
"Diabetes","pancreas",0.343605162606195,""
"Diabetes","pleurae",0.0493148093212854,""
"Diabetes","salivary gland",0.621068150655855,""
"Diabetes","skin",0.336148003272807,""
"Diabetes","spleen",0.490332630060679,""
"Diabetes","stomach",0.883175970344782,""
"Fasting blood glucose","adipocyte",0.661380809133426,""
"Fasting blood glucose","artery",0.319843557619399,""
"Fasting blood glucose","bladder",0.394096225565466,""
"Fasting blood glucose","bone",1.27374533196188,""
"Fasting blood glucose","bowel",0.531157770050762,""
"Fasting blood glucose","brain",0.958206621716046,""
"Fasting blood glucose","heart",0.693053911053331,""
"Fasting blood glucose","kidney",0.106079009316533,""
"Fasting blood glucose","liver",0.646042706662036,""
"Fasting blood glucose","lung",0.581129519364405,""
"Fasting blood glucose","lymph node",0.0275020860405065,""
"Fasting blood glucose","nerve",0.920177342154094,""
"Fasting blood glucose","pancreas",0.188578515528451,""
"Fasting blood glucose","pleurae",1.13310014343981,""
"Fasting blood glucose","salivary gland",0.100460496707974,""
"Fasting blood glucose","skin",0.58285726164036,""
"Fasting blood glucose","spleen",0.298925385369749,""
"Fasting blood glucose","stomach",1.83249521799781,""
"Hemoglobin A1c","adipocyte",0.721071409087288,""
"Hemoglobin A1c","artery",1.40132555667175,""
"Hemoglobin A1c","bladder",0.509183196598855,""
"Hemoglobin A1c","bone",1.14486440738657,""
"Hemoglobin A1c","bowel",0.589900503926717,""
"Hemoglobin A1c","brain",0.235134660502322,""
"Hemoglobin A1c","heart",0.747877561215074,""
"Hemoglobin A1c","kidney",0.496939974059432,""
"Hemoglobin A1c","liver",0.0470235844392899,""
"Hemoglobin A1c","lung",0.0945141897726939,""
"Hemoglobin A1c","lymph node",0.026483855224235,""
"Hemoglobin A1c","nerve",1.32839757615909,""
"Hemoglobin A1c","pancreas",0.010651059216826,""
"Hemoglobin A1c","pleurae",0.718183449060146,""
"Hemoglobin A1c","salivary gland",0.598918712581293,""
"Hemoglobin A1c","skin",0.197017266695545,""
"Hemoglobin A1c","spleen",0.0214079441830455,""
"Hemoglobin A1c","stomach",0.954753038302238,""
"Fev1/fvc","adipocyte",0.00965076629047058,""
"Fev1/fvc","artery",0.514516162563953,""
"Fev1/fvc","bladder",0.0899085834628878,""
"Fev1/fvc","bone",1.01634710167019,""
"Fev1/fvc","bowel",0.994891141064668,""
"Fev1/fvc","brain",0.368138240515385,""
"Fev1/fvc","heart",0.471661032908189,""
"Fev1/fvc","kidney",0.0141715750974603,""
"Fev1/fvc","liver",0.376069933804615,""
"Fev1/fvc","lung",1.10890099138722,""
"Fev1/fvc","lymph node",0.118772863714803,""
"Fev1/fvc","nerve",0.494840393486122,""
"Fev1/fvc","pancreas",0.174676142288224,""
"Fev1/fvc","pleurae",0.266242852120243,""
"Fev1/fvc","salivary gland",0.243838576921699,""
"Fev1/fvc","skin",1.17835395292667,""
"Fev1/fvc","spleen",0.232364385623556,""
"Fev1/fvc","stomach",0.468176086800578,""
"Lung diseases","adipocyte",0.0651387709017529,""
"Lung diseases","artery",1.1123785774105,""
"Lung diseases","bladder",0.0526856958533969,""
"Lung diseases","bone",0.374748159379815,""
"Lung diseases","bowel",0.588912978753163,""
"Lung diseases","brain",0.125224308452328,""
"Lung diseases","heart",0.33376840959317,""
"Lung diseases","kidney",1.41356658840119,""
"Lung diseases","liver",0.493946907150704,""
"Lung diseases","lung",0.0711045222015568,""
"Lung diseases","lymph node",0.722571694719133,""
"Lung diseases","nerve",0.0213119068532601,""
"Lung diseases","pancreas",0.271983186685329,""
"Lung diseases","pleurae",0.447052372222688,""
"Lung diseases","salivary gland",0.389034930232844,""
"Lung diseases","skin",0.242872837060084,""
"Lung diseases","spleen",0.0550711069906115,""
"Lung diseases","stomach",0.556646449859648,""
"Coronary heart diseases","adipocyte",1.39698643562516,""
"Coronary heart diseases","artery",0.0331306178016652,""
"Coronary heart diseases","bladder",0.0707624153396501,""
"Coronary heart diseases","bone",0.821907732437244,""
"Coronary heart diseases","bowel",0.684133727790483,""
"Coronary heart diseases","brain",1.32693710244248,""
"Coronary heart diseases","heart",0.257294199854654,""
"Coronary heart diseases","kidney",0.398597616696238,""
"Coronary heart diseases","liver",0.623068608503279,""
"Coronary heart diseases","lung",0.238386552791625,""
"Coronary heart diseases","lymph node",1.52525806885888,""
"Coronary heart diseases","nerve",0.452463381934214,""
"Coronary heart diseases","pancreas",0.127999137343821,""
"Coronary heart diseases","pleurae",0.521486801092122,""
"Coronary heart diseases","salivary gland",1.04882444655038,""
"Coronary heart diseases","skin",0.420470561345317,""
"Coronary heart diseases","spleen",0.91232508294049,""
"Coronary heart diseases","stomach",0.708424912904417,""
"Mean arterial pressure","adipocyte",0.974123662884531,""
"Mean arterial pressure","artery",1.92761120435258,"1"
"Mean arterial pressure","bladder",0.942320130955226,""
"Mean arterial pressure","bone",0.362453395702824,""
"Mean arterial pressure","bowel",0.150261938097764,""
"Mean arterial pressure","brain",0.338563306998245,""
"Mean arterial pressure","heart",0.317579945268618,""
"Mean arterial pressure","kidney",0.379376689054247,""
"Mean arterial pressure","liver",0.263037777915381,""
"Mean arterial pressure","lung",0.0917254959963606,""
"Mean arterial pressure","lymph node",0.0485212694215198,""
"Mean arterial pressure","nerve",0.453324595836774,""
"Mean arterial pressure","pancreas",0.428555348303043,""
"Mean arterial pressure","pleurae",0.434953648181952,""
"Mean arterial pressure","salivary gland",0.0257072371306077,""
"Mean arterial pressure","skin",1.2287526556541,""
"Mean arterial pressure","spleen",0.30703566144832,""
"Mean arterial pressure","stomach",3.32263101223673,"111"
"Arterial stiffness (c)","adipocyte",0.0541735476795263,""
"Arterial stiffness (c)","artery",0.0173380586269639,""
"Arterial stiffness (c)","bladder",0.048876906759722,""
"Arterial stiffness (c)","bone",0.898254336203746,""
"Arterial stiffness (c)","bowel",0.518429078526502,""
"Arterial stiffness (c)","brain",0.945241903182094,""
"Arterial stiffness (c)","heart",0.184772574181321,""
"Arterial stiffness (c)","kidney",0.0660069849633595,""
"Arterial stiffness (c)","liver",1.03165400659981,""
"Arterial stiffness (c)","lung",0.705915898111923,""
"Arterial stiffness (c)","lymph node",0.374041346800613,""
"Arterial stiffness (c)","nerve",0.0585676777512785,""
"Arterial stiffness (c)","pancreas",0.811776686965966,""
"Arterial stiffness (c)","pleurae",0.150039290866845,""
"Arterial stiffness (c)","salivary gland",0.127929468549919,""
"Arterial stiffness (c)","skin",0.260561048524363,""
"Arterial stiffness (c)","spleen",0.0682595375182344,""
"Arterial stiffness (c)","stomach",0.314228656650611,""
"Arterial stiffness","adipocyte",0.35128887161965,""
"Arterial stiffness","artery",0.337925981645471,""
"Arterial stiffness","bladder",0.355561748569858,""
"Arterial stiffness","bone",0.0239835531941222,""
"Arterial stiffness","bowel",2.19536882722602,"1"
"Arterial stiffness","brain",0.171018985808999,""
"Arterial stiffness","heart",1.15872198725428,""
"Arterial stiffness","kidney",0.554336274622216,""
"Arterial stiffness","liver",0.467202648863099,""
"Arterial stiffness","lung",0.427583297038385,""
"Arterial stiffness","lymph node",1.18076743972577,""
"Arterial stiffness","nerve",0.0144505311464018,""
"Arterial stiffness","pancreas",0.117830809799599,""
"Arterial stiffness","pleurae",0.0470938240291248,""
"Arterial stiffness","salivary gland",0.15218458241315,""
"Arterial stiffness","skin",0.0364015406940334,""
"Arterial stiffness","spleen",0.706190949708718,""
"Arterial stiffness","stomach",0.402952580202555,""
"Lung function decline","adipocyte",0.509180674904724,""
"Lung function decline","artery",0.296174995871118,""
"Lung function decline","bladder",0.15528820918026,""
"Lung function decline","bone",0.176679620361728,""
"Lung function decline","bowel",0.572365678781128,""
"Lung function decline","brain",0.825612473941345,""
"Lung function decline","heart",1.82209792610453,"1"
"Lung function decline","kidney",0.0475006765682068,""
"Lung function decline","liver",0.0571634322579164,""
"Lung function decline","lung",2.28345897249313,"1"
"Lung function decline","lymph node",0.101272213414371,""
"Lung function decline","nerve",0.226406970847175,""
"Lung function decline","pancreas",1.08560432074037,""
"Lung function decline","pleurae",0.694244032044025,""
"Lung function decline","salivary gland",0.523596343268026,""
"Lung function decline","skin",0.0787888946225826,""
"Lung function decline","spleen",0.249132825073486,""
"Lung function decline","stomach",0.0659860939847059,""
