"y","x","P_trans","t_adj"
"adipocyte","adipocyte",0.796844118111682,""
"adipocyte","artery",0.141547618108865,""
"adipocyte","bladder",3.74126986363957,"111"
"adipocyte","bone",1.38522950414553,"1"
"adipocyte","bowel",0.98900765798282,"1"
"adipocyte","brain",1.30141719296305,"1"
"adipocyte","heart",1.47071091186457,"1"
"adipocyte","kidney",0.265980328242549,""
"adipocyte","liver",2.99332747046873,"111"
"adipocyte","lung",1.68060151154514,"1"
"adipocyte","lymph node",0.260391651065257,""
"adipocyte","pleurae",0.400642483231807,""
"adipocyte","salivary gland",0.887436776079456,""
"adipocyte","skin",2.06817953130362,"11"
"adipocyte","spleen",0.0160547275744559,""
"artery","adipocyte",2.62360844594822,"111"
"artery","artery",2.2697605691798,"111"
"artery","bladder",0.38244068656241,""
"artery","bone",6.88645606446576,"111"
"artery","bowel",7.54790019819306,"111"
"artery","brain",9.68410653005567,"111"
"artery","heart",0.536987741421865,""
"artery","kidney",0.24047273861467,""
"artery","liver",1.77365316967899,"11"
"artery","lung",2.37592138426196,"111"
"artery","lymph node",4.05075829560473,"111"
"artery","pleurae",6.8299357022099,"111"
"artery","salivary gland",1.7575575571482,"11"
"artery","skin",2.58353699279712,"111"
"artery","spleen",0.477398162044936,""
"bladder","adipocyte",0.860021026982216,""
"bladder","artery",0.0381508428142062,""
"bladder","bladder",3.93151796062346,"111"
"bladder","bone",0.00348435921299804,""
"bladder","bowel",1.12928998784109,""
"bladder","brain",0.48360839909195,""
"bladder","heart",0.718124075251601,""
"bladder","kidney",1.14845931992625,""
"bladder","liver",0.80134780289697,""
"bladder","lung",0.510591849053137,""
"bladder","lymph node",0.0540206266084935,""
"bladder","pleurae",0.380019311713185,""
"bladder","salivary gland",1.07781316109532,""
"bladder","skin",0.573440547364858,""
"bladder","spleen",0.11325140106314,""
"bone","adipocyte",4.16765329891436,"111"
"bone","artery",0.995824057920519,"1"
"bone","bladder",0.301451336089494,""
"bone","bone",4.77191125738536,"111"
"bone","bowel",5.25441298961161,"111"
"bone","brain",5.09336458065183,"111"
"bone","heart",2.57715848309751,"111"
"bone","kidney",0.574694846020655,""
"bone","liver",0.577181487215916,""
"bone","lung",3.57282884092925,"111"
"bone","lymph node",1.56430136834552,"11"
"bone","pleurae",3.35684643635063,"111"
"bone","salivary gland",0.142449593648331,""
"bone","skin",7.56181455907393,"111"
"bone","spleen",2.6504834568428,"111"
"bowel","adipocyte",0.892499307687987,""
"bowel","artery",0.382952781863341,""
"bowel","bladder",0.457467011975681,""
"bowel","bone",1.61252781532488,"11"
"bowel","bowel",3.12465062468184,"111"
"bowel","brain",2.40907876735099,"11"
"bowel","heart",0.335426291050227,""
"bowel","kidney",0.156108997559506,""
"bowel","liver",5.90841901877125,"111"
"bowel","lung",0.430794015300295,""
"bowel","lymph node",1.81062186861164,"11"
"bowel","pleurae",2.01445791451367,"11"
"bowel","salivary gland",2.9513485401029,"111"
"bowel","skin",0.553465994532462,""
"bowel","spleen",1.80150841888747,"11"
"brain","adipocyte",0.170844291024119,""
"brain","artery",0.161337364391907,""
"brain","bladder",7.91857403154107,"111"
"brain","bone",0.207776564788688,""
"brain","bowel",0.0856405595079152,""
"brain","brain",0.483643542863997,""
"brain","heart",0.757146860484597,""
"brain","kidney",3.39885857222701,"111"
"brain","liver",1.220455228802,"1"
"brain","lung",0.0184602339638,""
"brain","lymph node",0.293648709365788,""
"brain","pleurae",1.52784950338106,"1"
"brain","salivary gland",2.3209732422659,"11"
"brain","skin",1.44835273033937,"1"
"brain","spleen",0.0323771962228357,""
"heart","adipocyte",0.728406013383658,""
"heart","artery",0.02315360819545,""
"heart","bladder",1.40925841457306,""
"heart","bone",0.86482238309922,""
"heart","bowel",0.56579949285813,""
"heart","brain",0.390020794773831,""
"heart","heart",0.788168293891559,""
"heart","kidney",0.390492552785581,""
"heart","liver",1.3008511494227,""
"heart","lung",0.194505273074477,""
"heart","lymph node",0.811674856588982,""
"heart","pleurae",0.817171943484574,""
"heart","salivary gland",0.793007057558835,""
"heart","skin",0.41113435417781,""
"heart","spleen",0.446255894893648,""
"kidney","adipocyte",3.13222963088299,"111"
"kidney","artery",1.75172335867801,"11"
"kidney","bladder",0.497761736319357,""
"kidney","bone",4.32384015403343,"111"
"kidney","bowel",0.85620604470992,""
"kidney","brain",4.05788236329016,"111"
"kidney","heart",1.89408345634743,"11"
"kidney","kidney",0.315366388518792,""
"kidney","liver",0.0221591065149175,""
"kidney","lung",0.0608496841841325,""
"kidney","lymph node",3.01783372008612,"111"
"kidney","pleurae",0.372899614990523,""
"kidney","salivary gland",1.22333017148376,"1"
"kidney","skin",1.41348188916378,"1"
"kidney","spleen",1.09298674326319,"1"
"liver","adipocyte",7.15450526442462,"111"
"liver","artery",6.885201536819,"111"
"liver","bladder",0.109840189075684,""
"liver","bone",10,"111"
"liver","bowel",10,"111"
"liver","brain",10,"111"
"liver","heart",3.61995805742834,"111"
"liver","kidney",0.667437146134996,""
"liver","liver",0.598648551119014,""
"liver","lung",5.02081816730572,"111"
"liver","lymph node",9.37856624581729,"111"
"liver","pleurae",5.70951004351746,"111"
"liver","salivary gland",2.86150183958721,"111"
