"Organ_marker","study","Est","SE","t","P","CI_l","CI_h","weights"
"pleurae (miR-6802-5p) miR-TS vs. bowel","SY",-0.0466765200587498,0.0796457460578328,-0.586051639529584,0.558687775330997,-0.203999767288508,0.110646727171008,31.9535362493239
"pleurae (miR-6802-5p) miR-TS vs. bowel","pooled",-0.132745032846726,0.0981097938777924,-1.35302529543662,0.176047549416264,-0.325036695377847,0.0595466296843954,200
"spleen (miR-99a-5p) miR-TS vs. bowel","DFTJ",0.323663561524204,0.0863287143537434,3.74919937065146,0.000271682118773196,0.152781164698036,0.494545958350372,30.6113709679259
"spleen (miR-99a-5p) miR-TS vs. bowel","NAS",0.000470228800812871,0.0436923403933214,0.010762270836944,0.991416804039909,-0.08534364233886,0.0862840999404857,37.6730794771084
"spleen (miR-99a-5p) miR-TS vs. bowel","SY",0.0961242114979234,0.0801437092885435,1.19939808565442,0.232191731739653,-0.0621826562807532,0.2544310792766,31.7155495549658
"spleen (miR-99a-5p) miR-TS vs. bowel","pooled",0.129741325107974,0.0951478614280989,1.36357584038834,0.172701100151388,-0.0567450564971081,0.316227706713055,200
"adipocyte (miR-365b-5p) miR-TS vs. bowel","DFTJ",-0.21193761250972,0.0960864673146649,-2.20569678990971,0.0292633637091358,-0.40213488302632,-0.0217403419931209,28.7727312545334
"adipocyte (miR-365b-5p) miR-TS vs. bowel","NAS",0.100440239755738,0.0406284675707505,2.47216411942763,0.0137146108199954,0.0206439631238806,0.180236516387596,39.2276735372801
"adipocyte (miR-365b-5p) miR-TS vs. bowel","SY",0.0249065003591093,0.0797740261713795,0.312213154512251,0.755295459851201,-0.132670136976424,0.182483137694643,31.9995952081865
"adipocyte (miR-365b-5p) miR-TS vs. bowel","pooled",-0.0136098910278131,0.090472393856691,-0.150431423859208,0.880424250692661,-0.19093252458205,0.163712742526424,200
"artery (miR-140-3p) miR-TS vs. bowel","DFTJ",0.282271444733418,0.0905628244527031,3.11685778838353,0.00227590868945705,0.103007886580425,0.461535002886411,14.11325145819
"artery (miR-140-3p) miR-TS vs. bowel","NAS",0.167124647235769,0.0412709659712185,4.04944840283889,5.82898580400294e-05,0.0860664726499707,0.248182821821567,67.9575524734899
"artery (miR-140-3p) miR-TS vs. bowel","SY",0.163723142887219,0.0803494836502693,2.03763777250695,0.0432758850470416,0.00500981158241945,0.322436474192018,17.9291960683201
"artery (miR-140-3p) miR-TS vs. bowel","pooled",0.182765741928741,0.0340222865825136,5.37194175604519,7.78932706706263e-08,0.116083285555314,0.249448198302168,200
"bone (miR-223-3p) miR-TS vs. bowel","DFTJ",0.436556570383225,0.0902283876682626,4.83835056421806,3.83842139611726e-06,0.257955009339071,0.615158131427378,30.2569379895778
"bone (miR-223-3p) miR-TS vs. bowel","NAS",0.102220805765218,0.0440196053671249,2.3221654286242,0.0205681476891979,0.0157641703781346,0.188677441152301,37.6243888219974
"bone (miR-223-3p) miR-TS vs. bowel","SY",0.195498051935737,0.0794031284850553,2.4620950794468,0.0149010556033663,0.0386540441666357,0.352342059704838,32.1186731884248
"bone (miR-223-3p) miR-TS vs. bowel","pooled",0.233339984599341,0.097904973547132,2.38333126648576,0.0171567476737944,0.0414497625396152,0.425230206659066,200
"pancreas (miR-2355-3p) miR-TS vs. bowel","DFTJ",0.00750960943170995,0.09106615302388,0.0824632334006766,0.934412400229324,-0.172750256766383,0.187769475629803,14.3615647935289
"pancreas (miR-2355-3p) miR-TS vs. bowel","NAS",-0.0023945417493355,0.042248208825644,-0.0566779472052328,0.954821193735629,-0.0853720685974963,0.0805829850988253,66.7266222544732
"pancreas (miR-2355-3p) miR-TS vs. bowel","SY",0.0241579518938917,0.0793581051971144,0.304416944354792,0.761215968356147,-0.132597121936984,0.180913025724768,18.9118129519979
"pancreas (miR-2355-3p) miR-TS vs. bowel","pooled",0.00404940727167767,0.0345110260634869,0.117336623496164,0.906593304114181,-0.0635909608822798,0.0716897754256352,200
"skin (miR-301a-5p) miR-TS vs. bowel","DFTJ",0.509176029225522,0.0774306920408942,6.57589407772058,1.23789627562926e-09,0.355906721986231,0.662445336464813,32.7995935221923
"skin (miR-301a-5p) miR-TS vs. bowel","NAS",-0.092528476349602,0.0409156602887573,-2.26144404603503,0.0241000022878591,-0.172888813379081,-0.0121681393201225,34.3775387513146
"skin (miR-301a-5p) miR-TS vs. bowel","SY",0.244437333369048,0.076998398625618,3.17457684487118,0.00180821844966085,0.0923433584506947,0.396531308287401,32.8228677264931
"skin (miR-301a-5p) miR-TS vs. bowel","pooled",0.215429997691215,0.175727179419444,1.22593441949583,0.220223354935112,-0.128988945075703,0.559848940458132,200
"stomach (miR-6741-3p) miR-TS vs. bowel","DFTJ",-0.150253418660419,0.0968985320130856,-1.5506263669725,0.123560502555605,-0.342058121455871,0.0415512841350328,12.3482489146047
"stomach (miR-6741-3p) miR-TS vs. bowel","NAS",-0.204077054160043,0.0408647723593899,-4.99396038145678,7.83019285705851e-07,-0.284337444833388,-0.123816663486698,69.4291107268259
"stomach (miR-6741-3p) miR-TS vs. bowel","SY",-0.144906044909704,0.0797653423141814,-1.8166542097813,0.0711896013245617,-0.302465529130596,0.0126534393111871,18.2226403585694
"stomach (miR-6741-3p) miR-TS vs. bowel","pooled",-0.186648257461435,0.0340502171053178,-5.4815585135369,4.21595235832527e-08,-0.253385456653627,-0.119911058269242,200
"kidney (miR-30a-5p) miR-TS vs. bowel","DFTJ",0.104462407394357,0.0899083945731757,1.16187601714249,0.247535436579382,-0.0735057469384188,0.282430561727132,17.0254819497546
"kidney (miR-30a-5p) miR-TS vs. bowel","NAS",-0.0406562178696045,0.0428070168219814,-0.949755925265212,0.342630500859394,-0.124731270667573,0.0434188349283644,62.0138804647436
"kidney (miR-30a-5p) miR-TS vs. bowel","SY",0.00129449175048615,0.080410254654011,0.016098590360845,0.987176308777162,-0.157538879758834,0.160127863259807,20.9606375855017
"kidney (miR-30a-5p) miR-TS vs. bowel","pooled",-0.00715593631154328,0.0383019935333587,-0.186829343629618,0.851794439094323,-0.0822264641730123,0.0679145915499258,200
"liver (miR-122-3p) miR-TS vs. bowel","DFTJ",-0.121539568707087,0.0896185736844693,-1.35618726911461,0.177523960084107,-0.298934040361009,0.0558549029468351,26.0788075670192
"liver (miR-122-3p) miR-TS vs. bowel","NAS",-0.0223060755820667,0.0434104177901836,-0.51384153199997,0.607557814633617,-0.107566237084782,0.0629540859206483,43.7706538274538
"liver (miR-122-3p) miR-TS vs. bowel","SY",-0.220770910743966,0.0773154937670412,-2.85545496752785,0.00488274795521294,-0.373491239733926,-0.068050581754006,30.1505386055269
"liver (miR-122-3p) miR-TS vs. bowel","pooled",-0.108023204040056,0.0629768988703534,-1.71528300023849,0.0862933537843121,-0.23145565768397,0.0154092496038581,200
"nerve (miR-338-5p) miR-TS vs. bowel","DFTJ",0.190793124473614,0.0898062858456302,2.12449632759083,0.0356301849515843,0.0130270881062273,0.368559160841,30.4349523574459
"nerve (miR-338-5p) miR-TS vs. bowel","NAS",0.251791914639278,0.0427122558140001,5.89507413834008,6.34779326916962e-09,0.167902977047195,0.33568085223136,37.4893112281328
"nerve (miR-338-5p) miR-TS vs. bowel","SY",-0.073723237254069,0.0798036142724535,-0.923808250117271,0.357012865721607,-0.231358319596031,0.0839118450878928,32.0757364144213
"nerve (miR-338-5p) miR-TS vs. bowel","pooled",0.128815579803427,0.100469102179513,1.28214124550716,0.199793102499,-0.0681002420274935,0.325731401634347,200
"lung (miR-146b-5p) miR-TS vs. bowel","DFTJ",0.282452359672555,0.0882145252092127,3.20188040464629,0.00173805947788369,0.107837115886302,0.457067603458807,31.99389986263
"lung (miR-146b-5p) miR-TS vs. bowel","NAS",-0.189134864537355,0.041788009516245,-4.5260558405834,7.28970809902266e-06,-0.271208537669285,-0.107061191405425,35.1891360399573
"lung (miR-146b-5p) miR-TS vs. bowel","SY",0.176024629886038,0.078196631002811,2.25105132572413,0.0257793225875537,0.0215638015216899,0.330485458250387,32.8169640974127
"lung (miR-146b-5p) miR-TS vs. bowel","pooled",0.0815785399245388,0.145829492999961,0.559410433694372,0.575881642277763,-0.204242014239121,0.367399094088199,200
"heart (miR-208b-3p) miR-TS vs. bowel","DFTJ",-0.0387812426235958,0.0916679287912601,-0.423062276359551,0.672988587303893,-0.220232287055393,0.142669801808201,13.9024959127072
"heart (miR-208b-3p) miR-TS vs. bowel","NAS",-0.0107009937926537,0.0415208025403643,-0.257726082781054,0.796709415794448,-0.0922498594917605,0.070847871906453,67.7635476984752
"heart (miR-208b-3p) miR-TS vs. bowel","SY",-0.0442927975880864,0.0798244086234915,-0.554877866956743,0.579772915068944,-0.201968954751884,0.113383359575711,18.3339563888176
"heart (miR-208b-3p) miR-TS vs. bowel","pooled",-0.0207635558967252,0.0341793505825942,-0.607488309251231,0.543526898755626,-0.0877538520535781,0.0462267402601276,200
"bowel (miR-215-5p) miR-TS vs. bowel","DFTJ",0.279266691424585,0.0872152602188122,3.20203930738657,0.00173717553642884,0.10662943141699,0.451903951432179,29.6793554652636
"bowel (miR-215-5p) miR-TS vs. bowel","NAS",0.0299233708479801,0.0420398039518808,0.711786641113519,0.476882111578635,-0.0526448387418009,0.112491580437761,38.5200073046475
"bowel (miR-215-5p) miR-TS vs. bowel","SY",0.268594955062039,0.0768724471033353,3.49403414595325,0.000619401896120392,0.116749770612227,0.42044013951185,31.8006372300889
"bowel (miR-215-5p) miR-TS vs. bowel","pooled",0.179825945958021,0.0868967085852504,2.06942183295242,0.0385065194736353,0.00951152675585812,0.350140365160185,200
"brain (miR-769-3p) miR-TS vs. bowel","DFTJ",-0.264730673456813,0.0868965720463345,-3.04650306936912,0.00283362776460529,-0.436737109767323,-0.0927242371463022,32.0779839467516
"brain (miR-769-3p) miR-TS vs. bowel","NAS",0.215122824002607,0.0402261557788494,5.34783450810671,1.28081889206846e-07,0.136116707200994,0.29412894080422,35.2370286657798
"brain (miR-769-3p) miR-TS vs. bowel","SY",-0.128710043077467,0.0795111069173917,-1.61876809501836,0.107517163532891,-0.285767339295064,0.0283472531401298,32.6849873874686
"brain (miR-769-3p) miR-TS vs. bowel","pooled",-0.0511862331194458,0.145699387090701,-0.351313990686736,0.725352800013157,-0.336751784386781,0.234379318147889,200
"bladder (miR-3617-5p) miR-TS vs. brain","DFTJ",-0.0939406299481565,0.0897196938922947,-1.04704581427717,0.29713162046159,-0.271535262853293,0.0836540029569796,28.2732909674112
"bladder (miR-3617-5p) miR-TS vs. brain","NAS",-0.0421289072224195,0.0411081585213874,-1.0248308057998,0.305868790617161,-0.122867320097249,0.0386095056524104,40.6244995742238
"bladder (miR-3617-5p) miR-TS vs. brain","SY",0.173330766184139,0.0784029608405463,2.21076811801347,0.0285071033675335,0.0184623770688451,0.328199155299432,31.102209458365
"bladder (miR-3617-5p) miR-TS vs. brain","pooled",0.0102349325773215,0.0769037009204424,0.133087646690887,0.89412406474837,-0.140493551504585,0.160963416659228,200
"lymph node (miR-150-5p) miR-TS vs. brain","DFTJ",0.0586694948784341,0.0898393652120264,0.653048858259077,0.514943592605979,-0.119162020066475,0.236501009823343,17.886275684355
"lymph node (miR-150-5p) miR-TS vs. brain","NAS",-0.0166635135180663,0.0414934348430544,-0.401593977001295,0.688130281952088,-0.0981586277351238,0.0648316006989912,60.0152279940374
"lymph node (miR-150-5p) miR-TS vs. brain","SY",0.101339669751424,0.0796681371906699,1.27202258424704,0.205258014015596,-0.0560278064033108,0.258707145906158,22.0984963216076
"lymph node (miR-150-5p) miR-TS vs. brain","pooled",0.0228876851592382,0.0402223021191966,0.569029716186106,0.569335973670124,-0.0559465783696761,0.101721948688153,200
"salivary gland (miR-3187-3p) miR-TS vs. brain","DFTJ",0.177721182630261,0.0900200125117696,1.97424081236409,0.050595258334626,-0.000467912568117235,0.35591027782864,15.1280030059307
"salivary gland (miR-3187-3p) miR-TS vs. brain","NAS",0.0978488243058246,0.0414852374626359,2.35864202040432,0.0186715267106531,0.0163698101406431,0.179327838471006,65.1198403551079
"salivary gland (miR-3187-3p) miR-TS vs. brain","SY",0.195889360462204,0.0784679595496143,2.49642480302225,0.0135842977846931,0.0408925802088716,0.350886140715536,19.7521566389615
"salivary gland (miR-3187-3p) miR-TS vs. brain","pooled",0.129297037345339,0.0354646739493015,3.64579799972714,0.000266563310940944,0.059787553681252,0.198806521009426,200
"pleurae (miR-6802-5p) miR-TS vs. brain","DFTJ",0.0796935915072833,0.0949925292171613,0.838945885155839,0.403127194840065,-0.10833829562002,0.267725478634587,25.7657399487204
"pleurae (miR-6802-5p) miR-TS vs. brain","NAS",0.00523203932476245,0.0409134297440333,0.127880731522526,0.898287533302008,-0.0751239168069261,0.085587995456451,43.6417677451147
"pleurae (miR-6802-5p) miR-TS vs. brain","SY",-0.174962262077683,0.0786929700260827,-2.22335314094374,0.0276291196454571,-0.330403502714286,-0.0195210214410801,30.5924923061648
"pleurae (miR-6802-5p) miR-TS vs. brain","pooled",-0.030708318570799,0.0679940548128082,-0.451632406029334,0.651533820539262,-0.163974217166745,0.102557580025147,200
"spleen (miR-99a-5p) miR-TS vs. brain","DFTJ",-0.2588619595238,0.0882972798506039,-2.93170933421489,0.00402078122534562,-0.433641011048593,-0.0840829079990065,24.7506524541904
"spleen (miR-99a-5p) miR-TS vs. brain","NAS",-0.449161522052904,0.0394303739638628,-11.3912569651141,2.81190323815458e-27,-0.526604684855903,-0.371718359249905,46.1005272352558
"spleen (miR-99a-5p) miR-TS vs. brain","SY",-0.342379156371655,0.0759133067113289,-4.51013361430296,1.26696454662343e-05,-0.492329762787003,-0.192428549956307,29.1488203105538
"spleen (miR-99a-5p) miR-TS vs. brain","pooled",-0.370935338813695,0.057756184387962,-6.42243497808018,1.34111541967386e-10,-0.484135380098555,-0.257735297528835,200
"adipocyte (miR-365b-5p) miR-TS vs. brain","DFTJ",-0.00910066736347421,0.0981820990173471,-0.0926917172739022,0.926299282781008,-0.203446112342071,0.185244777615122,12.0183727754484
"adipocyte (miR-365b-5p) miR-TS vs. brain","NAS",0.00896467996755506,0.0407579034796101,0.219949487147684,0.825987619843154,-0.0710858150536984,0.0890151749888085,69.7407514546745
"adipocyte (miR-365b-5p) miR-TS vs. brain","SY",-0.0865300924975407,0.0796952257182602,-1.08576256253346,0.27925900489285,-0.243951076282426,0.070890891287345,18.2408757698771
"adipocyte (miR-365b-5p) miR-TS vs. brain","pooled",-0.0106255636299525,0.0340373035512933,-0.31217407142549,0.754908236149953,-0.0773374527213446,0.0560863254614396,200
"artery (miR-140-3p) miR-TS vs. brain","DFTJ",-0.140880527073946,0.0934201793479351,-1.50803100633375,0.134110868103279,-0.325800044043601,0.0440389898957102,32.3739501183534
"artery (miR-140-3p) miR-TS vs. brain","NAS",0.45034843748711,0.0373605720137883,12.0541098064801,5.0089604441115e-30,0.376970465887636,0.523726409086584,34.6338808192667
"artery (miR-140-3p) miR-TS vs. brain","SY",-0.0776597001367762,0.0813753385733194,-0.954339502585352,0.341388274915976,-0.238399389855792,0.0830799895822398,32.9921690623799
"artery (miR-140-3p) miR-TS vs. brain","pooled",0.0847429299868603,0.19072068788315,0.444330035338275,0.65680398902087,-0.289062749370819,0.458548609344539,200
"bone (miR-223-3p) miR-TS vs. brain","DFTJ",-0.229427599784247,0.0964659538856062,-2.37832717702986,0.018930956052632,-0.420376040699841,-0.0384791588686526,28.2262870073918
"bone (miR-223-3p) miR-TS vs. brain","NAS",0.0559576300822219,0.0440736776688232,1.2696383202395,0.204720917062894,-0.0306052059223698,0.142520466086813,40.0781259983683
"bone (miR-223-3p) miR-TS vs. brain","SY",0.0173487492076842,0.0811189055668524,0.213868136983019,0.830929162213224,-0.142884411597095,0.177581910012463,31.6955869942398
"bone (miR-223-3p) miR-TS vs. brain","pooled",-0.0368333354016841,0.0838341078748416,-0.439359782496566,0.660400862786052,-0.201145167512419,0.127478496709051,200
"pancreas (miR-2355-3p) miR-TS vs. brain","DFTJ",-0.107409991546526,0.090755287746594,-1.18351221414707,0.238888527008056,-0.287054518988907,0.0722345358958549,28.548399803555
"pancreas (miR-2355-3p) miR-TS vs. brain","NAS",-0.139807726567106,0.0417637188047769,-3.34758806371226,0.000867801675607867,-0.221833691566099,-0.0577817615681134,40.1339243420388
"pancreas (miR-2355-3p) miR-TS vs. brain","SY",0.114993883888152,0.0790430831161072,1.45482538578659,0.147726808650418,-0.0411389307614593,0.271126698537764,31.3176758544062
"pancreas (miR-2355-3p) miR-TS vs. brain","pooled",-0.0507607492119501,0.0801287942825879,-0.633489492340714,0.526414040496239,-0.207810300130441,0.106288801706541,200
"skin (miR-301a-5p) miR-TS vs. brain","DFTJ",-0.275322051831052,0.0867352971920162,-3.17427922361919,0.00189811059007445,-0.447009254455992,-0.103634849206112,28.6631618071605
"skin (miR-301a-5p) miR-TS vs. brain","NAS",-0.0851004309275629,0.0408609096093062,-2.08268567051628,0.0377159419676486,-0.165353234972796,-0.00484762688233017,40.8394147220859
"skin (miR-301a-5p) miR-TS vs. brain","SY",0.0105747873711633,0.0796380782355142,0.132785566973256,0.894534094062171,-0.146733313704957,0.167882888447284,30.4974234707535
"skin (miR-301a-5p) miR-TS vs. brain","pooled",-0.110445485438203,0.075015152055547,-1.47230902573417,0.140937447092296,-0.257472481761871,0.0365815108854648,200
"stomach (miR-6741-3p) miR-TS vs. brain","DFTJ",0.0817901600056386,0.0977802559616673,0.836469072424015,0.404513198166903,-0.111759861283209,0.275340181294487,26.539669976402
"stomach (miR-6741-3p) miR-TS vs. brain","NAS",-0.160760817743822,0.0411111715869473,-3.91039251712454,0.000103005091030702,-0.241505148425237,-0.0800164870624072,42.4435654177348
"stomach (miR-6741-3p) miR-TS vs. brain","SY",-0.00597066657435833,0.0808020698649425,-0.0738924953820869,0.941190590897944,-0.16557798577516,0.153636652626444,31.0167646058633
"stomach (miR-6741-3p) miR-TS vs. brain","pooled",-0.0483776919032865,0.0746642576242821,-0.64793642155699,0.517026072628108,-0.1947169477793,0.0979615639727265,200
"kidney (miR-30a-5p) miR-TS vs. brain","DFTJ",-0.158833253428802,0.0894617771978431,-1.77543145691757,0.0782998162392582,-0.335917356051409,0.0182508491938052,20.010761751563
"kidney (miR-30a-5p) miR-TS vs. brain","NAS",-0.292772313532942,0.0409960204017518,-7.1414813112063,2.76729640219953e-12,-0.373290481713585,-0.2122541453523,55.6433639193734
"kidney (miR-30a-5p) miR-TS vs. brain","SY",-0.19845229846971,0.0790272119553463,-2.51118941892881,0.0130506375100814,-0.354553763013738,-0.0423508339256825,24.3458743290636
"kidney (miR-30a-5p) miR-TS vs. brain","pooled",-0.243007054988772,0.0444495378987053,-5.4670322004821,4.57632944233553e-08,-0.330126548399682,-0.155887561577861,200
"liver (miR-122-3p) miR-TS vs. brain","DFTJ",-0.117683612747511,0.0898619705643139,-1.30960418526862,0.192770663786697,-0.295559873601229,0.0601926481062059,15.1167099552188
"liver (miR-122-3p) miR-TS vs. brain","NAS",-0.0968106050435025,0.0431472651025511,-2.24372517732945,0.0252253011172638,-0.181553921931732,-0.0120672881552729,65.5696114258956
"liver (miR-122-3p) miR-TS vs. brain","SY",0.0111422281513864,0.0795009059847531,0.140152216045479,0.888720518584797,-0.145894918291402,0.168179374594175,19.3136786188856
"liver (miR-122-3p) miR-TS vs. brain","pooled",-0.0791162538138054,0.0349385259380963,-2.26444166402391,0.0235469638788841,-0.147594506325393,-0.0106380013022182,200
"nerve (miR-338-5p) miR-TS vs. brain","DFTJ",-0.282884737380355,0.0880206579145177,-3.21384484145848,0.00167266199172535,-0.457116232743714,-0.108653242016995,15.6457431845361
"nerve (miR-338-5p) miR-TS vs. brain","NAS",-0.200989769173644,0.0430829306576505,-4.66518331287088,3.82904361908863e-06,-0.285606730098452,-0.116372808248836,65.3058893559199
"nerve (miR-338-5p) miR-TS vs. brain","SY",-0.105552939273722,0.0797725986925133,-1.32317288146247,0.187713990554446,-0.263126756928084,0.0520208783806395,19.048367459544
"nerve (miR-338-5p) miR-TS vs. brain","pooled",-0.195623687529246,0.034816340228558,-5.6187320736482,1.92363885032961e-08,-0.263862460450713,-0.12738491460778,200
"lung (miR-146b-5p) miR-TS vs. brain","DFTJ",0.0164299626778142,0.092008931988035,0.178569214127503,0.858569757066251,-0.165696076673419,0.198556002029048,31.3672890751855
"lung (miR-146b-5p) miR-TS vs. brain","NAS",-0.191630831905359,0.0416819571717835,-4.59745282870457,5.24948868756291e-06,-0.27349621310008,-0.109765450710637,35.7532219146875
"lung (miR-146b-5p) miR-TS vs. brain","SY",0.250244435181092,0.0770914541665124,3.2460723161426,0.0014321499473405,0.0979666488152877,0.402522221546897,32.879489010127
"lung (miR-146b-5p) miR-TS vs. brain","pooled",0.0189185288638318,0.13116453243213,0.144235095517312,0.885314828469681,-0.238159230752179,0.275996288479842,200
"heart (miR-208b-3p) miR-TS vs. brain","DFTJ",-0.00803374610234686,0.0919351286169543,-0.0873849443972531,0.930507641049371,-0.190013696205773,0.173946204001079,13.6901465343132
"heart (miR-208b-3p) miR-TS vs. brain","NAS",-0.0897274143492513,0.0412729305221626,-2.1740015359721,0.0301072849700544,-0.170789447408183,-0.00866538129031921,67.8184827936237
"heart (miR-208b-3p) miR-TS vs. brain","SY",-0.157698927286959,0.0790988735350703,-1.9936937182429,0.0479286269207412,-0.313941944054198,-0.00145591051972024,18.4913706720631
"heart (miR-208b-3p) miR-TS vs. brain","pooled",-0.0911122958657152,0.034023031610249,-2.67795935733924,0.00740722057424497,-0.157796212466671,-0.0244283792647593,200
"bowel (miR-215-5p) miR-TS vs. brain","DFTJ",-0.131955427533484,0.0901974687416336,-1.46296153732943,0.146028556395699,-0.310495786458166,0.0465849313911985,28.0387510676392
"bowel (miR-215-5p) miR-TS vs. brain","NAS",-0.118317466422768,0.0416865218683055,-2.8382666895682,0.00469416200791374,-0.20019181290238,-0.0364431199431563,41.1481713972085
"bowel (miR-215-5p) miR-TS vs. brain","SY",0.108752894084522,0.0795455079954167,1.36717832125465,0.173536189384932,-0.0483723541527492,0.265878142321793,30.8130775351523
"bowel (miR-215-5p) miR-TS vs. brain","pooled",-0.052174014146842,0.0750375721496764,-0.695305200477052,0.486864055869199,-0.199244953047534,0.0948969247538496,200
"brain (miR-769-3p) miR-TS vs. brain","DFTJ",0.329351849793895,0.0852932981816025,3.86140361336074,0.000181153087598279,0.160518995794034,0.498184703793756,28.3541314484829
"brain (miR-769-3p) miR-TS vs. brain","NAS",0.0880938760962383,0.0409578413527426,2.15084274919531,0.0318996593099924,0.00765069341562676,0.16853705877685,41.5797067669271
"brain (miR-769-3p) miR-TS vs. brain","SY",0.170825219085793,0.0792016582809708,2.15683891970777,0.0325496875883878,0.014379172893994,0.327271265277591,30.0661617845899
"brain (miR-769-3p) miR-TS vs. brain","pooled",0.181374618518222,0.0706374228531961,2.56768453876309,0.0102380279195803,0.042927813765231,0.319821423271213,200
"bladder (miR-3617-5p) miR-TS vs. heart","DFTJ",0.0794596860617237,0.088981346731322,0.89299262126984,0.373604941489737,-0.0966734339099543,0.255592806033402,14.5258748434658
"bladder (miR-3617-5p) miR-TS vs. heart","NAS",0.0171842345857192,0.0414622269710947,0.414455176218565,0.678693498536797,-0.0642495858604214,0.0986180550318597,66.7151262584695
"bladder (miR-3617-5p) miR-TS vs. heart","SY",-0.0893108166844783,0.0782917962829022,-1.14074297595318,0.255725126249275,-0.243959623837758,0.0653379904688014,18.7589988980647
"bladder (miR-3617-5p) miR-TS vs. heart","pooled",0.00625288323105709,0.0339264414773539,0.184307076096706,0.853772563098102,-0.0602417201881624,0.0727474866502766,200
"lymph node (miR-150-5p) miR-TS vs. heart","DFTJ",-0.133611543990803,0.0883290293108858,-1.51265722077098,0.132931939579121,-0.30845344162551,0.041230353643903,19.1007454717379
"lymph node (miR-150-5p) miR-TS vs. heart","NAS",-0.0872602025119894,0.0416683788563506,-2.09415880595725,0.0366777823370257,-0.169098915238042,-0.0054214897859366,56.9175715382334
"lymph node (miR-150-5p) miR-TS vs. heart","SY",-0.219277372608336,0.0770967701186778,-2.84418364440941,0.00504986905385991,-0.371565659508044,-0.0669890857086272,23.9816829900287
"lymph node (miR-150-5p) miR-TS vs. heart","pooled",-0.127773593495506,0.0417588512230667,-3.05979665994564,0.00221487311980902,-0.209619437928483,-0.0459277490625294,200
"salivary gland (miR-3187-3p) miR-TS vs. heart","DFTJ",-0.208462500948224,0.0886015908745759,-2.35280765153893,0.0202192480125825,-0.383843917486168,-0.03308108441028,29.203038859204
"salivary gland (miR-3187-3p) miR-TS vs. heart","NAS",-0.0631901533458177,0.0419286384515599,-1.50708813067758,0.132330647165564,-0.145540028512818,0.0191597218211825,39.3586159841307
"salivary gland (miR-3187-3p) miR-TS vs. heart","SY",0.105427776450359,0.0785587716674046,1.34202424774041,0.181538120396471,-0.0497483838447922,0.260603936745511,31.4383451566652
"salivary gland (miR-3187-3p) miR-TS vs. heart","pooled",-0.0526034067024809,0.0830366491972799,-0.633496259916568,0.526409622461418,-0.215352248526036,0.110145435121074,200
"pleurae (miR-6802-5p) miR-TS vs. heart","DFTJ",-0.179979351389774,0.0929602538558865,-1.93608928466128,0.0551509136111906,-0.363988474048209,0.0040297712686598,13.3670481991227
"pleurae (miR-6802-5p) miR-TS vs. heart","NAS",-0.0502528938465474,0.0411826526965043,-1.22024421828497,0.222866501159404,-0.131137616886651,0.030631829193556,68.0579396526455
"pleurae (miR-6802-5p) miR-TS vs. heart","SY",-0.0403270220849227,0.0788560730946228,-0.51140033357396,0.60979384073357,-0.196090438175281,0.115436394005435,18.5750121482318
"pleurae (miR-6802-5p) miR-TS vs. heart","pooled",-0.0657497600678252,0.0339902589767385,-1.93437067110379,0.0530675697972286,-0.132369443487422,0.000869923351771607,200
"spleen (miR-99a-5p) miR-TS vs. heart","DFTJ",0.0138650410096021,0.0904608057584139,0.153271252597841,0.878435538649993,-0.165196577393312,0.192926659412516,15.2605895935465
"spleen (miR-99a-5p) miR-TS vs. heart","NAS",-0.0564786048725177,0.0438850398474026,-1.2869671548415,0.198617352587708,-0.142670947066209,0.029713737321174,64.8424211325075
"spleen (miR-99a-5p) miR-TS vs. heart","SY",-0.107945843065321,0.0792232081759267,-1.36255329152553,0.174987174053728,-0.264434456495419,0.0485427703647761,19.896989273946
"spleen (miR-99a-5p) miR-TS vs. heart","pooled",-0.055984180632128,0.0353383370197443,-1.58423359313282,0.11314057130919,-0.125246048464365,0.0132776872001092,200
"adipocyte (miR-365b-5p) miR-TS vs. heart","DFTJ",-0.110036296006413,0.0967527973148038,-1.13729317456723,0.257626418034504,-0.301552525902326,0.0814799338894994,18.5985748521038
"adipocyte (miR-365b-5p) miR-TS vs. heart","NAS",-0.0118299267475945,0.0410767536139879,-0.287995659510104,0.773452588116154,-0.0925066588643676,0.0688468053691786,55.5247528237467
"adipocyte (miR-365b-5p) miR-TS vs. heart","SY",-0.138679290760311,0.078202765008162,-1.77332976328698,0.0781253247293936,-0.293152235548801,0.0157936540281794,25.8766723241495
"adipocyte (miR-365b-5p) miR-TS vs. heart","pooled",-0.0629193061145676,0.0463256290497784,-1.35819647579872,0.174401348568646,-0.153715870613296,0.0278772583841605,200
"artery (miR-140-3p) miR-TS vs. heart","DFTJ",0.0406069867892859,0.0933195117314834,0.435139297622217,0.664223881675537,-0.144113264806029,0.225327238384601,13.7319573917797
"artery (miR-140-3p) miR-TS vs. heart","NAS",0.072736935568577,0.0419845475490602,1.73246920152186,0.0837198208317519,-0.00972274777178359,0.155196618908937,67.8419633843741
"artery (miR-140-3p) miR-TS vs. heart","SY",-0.0239955760519183,0.0805605113791828,-0.297857792125669,0.766208017955844,-0.183125747793419,0.135134595689583,18.4260792238463
