"y","x","P_trans","t_adj"
"Lung diseases","salivary gland",0.510368087734977,""
"Lung diseases","skin",0.395284636744807,""
"Lung diseases","spleen",0.0236310989031052,""
"Lung diseases","stomach",0.0669085177250377,""
"Coronary heart diseases","adipocyte",1.27751840106736,""
"Coronary heart diseases","artery",0.181895914421565,""
"Coronary heart diseases","bladder",0.058836230840906,""
"Coronary heart diseases","bone",1.43647098788967,""
"Coronary heart diseases","bowel",0.201496026631143,""
"Coronary heart diseases","brain",0.934249315404412,""
"Coronary heart diseases","heart",0.660997953887663,""
"Coronary heart diseases","kidney",0.143727591418077,""
"Coronary heart diseases","liver",0.748347339316637,""
"Coronary heart diseases","lung",0.295497731264547,""
"Coronary heart diseases","lymph node",1.61062221262818,""
"Coronary heart diseases","nerve",0.371140684265901,""
"Coronary heart diseases","pancreas",0.438104738582499,""
"Coronary heart diseases","pleurae",0.179725877074992,""
"Coronary heart diseases","salivary gland",1.00855210611078,""
"Coronary heart diseases","skin",0.32498416913716,""
"Coronary heart diseases","spleen",0.866338069658055,""
"Coronary heart diseases","stomach",0.631445079030614,""
"Mean arterial pressure","adipocyte",0.290812831552241,""
"Mean arterial pressure","artery",1.25031639409369,""
"Mean arterial pressure","bladder",0.445637713362049,""
"Mean arterial pressure","bone",0.938624329246575,""
"Mean arterial pressure","bowel",0.117329040371716,""
"Mean arterial pressure","brain",1.82364890414343,"1"
"Mean arterial pressure","heart",0.281340772610088,""
"Mean arterial pressure","kidney",0.275194880559699,""
"Mean arterial pressure","liver",0.353904255401994,""
"Mean arterial pressure","lung",0.883560508794446,""
"Mean arterial pressure","lymph node",0.43762161161295,""
"Mean arterial pressure","nerve",0.497668431610895,""
"Mean arterial pressure","pancreas",0.468085654883079,""
"Mean arterial pressure","pleurae",0.0280439301179365,""
"Mean arterial pressure","salivary gland",0.00650293053401518,""
"Mean arterial pressure","skin",0.699204382673835,""
"Mean arterial pressure","spleen",0.374223064723413,""
"Mean arterial pressure","stomach",2.57851821898583,"11"
"Arterial stiffness (c)","adipocyte",0.224100794833244,""
"Arterial stiffness (c)","artery",0.142846699418876,""
"Arterial stiffness (c)","bladder",0.436312582690927,""
"Arterial stiffness (c)","bone",0.611367274148492,""
"Arterial stiffness (c)","bowel",0.613725215934134,""
"Arterial stiffness (c)","brain",0.329934866161801,""
"Arterial stiffness (c)","heart",0.141864456878922,""
"Arterial stiffness (c)","kidney",0.176827569862719,""
"Arterial stiffness (c)","liver",1.06469820121003,""
"Arterial stiffness (c)","lung",0.531469257358451,""
"Arterial stiffness (c)","lymph node",0.0231955040540185,""
"Arterial stiffness (c)","nerve",0.0316364956646235,""
"Arterial stiffness (c)","pancreas",0.0437987093817269,""
"Arterial stiffness (c)","pleurae",0.282544710431944,""
"Arterial stiffness (c)","salivary gland",0.0779273201603491,""
"Arterial stiffness (c)","skin",0.238193590301731,""
"Arterial stiffness (c)","spleen",0.0735027512686631,""
"Arterial stiffness (c)","stomach",0.105269738297765,""
"Arterial stiffness","adipocyte",0.102723740980829,""
"Arterial stiffness","artery",0.188802227263877,""
"Arterial stiffness","bladder",0.905375607143403,""
"Arterial stiffness","bone",0.107859947848473,""
"Arterial stiffness","bowel",2.10556639288645,"1"
"Arterial stiffness","brain",0.0101946775590795,""
"Arterial stiffness","heart",0.169485326584306,""
"Arterial stiffness","kidney",0.418394506675276,""
"Arterial stiffness","liver",0.489261715278293,""
"Arterial stiffness","lung",0.426729215259792,""
"Arterial stiffness","lymph node",0.811695889570235,""
"Arterial stiffness","nerve",0.154897747234957,""
"Arterial stiffness","pancreas",0.405564440783341,""
"Arterial stiffness","pleurae",0.167653505059047,""
"Arterial stiffness","salivary gland",0.199322876788908,""
"Arterial stiffness","skin",0.171709012874706,""
"Arterial stiffness","spleen",0.710644448126471,""
"Arterial stiffness","stomach",0.284570124916544,""
"Lung function decline","adipocyte",0.769824589513275,""
"Lung function decline","artery",0.0188759904139379,""
"Lung function decline","bladder",0.234167380816293,""
"Lung function decline","bone",0.219696905887846,""
"Lung function decline","bowel",1.04140623718248,""
"Lung function decline","brain",0.411877059062933,""
"Lung function decline","heart",1.68715331223529,"1"
"Lung function decline","kidney",0.549989640569926,""
"Lung function decline","liver",0.308004606971288,""
"Lung function decline","lung",1.92214760469485,"1"
"Lung function decline","lymph node",0.236110450144674,""
"Lung function decline","nerve",0.0920107043518302,""
"Lung function decline","pancreas",0.371085713963721,""
"Lung function decline","pleurae",0.0253912343913188,""
"Lung function decline","salivary gland",0.613235984673587,""
"Lung function decline","skin",1.59162938972139,"1"
"Lung function decline","spleen",0.368629686491069,""
"Lung function decline","stomach",0.111781065935437,""
