"y","x","P_trans","t_adj"
"ALT","adipocyte",0.0583170021293526,""
"ALT","artery",0.198234284138465,""
"ALT","bladder",0.387819861435736,""
"ALT","bone",0.981988979499614,""
"ALT","bowel",0.263842224363572,""
"ALT","brain",0.214286143411462,""
"ALT","heart",0.295062415943104,""
"ALT","kidney",0.321849382655113,""
"ALT","liver",3.11859862888704,"11"
"ALT","lung",0.395129871073766,""
"ALT","lymph node",0.314353597968738,""
"ALT","pleurae",0.444411042247354,""
"ALT","salivary gland",0.171892154216952,""
"ALT","skin",0.852621835827942,""
"ALT","spleen",0.24776270212107,""
"ALT","stomach",0.731738418028899,""
"AST","adipocyte",0.152766842254446,""
"AST","artery",0.0566674805875462,""
"AST","bladder",0.902098078584409,""
"AST","bone",0.456950631894411,""
"AST","bowel",0.460763327672773,""
"AST","brain",0.230755869656548,""
"AST","heart",0.162394172247353,""
"AST","kidney",0.0966483643841124,""
"AST","liver",2.29194274663168,"1"
"AST","lung",0.103851805436636,""
"AST","lymph node",0.232407916455992,""
"AST","pleurae",0.196427595333353,""
"AST","salivary gland",0.262240469604825,""
"AST","skin",1.2113174822681,""
"AST","spleen",0.255957684184199,""
"AST","stomach",1.27291917115332,""
"Cognitive impairment","adipocyte",1.11237076550949,""
"Cognitive impairment","artery",0.142712513926085,""
"Cognitive impairment","bladder",2.09702683221133,"1"
"Cognitive impairment","bone",1.31097533889218,""
"Cognitive impairment","bowel",0.279475445756022,""
"Cognitive impairment","brain",0.185812215357004,""
"Cognitive impairment","heart",0.377680304561544,""
"Cognitive impairment","kidney",0.393970179120345,""
"Cognitive impairment","liver",0.731847661677946,""
"Cognitive impairment","lung",1.02205266678981,""
"Cognitive impairment","lymph node",0.2034466291481,""
"Cognitive impairment","pleurae",0.184294781421909,""
"Cognitive impairment","salivary gland",0.272170704651292,""
"Cognitive impairment","skin",0.527352333024175,""
"Cognitive impairment","spleen",0.037509105304303,""
"Cognitive impairment","stomach",1.38880545057293,""
"%body fat","adipocyte",1.31484997535822,""
"%body fat","artery",0.493378980386677,""
"%body fat","bladder",0.0307517836535234,""
"%body fat","bone",0.385533837459285,""
"%body fat","bowel",0.741060789472529,""
"%body fat","brain",0.446921929015953,""
"%body fat","heart",0.411831509140691,""
"%body fat","kidney",0.0541904792545383,""
"%body fat","liver",3.03624855378633,"11"
"%body fat","lung",2.81183712811716,"11"
"%body fat","lymph node",0.938856838578998,""
"%body fat","pleurae",0.0494789341756603,""
"%body fat","salivary gland",0.310694331990171,""
"%body fat","skin",0.0928596499416791,""
"%body fat","spleen",0.0214629596112371,""
"%body fat","stomach",0.67611265984089,""
"BMI","adipocyte",1.31987714448853,""
"BMI","artery",0.482249797616469,""
"BMI","bladder",0.037873003707568,""
"BMI","bone",0.372960588665029,""
"BMI","bowel",0.774508830075884,""
"BMI","brain",0.358893363459383,""
"BMI","heart",0.415638692479186,""
"BMI","kidney",0.0945992632417857,""
