"y","x","P_trans","t_adj"
"lung","pleurae",0.922214957636829,"1"
"lung","salivary gland",0.51947130900791,""
"lung","skin",1.04332607230088,"1"
"lung","spleen",8.38979731179826,"111"
"lung","stomach",0.0653257239763556,""
"heart","adipocyte",0.163630436230428,""
"heart","artery",0.59458314034163,""
"heart","bladder",0.255397098612621,""
"heart","bone",2.2305316350496,"11"
"heart","bowel",0.32413313017534,""
"heart","brain",2.25795280942415,"11"
"heart","heart",0.0167200724592583,""
"heart","kidney",1.72159557620225,"1"
"heart","liver",0.696949356369911,""
"heart","lung",2.55527634048884,"11"
"heart","lymph node",0.828119242321132,""
"heart","nerve",2.39748616432973,"11"
"heart","pancreas",0.0203557637594499,""
"heart","pleurae",0.415908286880606,""
"heart","salivary gland",1.01185978498416,""
"heart","skin",0.27465746802465,""
"heart","spleen",0.722571050671461,""
"heart","stomach",2.13362887465755,"11"
"bowel","adipocyte",10,"111"
"bowel","artery",2.87585517649423,"111"
"bowel","bladder",0.401796364070654,""
"bowel","bone",4.38376824523106,"111"
"bowel","bowel",5.18444081755021,"111"
"bowel","brain",0.842526706628229,""
"bowel","heart",0.598022195204325,""
"bowel","kidney",2.31183708616569,"111"
"bowel","liver",0.0209389340685302,""
"bowel","lung",2.95179393695598,"111"
"bowel","lymph node",2.6689411102622,"111"
"bowel","nerve",7.63530630953693,"111"
"bowel","pancreas",1.48890595132343,"1"
"bowel","pleurae",0.207623009913566,""
"bowel","salivary gland",0.530124361521702,""
"bowel","skin",7.71203435014272,"111"
"bowel","spleen",0.069215299570823,""
"bowel","stomach",4.46082710915157,"111"
"brain","adipocyte",8.56665959526991,"111"
"brain","artery",10,"111"
"brain","bladder",0.0193562315415368,""
"brain","bone",0.0441261426888139,""
"brain","bowel",0.651801803198285,""
"brain","brain",0.961979201463428,"1"
"brain","heart",1.93160930138884,"11"
"brain","kidney",2.19544506435374,"11"
"brain","liver",2.59521796523933,"111"
"brain","lung",4.04423891522552,"111"
"brain","lymph node",0.734871692785824,""
"brain","nerve",3.64688888072246,"111"
"brain","pancreas",4.90917631408688,"111"
"brain","pleurae",1.16913661615023,"1"
"brain","salivary gland",1.90071316173458,"11"
"brain","skin",3.18569330925466,"111"
"brain","spleen",10,"111"
"brain","stomach",0.224655254001677,""
