"heart","yr_dif","fit","lwr","upr"
1.54361545012386,-4,1.40526384297743,1.29395330198921,1.51657438396565
1.15041004934477,-4,1.40526384297743,1.29395330198921,1.51657438396565
1.59020395582673,-4,1.40526384297743,1.29395330198921,1.51657438396565
1.54883757410192,-4,1.40526384297743,1.29395330198921,1.51657438396565
2.15309019585675,-4,1.40526384297743,1.29395330198921,1.51657438396565
1.27696697574871,-4,1.40526384297743,1.29395330198921,1.51657438396565
0.798641923112083,-4,1.40526384297743,1.29395330198921,1.51657438396565
1.45912952667966,-4,1.40526384297743,1.29395330198921,1.51657438396565
1.56822334615409,-4,1.40526384297743,1.29395330198921,1.51657438396565
1.62888904658471,-4,1.40526384297743,1.29395330198921,1.51657438396565
1.10237392766194,-4,1.40526384297743,1.29395330198921,1.51657438396565
0.752116010655743,-4,1.40526384297743,1.29395330198921,1.51657438396565
2.27890361485835,-4,1.40526384297743,1.29395330198921,1.51657438396565
1.53514217549397,-3,1.41454860141334,1.27677060489858,1.5523265979281
1.63288975996209,-3,1.41454860141334,1.27677060489858,1.5523265979281
1.05081754927623,-3,1.41454860141334,1.27677060489858,1.5523265979281
0.449895485075635,-3,1.41454860141334,1.27677060489858,1.5523265979281
0.948779854064657,-3,1.41454860141334,1.27677060489858,1.5523265979281
1.27045509328151,-3,1.41454860141334,1.27677060489858,1.5523265979281
1.04874477759795,-3,1.41454860141334,1.27677060489858,1.5523265979281
1.62851773976519,-3,1.41454860141334,1.27677060489858,1.5523265979281
1.15307152322002,-3,1.41454860141334,1.27677060489858,1.5523265979281
1.15307152322002,-3,1.41454860141334,1.27677060489858,1.5523265979281
1.55593229400601,-3,1.41454860141334,1.27677060489858,1.5523265979281
1.60208513502212,-3,1.41454860141334,1.27677060489858,1.5523265979281
2.78111476781666,-3,1.41454860141334,1.27677060489858,1.5523265979281
1.05137817425778,-3,1.41454860141334,1.27677060489858,1.5523265979281
1.53302675033867,-3,1.41454860141334,1.27677060489858,1.5523265979281
1.57530446186621,-3,1.41454860141334,1.27677060489858,1.5523265979281
