"y","x","P_trans","t_adj"
"nerve","bladder",0.535698891255423,""
"nerve","bone",6.05806500376174,"111"
"nerve","bowel",7.94591818855986,"111"
"nerve","brain",1.78475919824723,"11"
"nerve","heart",0.050723361264519,""
"nerve","kidney",3.28824451741039,"111"
"nerve","liver",2.27477999592824,"11"
"nerve","lung",4.9977197826101,"111"
"nerve","lymph node",0.781174040659107,""
"nerve","nerve",7.13836262261811,"111"
"nerve","pancreas",0.125850738691649,""
"nerve","pleurae",1.93379708477545,"11"
"nerve","salivary gland",0.442108696790155,""
"nerve","skin",0.227951855093432,""
"nerve","spleen",10,"111"
"nerve","stomach",2.84008996846203,"111"
"lung","adipocyte",1.43878587718449,"1"
"lung","artery",0.123937818845817,""
"lung","bladder",3.67776999351728,"111"
"lung","bone",0.703451234320349,""
"lung","bowel",6.42863600363471,"111"
"lung","brain",1.16889250188263,"1"
"lung","heart",1.14330574809971,"1"
"lung","kidney",10,"111"
"lung","liver",0.154077865193694,""
"lung","lung",3.95221572698707,"111"
"lung","lymph node",3.60568395925159,"111"
"lung","nerve",0.144065966061624,""
"lung","pancreas",0.888554598414183,"1"
"lung","pleurae",1.60467456382441,"1"
"lung","salivary gland",0.290510080284116,""
"lung","skin",1.00260538800069,"1"
"lung","spleen",8.17893527889675,"111"
"lung","stomach",0.202219672778616,""
"heart","adipocyte",0.11156630297381,""
"heart","artery",1.07717170976317,""
"heart","bladder",0.168326311060658,""
"heart","bone",2.32755059870856,"11"
"heart","bowel",0.0397595349606383,""
"heart","brain",0.0248575743146775,""
"heart","heart",0.287879804872776,""
"heart","kidney",0.0208876557468233,""
"heart","liver",0.83444090005789,""
"heart","lung",3.85280327944867,"111"
"heart","lymph node",1.43559693112384,"1"
"heart","nerve",2.58525856516566,"11"
"heart","pancreas",0.0514426293729651,""
"heart","pleurae",0.651955204982934,""
"heart","salivary gland",0.878339563571256,""
"heart","skin",0.581926649657548,""
"heart","spleen",0.701982811208843,""
"heart","stomach",1.96811214580689,"11"
"bowel","adipocyte",1.86281651187473,"11"
"bowel","artery",4.23440700236638,"111"
"bowel","bladder",0.57760434572191,""
"bowel","bone",1.68680481791064,"1"
"bowel","bowel",0.321588968168767,""
"bowel","brain",6.89251227520136,"111"
"bowel","heart",0.0987000501578827,""
"bowel","kidney",0.465173978891473,""
"bowel","liver",0.21641238870634,""
"bowel","lung",5.13728986173989,"111"
"bowel","lymph node",1.16465897626637,"1"
"bowel","nerve",8.197377225509,"111"
"bowel","pancreas",0.0200779497194496,""
"bowel","pleurae",0.384204696966451,""
"bowel","salivary gland",0.50584875629171,""
"bowel","skin",1.61798291619673,"1"
"bowel","spleen",0.00374372428505608,""
"bowel","stomach",6.10622754117005,"111"
"brain","adipocyte",0.0830264619702914,""
"brain","artery",10,"111"
"brain","bladder",0.514464834078488,""
"brain","bone",0.688837781661403,""
"brain","bowel",2.32844192583056,"11"
"brain","brain",1.49621395520553,"11"
"brain","heart",1.52132840674854,"11"
"brain","kidney",10,"111"
"brain","liver",1.59816364083791,"11"
"brain","lung",5.27988299582913,"111"
"brain","lymph node",0.162329330112741,""
"brain","nerve",5.41690968629749,"111"
"brain","pancreas",3.06157951564199,"111"
"brain","pleurae",0.0465846275434059,""
"brain","salivary gland",1.72882016973684,"11"
"brain","skin",1.42347504116975,"1"
"brain","spleen",10,"111"
"brain","stomach",3.98714130974239,"111"
