"y","x","P_trans","t_adj"
"bone","brain",1.19887520989012,"1"
"bone","heart",5.36109869306885,"111"
"bone","kidney",5.5492935894913,"111"
"bone","liver",1.99179747434433,"11"
"bone","lung",8.55997373475799,"111"
"bone","lymph node",2.12927903433976,"111"
"bone","nerve",4.47573435300188,"111"
"bone","pancreas",3.00714763314641,"111"
"bone","pleurae",2.15026881270813,"111"
"bone","salivary gland",0.834352880431824,"1"
"bone","skin",6.50715950571918,"111"
"bone","spleen",10,"111"
"bone","stomach",3.0411210024968,"111"
"bowel","adipocyte",10,"111"
"bowel","artery",3.80119887259746,"111"
"bowel","bladder",4.87827391058329,"111"
"bowel","bone",4.68181398736548,"111"
"bowel","bowel",9.04628527142379,"111"
"bowel","brain",5.88679762106805,"111"
"bowel","heart",0.597298892033189,""
"bowel","kidney",2.31246982981329,"111"
"bowel","liver",0.42423683913214,""
"bowel","lung",2.94159690628753,"111"
"bowel","lymph node",1.4729477028931,"1"
"bowel","nerve",1.54322286637772,"11"
"bowel","pancreas",1.35352927966843,"1"
"bowel","pleurae",0.241702388165899,""
"bowel","salivary gland",0.867540576619579,"1"
"bowel","skin",5.60936115118609,"111"
"bowel","spleen",0.763750796140173,""
"bowel","stomach",4.58156043802478,"111"
"brain","adipocyte",8.71052506244279,"111"
"brain","artery",10,"111"
"brain","bladder",5.1825910294591,"111"
"brain","bone",0.0607058213091684,""
"brain","bowel",0.32297164884014,""
"brain","brain",5.39453503655695,"111"
"brain","heart",2.06890288443942,"11"
"brain","kidney",2.29668909240875,"11"
"brain","liver",2.401535149742,"111"
"brain","lung",4.05539922270212,"111"
"brain","lymph node",1.2757269482994,"1"
"brain","nerve",0.0451020157567274,""
"brain","pancreas",0.737249954686076,""
"brain","pleurae",1.16207885379515,"1"
"brain","salivary gland",3.40616184823207,"111"
"brain","skin",0.437387345438941,""
"brain","spleen",10,"111"
"brain","stomach",0.24142602427635,""
"heart","adipocyte",0.148011682129079,""
"heart","artery",0.50626836369018,""
"heart","bladder",0.156115630306127,""
"heart","bone",2.14472385910205,"11"
"heart","bowel",0.866902432667023,""
"heart","brain",0.785179622389632,""
"heart","heart",0.00505447832296219,""
"heart","kidney",1.65620175619956,"1"
"heart","liver",0.0278384370594686,""
"heart","lung",2.55154560229658,"11"
"heart","lymph node",1.02118378899666,""
"heart","nerve",0.56298496071037,""
"heart","pancreas",0.0827293961338191,""
"heart","pleurae",0.408396683556449,""
"heart","salivary gland",1.06216010903545,""
"heart","skin",0.34014968279883,""
"heart","spleen",0.408445872904021,""
"heart","stomach",2.0997414617703,"11"
"kidney","adipocyte",0.933029454024063,"1"
"kidney","artery",0.846441268033975,"1"
"kidney","bladder",6.81795677660745,"111"
"kidney","bone",4.8054957687109,"111"
"kidney","bowel",5.16708464823343,"111"
"kidney","brain",1.26938440361068,"1"
"kidney","heart",9.56456762078325,"111"
"kidney","kidney",10,"111"
"kidney","liver",0.0645579982943748,""
"kidney","lung",0.864233639570149,"1"
"kidney","lymph node",5.34238376640607,"111"
"kidney","nerve",8.35148585239549,"111"
"kidney","pancreas",2.01807781085593,"11"
"kidney","pleurae",1.64056790792063,"11"
"kidney","salivary gland",0.700156510870869,""
"kidney","skin",6.5829617273136,"111"
"kidney","spleen",10,"111"
"kidney","stomach",0.0912927826598981,""
"liver","adipocyte",3.99779901541748,"111"
"liver","artery",9.63481963725466,"111"
"liver","bladder",4.75005466429823,"111"
"liver","bone",10,"111"
"liver","bowel",10,"111"
"liver","brain",6.34389195050767,"111"
"liver","heart",10,"111"
"liver","kidney",10,"111"
"liver","liver",10,"111"
"liver","lung",1.32383677840797,"1"
"liver","lymph node",10,"111"
"liver","nerve",6.14747008183523,"111"
"liver","pancreas",0.961931219551821,"1"
"liver","pleurae",5.31594731478569,"111"
"liver","salivary gland",0.0160881619613329,""
"liver","skin",10,"111"
"liver","spleen",10,"111"
"liver","stomach",0.206057628862077,""
"lung","adipocyte",1.84530250381516,"11"
"lung","artery",0.070575922385131,""
"lung","bladder",1.76902401338174,"11"
"lung","bone",0.471413693753648,""
"lung","bowel",7.72249895971401,"111"
"lung","brain",2.11763927148389,"11"
"lung","heart",1.88852064934346,"11"
"lung","kidney",6.80985277995757,"111"
"lung","liver",2.67377497583863,"111"
"lung","lung",5.40592969252495,"111"
"lung","lymph node",5.75791895640304,"111"
"lung","nerve",0.071934367811448,""
"lung","pancreas",5.00734542321208,"111"
"lung","pleurae",0.953037583633504,"1"
"lung","salivary gland",0.613043787972564,""
"lung","skin",2.97349314419785,"111"
"lung","spleen",10,"111"
"lung","stomach",0.0527654490920771,""
"lymph_node","adipocyte",10,"111"
"lymph_node","artery",2.84269905797786,"111"
"lymph_node","bladder",0.970531868136451,"1"
"lymph_node","bone",0.330775080410327,""
"lymph_node","bowel",10,"111"
"lymph_node","brain",10,"111"
"lymph_node","heart",2.93384630416371,"111"
"lymph_node","kidney",10,"111"
"lymph_node","liver",1.20548575161816,"1"
"lymph_node","lung",1.84959859082664,"11"
"lymph_node","lymph node",10,"111"
"lymph_node","nerve",2.19419888269915,"11"
"lymph_node","pancreas",2.15854607943772,"11"
"lymph_node","pleurae",0.205859110989782,""
"lymph_node","salivary gland",1.10823144636089,"1"
"lymph_node","skin",10,"111"
"lymph_node","spleen",2.34493332261688,"111"
"lymph_node","stomach",3.44514961033731,"111"
"nerve","adipocyte",1.04925502292376,"1"
"nerve","artery",10,"111"
"nerve","bladder",0.837387699626698,"1"
"nerve","bone",6.68096315338613,"111"
"nerve","bowel",7.54009757907582,"111"
"nerve","brain",0.197267294702472,""
"nerve","heart",3.34580377408153,"111"
"nerve","kidney",2.32720585240422,"111"
"nerve","liver",3.45354881420197,"111"
"nerve","lung",4.90685594778444,"111"
"nerve","lymph node",0.923329278004241,"1"
"nerve","nerve",10,"111"
"nerve","pancreas",0.220010906760014,""
"nerve","pleurae",2.07118427177062,"11"
"nerve","salivary gland",0.168713056798613,""
"nerve","skin",1.10062046942972,"1"
"nerve","spleen",10,"111"
"nerve","stomach",0.680229098071402,""
"pancreas","adipocyte",1.07197361202201,"1"
"pancreas","artery",3.12952140116456,"111"
"pancreas","bladder",0.870538993252214,"1"
"pancreas","bone",1.23238951529972,"1"
"pancreas","bowel",1.64931764777594,"1"
"pancreas","brain",1.44846382822582,"1"
"pancreas","heart",2.87683047698659,"111"
"pancreas","kidney",2.0179876165227,"11"
"pancreas","liver",1.27931313314777,"1"
"pancreas","lung",5.55840891383533,"111"
"pancreas","lymph node",0.486670270748189,""
"pancreas","nerve",4.39962432870492,"111"
"pancreas","pancreas",1.18602143734012,"1"
"pancreas","pleurae",1.40762335029705,"1"
"pancreas","salivary gland",1.73520104348982,"11"
"pancreas","skin",0.609961937253438,""
"pancreas","spleen",3.63267900975058,"111"
"pancreas","stomach",0.863226626145354,"1"
"pleurae","adipocyte",10,"111"
"pleurae","artery",10,"111"
"pleurae","bladder",0.221260195335175,""
"pleurae","bone",0.52254626587541,""
"pleurae","bowel",2.40507295175652,"111"
"pleurae","brain",7.72579394948689,"111"
"pleurae","heart",0.0437152650728822,""
"pleurae","kidney",2.33824763173811,"111"
"pleurae","liver",1.01100572956738,"1"
"pleurae","lung",4.66396334132806,"111"
"pleurae","lymph node",0.745345345217073,""
"pleurae","nerve",2.07056754323449,"11"
"pleurae","pancreas",0.803879598629549,""
"pleurae","pleurae",0.0675519344264022,""
"pleurae","salivary gland",2.40419045784055,"111"
"pleurae","skin",6.76227633472652,"111"
"pleurae","spleen",2.39668981148563,"111"
"pleurae","stomach",1.85881451683069,"11"
"salivary_gland","adipocyte",5.8589464761675,"111"
"salivary_gland","artery",1.87133873253309,"11"
"salivary_gland","bladder",0.00845748019582883,""
"salivary_gland","bone",10,"111"
"salivary_gland","bowel",10,"111"
"salivary_gland","brain",4.80674813489,"111"
"salivary_gland","heart",3.38238525201198,"111"
"salivary_gland","kidney",2.16469382970004,"111"
"salivary_gland","liver",2.42148652653995,"111"
"salivary_gland","lung",10,"111"
"salivary_gland","lymph node",0.274883701940361,""
"salivary_gland","nerve",2.58336152011674,"111"
"salivary_gland","pancreas",1.91826903754562,"11"
"salivary_gland","pleurae",3.57358529770932,"111"
"salivary_gland","salivary gland",1.30811232067849,"1"
"salivary_gland","skin",8.37138329111397,"111"
"salivary_gland","spleen",8.04034641252774,"111"
"salivary_gland","stomach",2.34063737579743,"111"
"skin","adipocyte",10,"111"
"skin","artery",0.165464363301602,""
"skin","bladder",0.95014878956876,"1"
"skin","bone",10,"111"
"skin","bowel",10,"111"
"skin","brain",10,"111"
"skin","heart",5.44044299605972,"111"
"skin","kidney",4.47400352768085,"111"
"skin","liver",1.66707343296624,"11"
"skin","lung",10,"111"
"skin","lymph node",0.579349873665663,""
"skin","nerve",7.30571703168154,"111"
"skin","pancreas",2.92164342663881,"111"
"skin","pleurae",6.76896020068516,"111"
"skin","salivary gland",3.43898225380612,"111"
"skin","skin",10,"111"
"skin","spleen",7.28891004889587,"111"
"skin","stomach",0.16355007656774,""
"spleen","adipocyte",10,"111"
"spleen","artery",1.84120888084414,"11"
"spleen","bladder",2.37282928592355,"111"
"spleen","bone",1.69096448593199,"11"
"spleen","bowel",10,"111"
"spleen","brain",4.8579596247765,"111"
"spleen","heart",3.89283893801705,"111"
"spleen","kidney",10,"111"
"spleen","liver",6.76125684574124,"111"
"spleen","lung",1.3493105772503,"1"
"spleen","lymph node",10,"111"
"spleen","nerve",2.01985446447237,"11"
"spleen","pancreas",1.09212640659549,"1"
"spleen","pleurae",3.60902163056151,"111"
"spleen","salivary gland",0.663323933479754,""
"spleen","skin",10,"111"
"spleen","spleen",10,"111"
"spleen","stomach",4.48621509581539,"111"
"stomach","adipocyte",6.14227117157093,"111"
"stomach","artery",3.40645536621402,"111"
"stomach","bladder",0.962699210432228,"1"
"stomach","bone",10,"111"
"stomach","bowel",9.61176743161115,"111"
"stomach","brain",3.58202297585317,"111"
"stomach","heart",1.62898873857761,"11"
"stomach","kidney",0.578714707314261,""
"stomach","liver",1.41066302421458,"11"
"stomach","lung",10,"111"
"stomach","lymph node",0.172391888242478,""
"stomach","nerve",1.9436028979369,"11"
"stomach","pancreas",3.72235303961328,"111"
"stomach","pleurae",2.21195831125344,"11"
"stomach","salivary gland",1.19457163738138,"1"
"stomach","skin",8.75692206912105,"111"
"stomach","spleen",4.34094426717126,"111"
"stomach","stomach",2.35231169589833,"111"
