"y","x","P_trans","t_adj"
"%lymphocytes","spleen",0.148852868946442,""
"eGFR","adipocyte",0.734975562331497,""
"eGFR","bone",0.966945779539303,""
"eGFR","bowel",0.511477887374776,""
"eGFR","brain",1.39092370983948,""
"eGFR","heart",0.0397383652702739,""
"eGFR","liver",0.049480204650136,""
"eGFR","lung",0.282095532792207,""
"eGFR","lymph node",0.0175876503649223,""
"eGFR","pleurae",1.44520792464051,""
"eGFR","spleen",0.0441131137808984,""
"Diabetes","adipocyte",0.480751301788544,""
"Diabetes","bone",0.28997938365926,""
"Diabetes","bowel",0.529246333813115,""
"Diabetes","brain",0.606487113202615,""
"Diabetes","heart",0.789145245506242,""
"Diabetes","liver",0.0692753716591857,""
"Diabetes","lung",0.149788484239026,""
"Diabetes","lymph node",0.474008671896305,""
"Diabetes","pleurae",0.199240632138817,""
"Diabetes","spleen",0.956088713057914,""
"Fasting blood glucose","adipocyte",0.0225815173483458,""
"Fasting blood glucose","bone",0.760348998737516,""
"Fasting blood glucose","bowel",0.276215662480331,""
"Fasting blood glucose","brain",0.0624033987407497,""
"Fasting blood glucose","heart",0.510967177005029,""
"Fasting blood glucose","liver",0.0296201177291559,""
"Fasting blood glucose","lung",0.513948449058623,""
"Fasting blood glucose","lymph node",0.0417448770530626,""
"Fasting blood glucose","pleurae",0.0262170116568711,""
"Fasting blood glucose","spleen",0.102161139856412,""
"Hemoglobin A1c","adipocyte",0.27001816404542,""
"Hemoglobin A1c","bone",0.0812385444748391,""
"Hemoglobin A1c","bowel",0.53436207001555,""
"Hemoglobin A1c","brain",0.576170647132486,""
"Hemoglobin A1c","heart",0.411102518145436,""
"Hemoglobin A1c","liver",0.492670642247147,""
"Hemoglobin A1c","lung",0.281660391805424,""
"Hemoglobin A1c","lymph node",0.373384884032997,""
"Hemoglobin A1c","pleurae",0.592033952128972,""
"Hemoglobin A1c","spleen",1.58609424499837,""
"Fev1/fvc","adipocyte",0.0023237537700278,""
"Fev1/fvc","bone",0.824928213900448,""
"Fev1/fvc","bowel",0.558197701331299,""
"Fev1/fvc","brain",0.596205911331618,""
"Fev1/fvc","heart",0.0254126984124691,""
"Fev1/fvc","liver",0.251599063028029,""
"Fev1/fvc","lung",0.252017972422504,""
"Fev1/fvc","lymph node",0.269434169020338,""
"Fev1/fvc","pleurae",0.328085171600383,""
"Fev1/fvc","spleen",0.0974252083994817,""
"Lung diseases","adipocyte",0.240818169184724,""
"Lung diseases","bone",0.904289457335281,""
"Lung diseases","bowel",0.324882422615719,""
"Lung diseases","brain",0.172521691458769,""
"Lung diseases","heart",0.0522348011031108,""
"Lung diseases","liver",0.36985857273049,""
"Lung diseases","lung",0.430878059802748,""
"Lung diseases","lymph node",1.22432545148313,""
"Lung diseases","pleurae",0.997649427623387,""
"Lung diseases","spleen",0.206827035476335,""
"Coronary heart diseases","adipocyte",0.16041161188377,""
"Coronary heart diseases","bone",0.874023977178474,""
"Coronary heart diseases","bowel",1.0669175193338,""
"Coronary heart diseases","brain",0.799431726761124,""
"Coronary heart diseases","heart",0.315884400663127,""
"Coronary heart diseases","liver",0.241291702285454,""
"Coronary heart diseases","lung",0.785132365005188,""
"Coronary heart diseases","lymph node",0.150070588908387,""
"Coronary heart diseases","pleurae",0.0572425648425161,""
"Coronary heart diseases","spleen",0.441152539721739,""
"Mean arterial pressure","adipocyte",1.10570033699256,""
"Mean arterial pressure","bone",0.568821275579793,""
"Mean arterial pressure","bowel",0.0785216536531942,""
"Mean arterial pressure","brain",0.145908571706842,""
"Mean arterial pressure","heart",1.12116932991342,""
"Mean arterial pressure","liver",0.0764536769403681,""
"Mean arterial pressure","lung",0.838455039581437,""
"Mean arterial pressure","lymph node",0.228669149751391,""
"Mean arterial pressure","pleurae",0.0520870933075952,""
"Mean arterial pressure","spleen",0.224915812843217,""
"Arterial stiffness (c)","adipocyte",0.559963918103341,""
"Arterial stiffness (c)","bone",0.214078490864707,""
"Arterial stiffness (c)","bowel",0.416885421640938,""
"Arterial stiffness (c)","brain",0.657594211856835,""
"Arterial stiffness (c)","heart",0.194753373721573,""
"Arterial stiffness (c)","liver",0.483930435088372,""
"Arterial stiffness (c)","lung",0.25779339798548,""
"Arterial stiffness (c)","lymph node",0.357785156075086,""
"Arterial stiffness (c)","pleurae",0.97203643370006,""
"Arterial stiffness (c)","spleen",0.440229082437166,""
"Arterial stiffness","adipocyte",0.197253368327575,""
"Arterial stiffness","bone",0.169326337935878,""
"Arterial stiffness","bowel",0.331009877025318,""
"Arterial stiffness","brain",0.277405194916803,""
"Arterial stiffness","heart",0.502946316347254,""
"Arterial stiffness","liver",0.0197597910797627,""
"Arterial stiffness","lung",0.40841779930627,""
"Arterial stiffness","lymph node",1.64314658902453,""
"Arterial stiffness","pleurae",0.775619794325546,""
"Arterial stiffness","spleen",0.195386651649886,""
"Lung function decline","adipocyte",1.40082541237446,""
"Lung function decline","bone",1.04853807669426,""
"Lung function decline","bowel",0.0462773187783234,""
"Lung function decline","brain",0.559609745298182,""
"Lung function decline","heart",0.362446123997287,""
"Lung function decline","liver",0.0592364930156855,""
"Lung function decline","lung",0.236494920229482,""
"Lung function decline","lymph node",0.179357856975209,""
"Lung function decline","pleurae",0.270844543343565,""
"Lung function decline","spleen",0.491268167897506,""
